test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
25,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/-865996219_superClassOf_0_basic.dot,2,2,Constant,2.,2.
26,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalAnswers_<clinit>_0_basic.dot,1,1,Constant,1.,1.
27,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalAnswers_delegatesTo_0_basic.dot,1,1,Constant,1.,1.
28,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalAnswers_<init>_0_basic.dot,1,1,Constant,1.,1.
29,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalAnswers_returnsArgAt_0_basic.dot,1,1,Constant,1.,1.
30,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalAnswers_returnsElementsOf_0_basic.dot,1,1,Constant,1.,1.
31,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalAnswers_returnsFirstArg_0_basic.dot,1,1,Constant,1.,1.
32,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalAnswers_returnsLastArg_0_basic.dot,1,1,Constant,1.,1.
33,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalAnswers_returnsSecondArg_0_basic.dot,1,1,Constant,1.,1.
34,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_and_0_basic.dot,1,1,Constant,1.,1.
35,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_aryEq_0_basic.dot,1,1,Constant,1.,1.
36,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_<clinit>_0_basic.dot,1,1,Constant,1.,1.
37,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_cmpEq_0_basic.dot,1,1,Constant,1.,1.
38,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_eq_0_basic.dot,1,1,Constant,1.,1.
39,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_find_0_basic.dot,1,1,Constant,1.,1.
40,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_geq_0_basic.dot,1,1,Constant,1.,1.
41,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_gt_0_basic.dot,1,1,Constant,1.,1.
42,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_<init>_0_basic.dot,1,1,Constant,1.,1.
43,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_leq_0_basic.dot,1,1,Constant,1.,1.
44,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_lt_0_basic.dot,1,1,Constant,1.,1.
45,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_not_0_basic.dot,1,1,Constant,1.,1.
46,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_or_0_basic.dot,1,1,Constant,1.,1.
47,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_AdditionalMatchers_reportMatcher_0_basic.dot,1,1,Constant,1.,1.
48,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_Answers_<clinit>_0_basic.dot,1,1,Constant,1.,1.
49,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_Answers_get_0_basic.dot,1,1,Constant,1.,1.
50,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_Answers_<init>_0_basic.dot,1,1,Constant,1.,1.
51,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_Answers_valueOf_0_basic.dot,1,1,Constant,1.,1.
52,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_Answers_values_0_basic.dot,1,1,Constant,1.,1.
53,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_ArgumentCaptor_capture_0_basic.dot,1,1,Constant,1.,1.
54,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_ArgumentCaptor_forClass_0_basic.dot,1,1,Constant,1.,1.
55,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_ArgumentCaptor_getAllValues_0_basic.dot,1,1,Constant,1.,1.
56,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_ArgumentCaptor_getValue_0_basic.dot,1,1,Constant,1.,1.
57,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_ArgumentCaptor_<init>_0_basic.dot,1,1,Constant,1.,1.
58,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_ArgumentMatcher_describeTo_0_basic.dot,1,1,Constant,1.,1.
59,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_ArgumentMatcher_<init>_0_basic.dot,1,1,Constant,1.,1.
60,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito_given_0_basic.dot,1,1,Constant,1.,1.
61,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito_<init>_0_basic.dot,1,1,Constant,1.,1.
62,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito_then_0_basic.dot,1,1,Constant,1.,1.
63,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito_willAnswer_0_basic.dot,1,1,Constant,1.,1.
64,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito_willCallRealMethod_0_basic.dot,1,1,Constant,1.,1.
65,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito_willDoNothing_0_basic.dot,1,1,Constant,1.,1.
66,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito_willReturn_0_basic.dot,1,1,Constant,1.,1.
67,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito_willThrow_0_basic.dot,1,1,Constant,1.,1.
68,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDOngoingStubbingImpl_getMock_0_basic.dot,1,1,Constant,1.,1.
69,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDOngoingStubbingImpl_<init>_0_basic.dot,1,1,Constant,1.,1.
70,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDOngoingStubbingImpl_will_0_basic.dot,1,1,Constant,1.,1.
71,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDOngoingStubbingImpl_willAnswer_0_basic.dot,1,1,Constant,1.,1.
72,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDOngoingStubbingImpl_willCallRealMethod_0_basic.dot,1,1,Constant,1.,1.
73,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDOngoingStubbingImpl_willReturn_0_basic.dot,1,1,Constant,1.,1.
74,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDOngoingStubbingImpl_willThrow_0_basic.dot,1,1,Constant,1.,1.
75,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDStubberImpl_given_0_basic.dot,1,1,Constant,1.,1.
76,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDStubberImpl_<init>_0_basic.dot,1,1,Constant,1.,1.
77,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDStubberImpl_willAnswer_0_basic.dot,1,1,Constant,1.,1.
78,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDStubberImpl_willCallRealMethod_0_basic.dot,1,1,Constant,1.,1.
79,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDStubberImpl_willNothing_0_basic.dot,1,1,Constant,1.,1.
80,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDStubberImpl_willReturn_0_basic.dot,1,1,Constant,1.,1.
81,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$BDDStubberImpl_willThrow_0_basic.dot,1,1,Constant,1.,1.
82,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$ThenImpl_<init>_0_basic.dot,1,1,Constant,1.,1.
83,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_BDDMockito$ThenImpl_should_0_basic.dot,1,1,Constant,1.,1.
84,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_configuration_DefaultMockitoConfiguration_cleansStackTrace_0_basic.dot,1,1,Constant,1.,1.
85,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_configuration_DefaultMockitoConfiguration_enableClassCache_0_basic.dot,1,1,Constant,1.,1.
86,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_configuration_DefaultMockitoConfiguration_getAnnotationEngine_0_basic.dot,1,1,Constant,1.,1.
87,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_configuration_DefaultMockitoConfiguration_getDefaultAnswer_0_basic.dot,1,1,Constant,1.,1.
88,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_configuration_DefaultMockitoConfiguration_getReturnValues_0_basic.dot,1,1,Constant,1.,1.
89,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_configuration_DefaultMockitoConfiguration_<init>_0_basic.dot,1,1,Constant,1.,1.
90,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_base_MockitoAssertionError_getUnfilteredStackTrace_0_basic.dot,1,1,Constant,1.,1.
91,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_base_MockitoAssertionError_<init>_0_basic.dot,1,1,Constant,1.,1.
92,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_base_MockitoException_filterStackTrace_0_basic.dot,1,1,Constant,1.,1.
93,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_base_MockitoException_getUnfilteredStackTrace_0_basic.dot,1,1,Constant,1.,1.
94,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_base_MockitoException_<init>_0_basic.dot,1,1,Constant,1.,1.
95,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_base_MockitoSerializationIssue_filterStackTrace_0_basic.dot,1,1,Constant,1.,1.
96,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_base_MockitoSerializationIssue_getStackTrace_0_basic.dot,1,1,Constant,1.,1.
97,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_base_MockitoSerializationIssue_getUnfilteredStackTrace_0_basic.dot,1,1,Constant,1.,1.
98,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_base_MockitoSerializationIssue_<init>_0_basic.dot,1,1,Constant,1.,1.
99,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Discrepancy_<init>_0_basic.dot,1,1,Constant,1.,1.
100,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_CannotStubVoidMethodWithReturnValue_<init>_0_basic.dot,1,1,Constant,1.,1.
101,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_CannotVerifyStubOnlyMock_<init>_0_basic.dot,1,1,Constant,1.,1.
102,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_FriendlyReminderException_<init>_0_basic.dot,1,1,Constant,1.,1.
103,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_InvalidUseOfMatchersException_<init>_0_basic.dot,1,1,Constant,1.,1.
104,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_MissingMethodInvocationException_<init>_0_basic.dot,1,1,Constant,1.,1.
105,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_MockitoConfigurationException_<init>_0_basic.dot,1,1,Constant,1.,1.
106,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_NotAMockException_<init>_0_basic.dot,1,1,Constant,1.,1.
107,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_NullInsteadOfMockException_<init>_0_basic.dot,1,1,Constant,1.,1.
108,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_UnfinishedStubbingException_<init>_0_basic.dot,1,1,Constant,1.,1.
109,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_UnfinishedVerificationException_<init>_0_basic.dot,1,1,Constant,1.,1.
110,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_misusing_WrongTypeOfReturnValue_<init>_0_basic.dot,1,1,Constant,1.,1.
111,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Pluralizer_<init>_0_basic.dot,1,1,Constant,1.,1.
112,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_argumentsAreDifferent_0_basic.dot,1,1,Constant,1.,1.
113,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_atMostAndNeverShouldNotBeUsedWithTimeout_0_basic.dot,1,1,Constant,1.,1.
114,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_cannotCallAbstractRealMethod_0_basic.dot,1,1,Constant,1.,1.
115,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_cannotInitializeForInjectMocksAnnotation_0_basic.dot,1,1,Constant,1.,1.
116,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_cannotInitializeForSpyAnnotation_0_basic.dot,1,1,Constant,1.,1.
117,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_cannotInjectDependency_0_basic.dot,1,1,Constant,1.,1.
118,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_cannotMockFinalClass_0_basic.dot,1,1,Constant,1.,1.
119,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_cannotStubVoidMethodWithAReturnValue_0_basic.dot,1,1,Constant,1.,1.
120,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_cannotStubWithNullThrowable_0_basic.dot,1,1,Constant,1.,1.
121,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_cannotVerifyToString_0_basic.dot,1,1,Constant,1.,1.
122,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_checkedExceptionInvalid_0_basic.dot,1,1,Constant,1.,1.
123,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_createTooLittleInvocationsMessage_0_basic.dot,2,2,Constant,2.,2.
124,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_createTooManyInvocationsMessage_0_basic.dot,1,1,Constant,1.,1.
125,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_createWantedButNotInvokedMessage_0_basic.dot,1,1,Constant,1.,1.
126,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_defaultAnswerDoesNotAcceptNullParameter_0_basic.dot,1,1,Constant,1.,1.
127,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_delegatedMethodDoesNotExistOnDelegate_0_basic.dot,1,1,Constant,1.,1.
128,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_delegatedMethodHasWrongReturnType_0_basic.dot,1,1,Constant,1.,1.
129,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_extraInterfacesAcceptsOnlyInterfaces_0_basic.dot,1,1,Constant,1.,1.
130,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_extraInterfacesCannotContainMockedType_0_basic.dot,1,1,Constant,1.,1.
131,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_extraInterfacesDoesNotAcceptNullParameters_0_basic.dot,1,1,Constant,1.,1.
132,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_extraInterfacesRequiresAtLeastOneInterface_0_basic.dot,1,1,Constant,1.,1.
133,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_fieldInitialisationThrewException_0_basic.dot,1,1,Constant,1.,1.
134,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_incorrectUseOfAdditionalMatchers_0_basic.dot,1,1,Constant,1.,1.
135,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_incorrectUseOfApi_0_basic.dot,1,1,Constant,1.,1.
136,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_<init>_0_basic.dot,1,1,Constant,1.,1.
137,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_inOrderRequiresFamiliarMock_0_basic.dot,1,1,Constant,1.,1.
138,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_invalidArgumentPositionRangeAtInvocationTime_0_basic.dot,2,2,Constant,2.,2.
139,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_invalidArgumentRangeAtIdentityAnswerCreationTime_0_basic.dot,1,1,Constant,1.,1.
140,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_invalidUseOfMatchers_0_basic.dot,1,1,Constant,1.,1.
141,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_invocationListenerDoesNotAcceptNullParameters_0_basic.dot,1,1,Constant,1.,1.
142,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_invocationListenersRequiresAtLeastOneListener_0_basic.dot,1,1,Constant,1.,1.
143,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_invocationListenerThrewException_0_basic.dot,1,1,Constant,1.,1.
144,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_locationsOf_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
145,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_misplacedArgumentMatcher_0_basic.dot,1,1,Constant,1.,1.
146,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_missingMethodInvocation_0_basic.dot,1,1,Constant,1.,1.
147,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_mockedTypeIsInconsistentWithDelegatedInstanceType_0_basic.dot,1,1,Constant,1.,1.
148,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_mockedTypeIsInconsistentWithSpiedInstanceType_0_basic.dot,1,1,Constant,1.,1.
149,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_mocksHaveToBePassedToVerifyNoMoreInteractions_0_basic.dot,1,1,Constant,1.,1.
150,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/FMockito7/org_mockito_exceptions_Reporter_mocksHaveToBePassedWhenCreatingInOrder_0_basic.dot,1,1,Constant,1.,1.
