Kind,Name,AvgCyclomaticModified,AvgEssential,AvgLineBlank,AvgLineComment,CountClassCoupled,CountDeclClass,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodPublic,CountLine,CountLineCode,CountLineCodeExe,CountOutput,CountPathLog,CountStmt,Cyclomatic,CyclomaticStrict,Knots,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MinEssentialKnots,AvgCyclomatic,AvgCyclomaticStrict,AvgLine,AvgLineCode,CountClassBase,CountClassDerived,CountDeclClassMethod,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodProtected,CountInput,CountLineBlank,CountLineCodeDecl,CountLineComment,CountPath,CountSemicolon,CountStmtDecl,CountStmtExe,CyclomaticModified,Essential,MaxCyclomatic,MaxCyclomaticStrict,MaxEssentialKnots,MaxNesting,PercentLackOfCohesion,SumCyclomatic,SumCyclomaticStrict,SumEssential,SumCyclomaticModified,RatioCommentToCode
File,"AbstractInsnNode.java",1,1,0,6,,1,15,,7,,2,0,6,233,51,25,,,45,,,,2,1,,,1,1,10,3,,,2,6,9,4,9,1,,31,34,151,,37,35,10,,,2,2,,1,,7,7,6,7,2.96
File,"AbstractInterceptFieldCallback.java",1,1,0,0,,1,0,,18,,0,0,18,42,21,18,,,38,,,,1,1,,,1,1,1,1,,,0,18,18,0,18,0,,3,20,18,,19,20,18,,,1,1,,0,,18,18,18,18,0.86
File,"AbstractProcessTask.java",2,1,0,0,,1,0,,5,,0,0,2,64,41,19,,,37,,,,3,1,,,2,2,7,7,,,0,4,5,1,5,3,,8,22,15,,29,25,12,,,3,3,,2,,8,8,4,8,0.37
File,"AbstractTransformTask.java",2,1,3,1,,1,2,,12,,0,5,1,266,165,106,,,115,,,,9,1,,,2,2,17,12,,,1,12,13,1,13,7,,59,55,42,,81,52,63,,,9,9,,7,,27,27,12,27,0.25
File,"AbstractVisitor.java",2,1,0,5,,1,2,,3,,1,0,4,202,100,67,,,67,,,,10,1,,,2,3,13,8,,,3,6,6,6,6,1,,14,24,88,,47,24,43,,,10,11,,3,,17,18,6,17,0.88
File,"AccessFieldTransformer.java",1,1,1,0,,2,0,,3,,1,0,2,64,42,23,,,29,,,,2,1,,,1,1,15,14,,,0,2,3,1,3,0,,7,15,15,,24,15,14,,,2,2,,1,,3,3,2,3,0.36
File,"AccessibilityChanger.java",1,1,0,3,,1,0,,2,,0,0,2,32,16,7,,,11,,,,2,1,,,1,1,9,5,,,0,2,2,1,2,0,,5,6,11,,7,6,5,,,2,2,,1,,3,3,2,3,0.69
File,"ActualInvocationHasNullArgumentNPEBugTest.java",2,1,2,4,,2,0,,2,,1,0,1,35,20,6,,,14,,,,2,1,,,2,2,15,9,,,0,1,2,0,2,0,,7,11,8,,10,10,4,,,2,2,,1,,2,2,1,2,0.40
File,"AddDelegateTransformer.java",2,1,0,0,,2,2,,5,,0,1,4,120,86,54,,,67,,,,5,1,,,2,3,17,16,,,0,5,5,4,5,0,,15,25,19,,52,28,39,,,5,5,,4,,14,15,5,14,0.22
File,"AddInitTransformer.java",2,1,0,0,,2,0,,3,,0,0,3,63,37,16,,,27,,,,2,1,,,2,2,10,10,,,0,3,3,1,3,0,,8,16,18,,20,17,10,,,2,4,,1,,6,8,3,6,0.49
File,"AddPropertyTransformer.java",1,1,0,0,,1,0,,3,,0,0,3,48,27,10,,,23,,,,2,1,,,1,1,6,6,,,0,3,3,2,3,0,,6,12,15,,17,13,10,,,2,2,,1,,5,5,3,5,0.56
File,"AddStaticInitTransformer.java",2,1,0,0,,1,0,,2,,0,0,1,50,27,12,,,19,,,,3,1,,,2,3,9,9,,,0,2,2,1,2,1,,5,11,18,,13,11,8,,,3,5,,1,,5,7,2,5,0.67
File,"AdditionalMatchers.java",1,1,0,9,,1,1,,0,,0,1,68,991,222,70,,,152,,,,1,1,,,1,1,12,3,,,69,69,69,0,69,0,,72,83,697,,82,83,69,,,1,1,,0,,69,69,69,69,3.14
File,"AllInvocationsFinder.java",1,1,0,3,,2,0,,2,,0,0,2,40,24,8,,,20,,,,2,1,,,1,1,10,6,,,0,2,2,0,2,0,,6,14,10,,14,15,5,,,2,2,,1,,3,3,2,3,0.42
File,"AllInvocationsFinderTest.java",1,1,0,0,,1,0,,3,,0,1,2,49,35,12,,,29,,,,1,1,,,1,1,6,6,,,0,3,3,3,3,0,,10,20,4,,25,18,11,,,1,1,,0,,3,3,3,3,0.11
File,"Analyzer.java",6,1,1,7,,1,0,,11,,0,3,4,507,351,230,,,259,,,,38,4,,,7,8,38,29,,,0,11,11,9,11,4,,41,100,115,,192,99,160,,,38,47,,7,,78,91,14,68,0.33
File,"AnalyzerException.java",1,1,0,0,,1,0,,3,,0,0,3,56,17,4,,,8,,,,2,1,,,1,1,4,4,,,0,3,3,0,3,0,,4,8,35,,4,5,3,,,2,2,,0,,4,4,3,4,2.06
File,"And.java",2,1,0,0,,1,0,,3,,0,0,3,42,31,11,,,24,,,,3,3,,,2,2,7,7,,,0,3,3,1,3,0,,7,12,4,,16,13,11,,,3,3,,2,,7,7,5,7,0.13
File,"AnnotationEngine.java",0,0,0,0,,1,0,,1,,1,0,0,34,7,0,,,6,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,5,6,22,,5,6,0,,,0,0,,0,,0,0,0,0,3.14
File,"AnnotationNode.java",3,1,0,2,,1,0,,8,,2,0,7,191,99,48,,,67,,,,6,1,,,3,3,12,10,,,1,9,9,2,9,0,,16,32,76,,41,26,41,,,6,6,,3,,29,29,9,29,0.77
File,"AnnotationVisitor.java",0,0,0,0,,1,0,,5,,5,0,0,97,8,0,,,7,,,,0,0,,,0,0,0,0,,,0,0,5,0,5,0,,6,7,83,,6,7,0,,,0,0,,0,,0,0,0,0,10.38
File,"AnnotationVisitorTee.java",1,1,0,0,,1,0,,6,,0,0,7,59,35,16,,,26,,,,3,3,,,1,1,4,4,,,1,7,7,2,7,0,,9,11,15,,16,11,15,,,3,3,,1,,9,9,9,9,0.43
File,"AnnotationWriter.java",5,1,0,3,,1,0,,8,,4,0,5,316,191,124,,,162,,,,26,1,,,5,5,23,20,,,1,9,9,8,9,0,,21,53,106,,118,50,112,,,26,26,,2,,46,46,9,46,0.55
File,"AnnotationsTest.java",1,1,0,0,,5,0,,7,,0,0,7,97,74,22,,,53,,,,2,1,,,1,1,5,5,,,0,7,7,7,7,0,,19,42,4,,40,35,18,,,2,2,,1,,8,8,7,8,0.05
File,"Answer.java",0,0,0,0,,1,0,,1,,1,0,0,39,5,0,,,4,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,2,4,32,,3,4,0,,,0,0,,0,,0,0,0,0,6.40
File,"AnswerReturnValuesAdapter.java",1,1,0,0,,1,0,,2,,0,0,2,24,14,2,,,10,,,,1,1,,,1,1,3,3,,,0,2,2,1,2,0,,5,9,5,,7,8,2,,,1,1,,0,,2,2,2,2,0.36
File,"AnswersValidator.java",3,1,1,0,,1,0,,4,,0,3,1,63,46,22,,,31,,,,4,1,,,3,4,11,9,,,0,4,4,1,4,0,,13,11,4,,16,11,20,,,4,6,,1,,14,17,4,14,0.09
File,"AnswersValidatorTest.java",1,1,0,0,,1,0,,11,,0,0,11,86,67,24,,,43,,,,2,1,,,1,1,4,4,,,0,11,11,2,11,0,,15,33,4,,30,22,21,,,2,2,,1,,12,12,11,12,0.06
File,"Any.java",1,1,0,0,,1,1,,3,,0,1,2,24,14,3,,,10,,,,1,1,,,1,1,2,2,,,0,3,3,0,3,0,,6,9,4,,6,8,2,,,1,1,,0,,3,3,3,3,0.29
File,"AnyXMatchersAcceptNullsTest.java",1,1,0,0,,1,0,,3,,0,0,3,63,50,29,,,42,,,,1,1,,,1,1,12,11,,,0,3,3,1,3,0,,9,17,4,,38,13,29,,,1,1,,0,,3,3,3,3,0.08
File,"ArgumentCaptor.java",1,1,0,11,,1,0,,3,,0,0,3,91,16,5,,,12,,,,1,1,,,1,1,15,3,,,0,3,3,1,3,0,,7,8,68,,8,8,4,,,1,1,,0,,3,3,3,3,4.25
File,"ArgumentMatcher.java",1,1,0,0,,1,0,,2,,0,0,2,90,12,2,,,10,,,,1,1,,,1,1,4,4,,,0,1,2,0,2,0,,5,9,73,,8,9,1,,,1,1,,0,,1,1,1,1,6.08
File,"ArgumentMatcherStorage.java",0,0,0,0,,1,0,,7,,7,0,0,28,13,0,,,11,,,,0,0,,,0,0,0,0,,,0,0,7,0,7,0,,11,12,4,,10,11,0,,,0,0,,0,,0,0,0,0,0.31
File,"ArgumentMatcherStorageImpl.java",1,1,0,0,,1,0,,9,,0,2,7,113,74,36,,,60,,,,2,1,,,1,1,6,6,,,0,9,9,1,9,0,,14,31,25,,46,31,29,,,2,2,,1,,13,13,9,13,0.34
File,"ArgumentMatchingTool.java",2,1,0,1,,1,0,,3,,0,2,1,50,36,17,,,24,,,,4,1,,,2,3,10,9,,,0,3,3,0,3,0,,7,13,7,,15,13,11,,,4,7,,2,,8,11,3,8,0.19
File,"ArgumentMatchingToolTest.java",1,1,1,2,,3,0,,9,,0,0,9,105,61,28,,,43,,,,1,1,,,1,1,8,5,,,0,9,9,1,9,0,,22,40,22,,33,34,9,,,1,1,,0,,9,9,9,9,0.36
File,"ArgumentMatchingWithFancyAssertionsTest.java",1,1,0,0,,5,0,,7,,1,0,7,66,47,12,,,32,,,,1,1,,,1,1,4,4,,,1,7,8,3,8,0,,15,26,4,,21,24,8,,,1,1,,0,,7,7,7,7,0.09
File,"ArgumentsAreDifferent.java",1,1,0,0,,1,1,,3,,0,0,3,35,22,8,,,17,,,,1,1,,,1,1,4,4,,,0,3,3,2,3,0,,9,12,4,,13,11,6,,,1,1,,0,,3,3,3,3,0.18
File,"ArgumentsAreDifferent.java",1,1,0,0,,1,1,,1,,0,0,1,16,8,2,,,6,,,,1,1,,,1,1,3,3,,,0,1,1,0,1,0,,4,5,4,,4,5,1,,,1,1,,0,,1,1,1,1,0.50
File,"ArrayEquals.java",4,3,0,0,,1,0,,4,,0,1,4,73,61,39,,,52,,,,11,11,,,4,6,11,11,,,1,5,5,0,5,0,,8,12,4,,31,14,38,,,11,21,,2,,20,31,15,20,0.07
File,"Article.java",1,1,0,0,,1,0,,2,,0,0,2,18,10,2,,,7,,,,1,1,,,1,1,3,3,,,0,2,2,1,2,0,,4,5,4,,4,5,2,,,1,1,,0,,2,2,2,2,0.40
File,"ArticleCalculator.java",0,0,0,0,,1,0,,4,,4,0,0,12,7,0,,,6,,,,0,0,,,0,0,0,0,,,0,0,4,0,4,0,,1,6,4,,5,6,0,,,0,0,,0,,0,0,0,0,0.57
File,"ArticleDatabase.java",1,1,0,0,,1,0,,5,,0,0,5,26,15,1,,,9,,,,1,1,,,1,1,2,2,,,0,5,5,0,5,0,,7,8,4,,3,8,1,,,1,1,,0,,5,5,5,5,0.27
File,"ArticleManager.java",1,1,0,0,,1,0,,3,,0,0,3,36,25,12,,,21,,,,2,1,,,1,1,6,6,,,0,3,3,2,3,0,,7,12,4,,15,13,8,,,2,2,,1,,4,4,3,4,0.16
File,"AssertingMatchersTest.java",1,1,0,1,,3,0,,6,,0,0,6,69,44,14,,,33,,,,1,1,,,1,1,6,4,,,0,6,6,3,6,0,,15,26,10,,25,23,10,,,1,1,,0,,6,6,6,6,0.23
File,"Assertor.java",0,0,0,0,,1,0,,1,,1,0,0,10,4,0,,,3,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,2,3,4,,2,3,0,,,0,0,,0,,0,0,0,0,1.00
File,"AtLeast.java",1,1,1,0,,1,0,,4,,0,0,4,59,43,16,,,34,,,,2,1,,,1,1,7,6,,,0,4,4,1,4,0,,12,25,4,,26,24,10,,,2,2,,1,,7,7,4,7,0.09
File,"AtLeastDiscrepancy.java",1,1,0,0,,1,0,,2,,0,0,2,19,11,2,,,7,,,,1,1,,,1,1,3,3,,,0,2,2,0,2,0,,4,6,4,,4,5,2,,,1,1,,0,,2,2,2,2,0.36
File,"AtLeastXNumberOfInvocationsChecker.java",3,1,2,0,,1,0,,1,,0,0,1,33,22,9,,,19,,,,3,1,,,3,3,13,11,,,0,1,1,2,1,0,,7,14,4,,14,15,4,,,3,3,,1,,3,3,1,3,0.18
File,"AtLeastXNumberOfInvocationsInOrderChecker.java",3,1,3,0,,1,0,,1,,0,0,1,34,22,9,,,19,,,,3,1,,,3,3,14,11,,,0,1,1,2,1,0,,8,14,4,,14,15,4,,,3,3,,1,,3,3,1,3,0.18
File,"AtMost.java",2,1,1,0,,1,0,,2,,0,0,2,43,31,12,,,26,,,,3,1,,,2,2,10,9,,,0,2,2,1,2,0,,8,18,4,,19,19,7,,,3,3,,1,,5,5,2,5,0.13
File,"AtMostXVerificationTest.java",1,1,0,0,,1,0,,8,,0,1,7,113,89,47,,,62,,,,2,1,,,1,1,9,8,,,0,8,8,1,8,0,,20,30,4,,47,22,40,,,2,2,,1,,14,14,8,14,0.04
File,"Attribute.java",1,1,0,12,,1,0,,9,,3,0,2,254,84,31,,,45,,,,2,1,,,1,1,21,8,,,0,9,9,3,9,4,,13,44,157,,32,22,23,,,2,2,,1,,12,12,9,12,1.87
File,"BDDMockito.java",1,1,0,1,,5,0,,22,,10,0,18,234,81,18,,,57,,,,1,1,,,1,1,4,3,,,6,18,28,2,28,0,,35,40,118,,34,39,18,,,1,1,,0,,18,18,18,18,1.46
File,"BDDMockitoTest.java",1,1,0,0,,4,0,,13,,0,0,13,127,94,47,,,59,,,,2,1,,,1,1,6,5,,,0,13,13,1,13,0,,23,36,10,,41,26,33,,,2,2,,1,,16,16,13,16,0.11
File,"BaseStubbing.java",1,1,0,0,,1,0,,7,,0,1,6,60,47,20,,,35,,,,4,1,,,1,1,5,5,,,0,7,7,0,7,0,,8,16,5,,20,18,17,,,4,4,,2,,12,12,7,12,0.11
File,"BasicInterpreter.java",2,6,0,0,,1,0,,8,,0,0,8,321,275,222,,,96,,,,7,22,,,19,19,32,32,,,0,8,8,0,8,0,,11,32,35,,74,22,74,,,55,55,,2,,155,155,51,21,0.13
File,"BasicStubbingTest.java",1,1,0,0,,2,0,,9,,0,0,9,95,70,30,,,49,,,,2,1,,,1,1,6,5,,,0,9,9,1,9,0,,20,32,5,,36,24,25,,,2,2,,1,,11,11,9,11,0.07
File,"BasicValue.java",2,1,0,0,,1,7,,7,,0,0,7,105,52,30,,,37,,,,4,4,,,2,2,5,5,,,0,7,7,1,7,0,,17,18,36,,23,18,19,,,4,4,,2,,15,18,13,15,0.69
File,"BasicVerificationInOrderTest.java",1,1,0,0,,1,0,,24,,0,0,24,255,216,126,,,152,,,,2,1,,,1,1,7,7,,,0,24,24,4,24,0,,33,65,6,,113,40,112,,,2,2,,1,,38,38,24,38,0.03
File,"BasicVerificationTest.java",1,1,1,0,,1,0,,8,,0,0,8,117,87,48,,,64,,,,2,1,,,1,1,9,8,,,0,8,8,2,8,0,,26,31,4,,50,22,42,,,2,2,,1,,13,13,8,13,0.05
File,"BasicVerifier.java",4,2,0,0,,1,0,,8,,0,0,5,423,374,303,,,181,,,,8,10,,,18,18,46,45,,,0,8,8,0,8,3,,11,40,38,,146,30,151,,,59,59,,3,,147,148,23,34,0.10
File,"BeanCopier.java",1,1,0,0,,3,6,,11,,0,1,9,173,133,80,,,104,,,,7,1,,,1,1,9,9,,,2,11,13,3,13,3,,21,53,19,,82,50,54,,,7,7,,3,,19,19,11,19,0.14
File,"BeanGenerator.java",1,1,0,0,,2,2,,11,,0,1,10,145,103,53,,,74,,,,3,1,,,1,2,7,6,,,3,13,14,3,14,3,,18,36,24,,51,38,36,,,3,3,,1,,25,26,13,25,0.23
File,"BeanMap.java",1,1,0,1,,3,4,,32,,0,0,28,316,173,81,,,134,,,,7,6,,,1,1,6,5,,,1,28,33,4,33,5,,41,68,102,,95,74,60,,,7,8,,2,,46,49,35,46,0.59
File,"BeanMapEmitter.java",1,1,0,0,,4,9,,14,,0,7,7,193,158,113,,,127,,,,4,1,,,1,1,12,12,,,0,14,14,0,14,0,,17,51,20,,108,50,77,,,4,7,,3,,19,22,14,19,0.13
File,"Block.java",1,1,0,0,,1,0,,5,,0,0,5,49,27,8,,,19,,,,2,1,,,1,1,3,3,,,0,5,5,3,5,0,,7,11,15,,12,11,8,,,2,2,,1,,6,6,5,6,0.56
File,"BridgeMethodPuzzleTest.java",1,1,0,0,,3,0,,6,,0,2,4,66,40,12,,,27,,,,1,1,,,1,1,4,4,,,0,6,6,1,6,0,,13,21,13,,18,17,10,,,1,1,,0,,6,6,6,6,0.33
File,"BulkBean.java",1,1,0,0,,3,2,,18,,0,0,15,138,93,37,,,73,,,,1,1,,,1,1,4,4,,,1,16,19,8,19,4,,27,46,18,,54,45,28,,,1,1,,0,,16,16,16,16,0.19
File,"BulkBeanEmitter.java",4,1,0,0,,1,5,,3,,0,3,1,157,132,84,,,100,,,,9,1,,,4,5,28,28,,,1,4,4,0,4,0,,9,47,16,,80,34,66,,,9,10,,4,,19,20,4,19,0.12
File,"BulkBeanException.java",1,1,0,0,,1,0,,4,,0,0,4,43,22,7,,,16,,,,1,1,,,1,1,3,3,,,0,4,4,2,4,0,,6,9,15,,11,9,7,,,1,1,,0,,4,4,4,4,0.68
File,"ByteVector.java",2,1,0,7,,1,0,,11,,2,1,8,293,155,111,,,129,,,,11,3,,,2,3,21,13,,,0,11,11,2,11,0,,14,35,124,,99,38,91,,,11,14,,4,,30,33,13,30,0.80
File,"CGLIBHacker.java",2,1,0,1,,1,0,,2,,0,1,1,38,27,14,,,19,,,,3,1,,,2,2,11,10,,,0,2,2,0,2,0,,5,11,6,,13,10,9,,,3,3,,2,,5,5,2,5,0.22
File,"CGLIBHackerTest.java",1,1,2,3,,1,0,,2,,0,0,2,44,25,10,,,20,,,,1,1,,,1,1,12,7,,,0,2,2,0,2,0,,9,18,10,,17,16,4,,,1,1,,0,,2,2,2,2,0.40
File,"CGLIBProxyRealMethod.java",1,1,0,0,,1,0,,3,,0,0,3,25,14,3,,,10,,,,1,1,,,1,1,3,3,,,0,3,3,1,3,0,,7,7,4,,6,7,3,,,1,1,,0,,3,3,3,3,0.29
File,"Callback.java",0,0,0,0,,1,0,,0,,0,0,0,29,4,0,,,2,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,1,2,24,,1,2,0,,,0,0,,0,,0,0,0,0,6.00
File,"CallbackFilter.java",0,0,0,0,,1,0,,2,,2,0,0,42,6,0,,,5,,,,0,0,,,0,0,0,0,,,0,0,2,0,2,0,,3,5,33,,4,5,0,,,0,0,,0,,0,0,0,0,5.50
File,"CallbackGenerator.java",0,0,0,0,,2,0,,8,,8,0,0,36,17,0,,,13,,,,0,0,,,0,0,0,0,,,0,0,8,0,8,0,,4,13,15,,11,13,0,,,0,0,,0,,0,0,0,0,0.88
File,"CallbackHelper.java",2,2,0,0,,1,0,,7,,0,0,6,99,71,40,,,52,,,,6,3,,,2,3,10,10,,,0,6,7,2,7,1,,10,21,18,,34,21,31,,,6,8,,2,,17,19,12,17,0.25
File,"CallbackInfo.java",2,1,0,0,,1,1,,1,,0,4,3,103,74,40,,,57,,,,5,3,,,2,2,8,8,,,6,7,7,3,7,0,,13,28,16,,39,25,32,,,5,5,,3,,17,17,9,17,0.22
File,"CallingRealMethodTest.java",1,1,0,0,,2,0,,8,,3,0,5,75,51,17,,,36,,,,1,1,,,1,1,5,4,,,0,8,8,2,8,0,,20,26,4,,26,21,15,,,1,1,,0,,8,8,8,8,0.08
File,"CallsRealMethods.java",1,1,0,0,,1,0,,1,,0,0,1,34,8,1,,,6,,,,1,1,,,1,1,3,3,,,0,1,1,0,1,0,,2,5,24,,4,5,1,,,1,1,,0,,1,1,1,1,3.00
File,"CapturingArgumentsTest.java",1,1,0,1,,4,0,,12,,1,0,11,140,91,41,,,66,,,,2,1,,,1,1,7,5,,,0,11,12,4,12,0,,31,44,18,,47,38,28,,,2,2,,1,,14,14,11,14,0.20
File,"CapturingMatcher.java",1,1,0,0,,1,0,,4,,0,0,4,46,28,10,,,20,,,,2,1,,,1,1,4,4,,,0,4,4,1,4,0,,8,13,10,,14,12,8,,,2,2,,1,,5,5,4,5,0.36
File,"CheckAnnotationAdapter.java",2,1,0,0,,1,0,,9,,1,2,6,132,84,43,,,47,,,,3,1,,,2,4,8,8,,,0,9,9,3,9,0,,14,21,34,,30,16,31,,,3,20,,1,,18,36,9,18,0.40
File,"CheckClassAdapter.java",4,1,0,2,,1,0,,11,,1,2,12,480,302,173,,,190,,,,11,4,,,4,4,21,18,,,4,15,15,4,15,0,,29,87,150,,136,64,126,,,11,11,,4,,60,61,18,60,0.50
File,"CheckFieldAdapter.java",1,1,0,0,,1,0,,5,,0,1,4,77,36,13,,,25,,,,2,1,,,1,1,5,5,,,0,5,5,2,5,0,,9,14,32,,17,12,13,,,2,2,,1,,7,7,5,7,0.89
File,"CheckMethodAdapter.java",2,1,0,4,,1,1,,29,,21,11,25,1328,739,441,,,440,,,,9,7,,,3,3,16,12,,,28,57,57,5,57,0,,85,142,504,,293,96,344,,,18,21,,3,,175,212,65,151,0.68
File,"CheckSignatureAdapter.java",3,1,0,0,,1,12,,17,,0,0,17,290,179,106,,,126,,,,6,1,,,3,3,9,9,,,0,17,17,4,17,0,,39,46,72,,81,46,80,,,6,7,,2,,53,64,17,53,0.40
File,"ClassAdapter.java",1,1,0,0,,1,0,,10,,0,0,10,121,65,10,,,23,,,,1,1,,,1,1,6,6,,,0,10,10,1,10,0,,12,38,44,,12,13,10,,,1,1,,0,,10,10,10,10,0.68
File,"ClassEmitter.java",1,1,0,0,,5,1,,30,,2,1,27,277,224,124,,,140,,,,6,6,,,1,1,7,7,,,1,31,31,10,31,1,,30,63,25,,88,55,85,,,6,9,,2,,52,57,38,52,0.11
File,"ClassEmitterTransformer.java",0,0,0,0,,1,0,,0,,0,0,0,21,4,0,,,3,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,2,3,15,,2,3,0,,,0,0,,0,,0,0,0,0,3.75
File,"ClassFilter.java",0,0,0,0,,1,0,,1,,1,0,0,27,4,0,,,3,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,4,3,19,,2,3,0,,,0,0,,0,,0,0,0,0,4.75
File,"ClassFilterTransformer.java",1,1,0,0,,1,0,,2,,0,0,1,31,12,3,,,9,,,,1,1,,,1,1,3,3,,,0,2,2,1,2,1,,4,6,15,,6,6,3,,,1,1,,0,,2,2,2,2,1.25
File,"ClassGenerator.java",0,0,0,0,,1,0,,1,,1,0,0,22,5,0,,,4,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,2,4,15,,3,4,0,,,0,0,,0,,0,0,0,0,3.00
File,"ClassImposterizer.java",1,1,0,0,,5,3,,10,,0,5,4,131,103,57,,,71,,,,6,1,,,1,1,8,7,,,0,10,10,1,10,1,,17,37,11,,51,38,33,,,6,6,,2,,17,19,10,17,0.11
File,"ClassImposterizerTest.java",1,1,0,0,,6,0,,7,,0,0,7,82,58,21,,,41,,,,2,1,,,1,1,5,5,,,0,7,7,0,7,0,,20,38,4,,31,31,10,,,2,2,,1,,8,8,7,8,0.07
File,"ClassInfo.java",1,1,0,0,,1,0,,8,,0,0,7,47,24,7,,,19,,,,3,3,,,1,1,4,3,,,0,4,8,0,8,1,,7,12,16,,12,12,7,,,3,3,,1,,6,6,6,6,0.67
File,"ClassNameFinder.java",2,1,0,0,,1,0,,0,,0,0,1,16,10,4,,,6,,,,2,1,,,2,2,7,7,,,1,1,1,0,1,0,,2,3,4,,3,3,3,,,2,2,,1,,2,2,1,2,0.40
File,"ClassNameReader.java",1,1,1,0,,3,1,,2,,0,1,3,62,36,20,,,24,,,,3,1,,,1,1,12,10,,,2,4,4,0,4,0,,10,11,16,,15,13,11,,,3,3,,1,,7,7,4,7,0.44
File,"ClassNode.java",2,1,0,2,,1,0,,8,,0,0,8,280,134,56,,,93,,,,12,1,,,2,2,15,13,,,0,8,8,14,8,0,,27,63,119,,75,38,55,,,12,13,,1,,20,21,8,20,0.89
File,"ClassPathLoader.java",4,4,1,5,,1,0,,1,,0,0,1,36,23,13,,,13,,,,4,4,,,4,4,23,17,,,0,1,1,0,1,0,,4,7,9,,9,6,7,,,4,4,,1,,4,4,4,4,0.39
