Kind,Name,AvgCyclomaticModified,AvgEssential,AvgLineBlank,AvgLineComment,CountClassCoupled,CountDeclClass,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodPublic,CountLine,CountLineCode,CountLineCodeExe,CountOutput,CountPathLog,CountStmt,Cyclomatic,CyclomaticStrict,Knots,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MinEssentialKnots,AvgCyclomatic,AvgCyclomaticStrict,AvgLine,AvgLineCode,CountClassBase,CountClassDerived,CountDeclClassMethod,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodProtected,CountInput,CountLineBlank,CountLineCodeDecl,CountLineComment,CountPath,CountSemicolon,CountStmtDecl,CountStmtExe,CyclomaticModified,Essential,MaxCyclomatic,MaxCyclomaticStrict,MaxEssentialKnots,MaxNesting,PercentLackOfCohesion,SumCyclomatic,SumCyclomaticStrict,SumEssential,SumCyclomaticModified,RatioCommentToCode
File,"AdamsBashforthIntegrator.java",5,1,9,16,,1,1,,3,,0,0,3,357,141,100,,,113,,,,15,1,,,5,6,68,42,,,0,3,3,0,3,0,,37,52,179,,96,44,69,,,15,16,,5,,17,18,3,17,1.27
File,"AdamsBashforthIntegratorTest.java",1,1,2,0,,1,0,,6,,0,0,6,157,110,72,,,80,,,,3,1,,,1,1,18,15,,,0,6,6,0,6,0,,28,60,19,,70,51,29,,,3,3,,2,,9,9,6,9,0.17
File,"AdamsIntegrator.java",1,1,0,10,,1,0,,6,,0,0,5,131,45,9,,,21,,,,1,1,,,1,1,16,6,,,0,5,6,1,6,1,,12,30,74,,15,14,7,,,1,1,,0,,5,5,5,5,1.64
File,"AdamsMoultonIntegrator.java",3,1,4,9,,2,1,,7,,0,0,7,454,179,116,,,142,,,,14,1,,,3,3,36,22,,,0,7,7,4,7,0,,54,67,221,,117,58,84,,,14,15,,5,,24,25,7,24,1.23
File,"AdamsMoultonIntegratorTest.java",1,1,2,0,,1,0,,6,,0,0,6,157,110,72,,,80,,,,3,1,,,1,1,18,15,,,0,6,6,0,6,0,,28,60,19,,70,51,29,,,3,3,,2,,9,9,6,9,0.17
File,"AdamsNordsieckTransformer.java",2,1,1,8,,2,1,,7,,0,2,6,312,100,51,,,88,,,,3,1,,,2,2,20,10,,,1,8,8,3,8,0,,26,47,186,,69,49,39,,,3,3,,2,,18,18,8,18,1.86
File,"AdaptiveStepsizeIntegrator.java",3,1,2,7,,1,0,,11,,0,0,8,349,160,85,,,110,,,,12,1,,,3,3,23,13,,,0,10,11,8,11,3,,51,58,139,,83,39,71,,,12,13,,2,,30,34,10,30,0.87
File,"AggregateSummaryStatistics.java",1,1,0,7,,2,2,,20,,0,0,21,416,162,81,,,106,,,,8,3,,,1,1,14,6,,,1,21,21,3,21,0,,33,52,221,,61,46,60,,,8,10,,2,,33,36,25,33,1.36
File,"AggregateSummaryStatisticsTest.java",3,1,3,8,,1,0,,7,,0,2,5,290,162,117,,,168,,,,6,3,,,3,3,30,19,,,1,8,8,0,8,1,,41,57,87,,139,75,93,,,6,8,,2,,29,31,10,29,0.54
File,"AnyMatrix.java",0,0,0,0,,1,0,,3,,3,0,0,48,6,0,,,5,,,,0,0,,,0,0,0,0,,,0,0,3,0,3,0,,7,5,35,,4,5,0,,,0,0,,0,,0,0,0,0,5.83
File,"ArgUtils.java",3,1,0,5,,1,0,,1,,0,1,1,56,21,9,,,16,,,,5,1,,,3,3,13,8,,,1,2,2,0,2,0,,3,7,32,,7,9,7,,,5,5,,4,,6,6,2,6,1.52
File,"ArgUtilsTest.java",1,1,1,3,,1,0,,2,,0,1,1,76,42,26,,,19,,,,2,1,,,1,1,21,17,,,0,2,2,0,2,0,,7,14,27,,15,13,6,,,2,2,,1,,3,3,2,3,0.64
File,"ArgumentOutsideDomainException.java",1,1,0,7,,1,1,,1,,0,0,1,43,8,3,,,5,,,,1,1,,,1,1,11,4,,,0,1,1,0,1,0,,5,4,30,,3,4,1,,,1,1,,0,,1,1,1,1,3.75
File,"ArgumentOutsideDomainExceptionTest.java",1,1,0,0,,1,0,,1,,0,0,1,40,14,6,,,12,,,,1,1,,,1,1,8,8,,,0,1,1,0,1,0,,7,7,19,,10,7,5,,,1,1,,0,,1,1,1,1,1.36
File,"Array2DRowFieldMatrix.java",2,1,0,3,,1,1,,34,,0,2,32,612,405,220,,,297,,,,8,1,,,2,2,14,10,,,0,34,34,1,34,0,,59,149,148,,211,123,174,,,8,8,,3,,87,88,34,87,0.37
File,"Array2DRowRealMatrix.java",2,1,0,3,,1,1,,34,,0,2,32,620,398,216,,,291,,,,8,1,,,2,2,14,10,,,0,34,34,1,34,0,,59,146,163,,205,121,170,,,8,8,,3,,87,88,34,87,0.41
File,"Array2DRowRealMatrixTest.java",2,1,0,1,,3,0,,51,,0,7,42,1009,807,608,,,614,,,,9,1,,,2,2,16,14,,,0,51,51,39,51,2,,87,222,116,,485,219,395,,,9,10,,3,,128,133,51,128,0.14
File,"ArrayFieldVector.java",1,1,0,3,,1,1,,67,,0,2,63,802,474,253,,,362,,,,7,7,,,1,1,10,6,,,0,67,67,2,67,2,,80,128,250,,242,132,230,,,7,7,,3,,120,121,73,120,0.53
File,"ArrayFieldVectorTest.java",1,1,1,0,,2,1,,48,,0,2,45,623,435,303,,,344,,,,11,1,,,1,1,10,8,,,0,48,48,10,48,1,,124,172,65,,279,162,182,,,11,11,,1,,73,73,48,73,0.15
File,"ArrayRealVector.java",1,1,0,2,,1,2,,103,,0,0,101,1237,786,382,,,588,,,,7,7,,,1,1,9,6,,,0,103,103,1,103,2,,120,258,331,,388,222,366,,,7,8,,3,,196,200,114,196,0.42
File,"ArrayRealVectorTest.java",1,1,1,0,,4,1,,116,,0,1,114,1347,947,687,,,784,,,,11,1,,,1,1,10,8,,,0,116,116,13,116,1,,279,363,121,,647,371,413,,,11,11,,1,,149,149,116,149,0.13
File,"BaseAbstractScalarOptimizer.java",1,1,0,3,,1,0,,12,,0,0,8,168,79,27,,,55,,,,4,1,,,1,1,8,5,,,0,11,12,5,12,4,,17,37,72,,39,30,25,,,4,4,,1,,15,15,11,15,0.91
File,"BaseAbstractVectorialOptimizer.java",1,1,0,3,,1,0,,13,,0,0,7,183,90,33,,,63,,,,6,1,,,1,1,8,5,,,0,12,13,6,13,6,,17,39,76,,44,32,31,,,6,6,,1,,18,18,12,18,0.84
File,"BaseMultiStartMultivariateRealOptimizer.java",2,1,0,4,,2,0,,10,,0,1,8,191,88,41,,,61,,,,6,3,,,2,2,13,8,,,0,10,10,6,10,1,,19,34,84,,44,30,31,,,6,6,,2,,20,20,12,20,0.95
File,"BaseMultiStartMultivariateVectorialOptimizer.java",1,1,0,4,,2,0,,11,,0,2,8,201,95,45,,,68,,,,6,3,,,1,1,14,8,,,0,11,11,6,11,1,,20,36,86,,49,33,35,,,6,6,,2,,21,21,13,21,0.91
File,"BaseMultivariateRealOptimizer.java",0,0,0,0,,1,0,,1,,1,0,0,59,8,0,,,5,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,3,7,48,,4,5,0,,,0,0,,0,,0,0,0,0,6.00
File,"BaseMultivariateVectorialOptimizer.java",0,0,0,0,,1,0,,1,,1,0,0,62,9,0,,,5,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,3,8,50,,4,5,0,,,0,0,,0,,0,0,0,0,5.56
File,"BaseOptimizer.java",0,0,0,0,,1,0,,5,,5,0,0,74,8,0,,,7,,,,0,0,,,0,0,0,0,,,0,0,5,0,5,0,,6,7,60,,6,7,0,,,0,0,,0,,0,0,0,0,7.50
File,"BaseUnivariateRealOptimizer.java",0,0,0,0,,1,0,,2,,2,0,0,90,15,0,,,8,,,,0,0,,,0,0,0,0,,,0,0,2,0,2,0,,4,14,71,,7,8,0,,,0,0,,0,,0,0,0,0,4.73
File,"Beta.java",1,1,0,9,,2,1,,3,,0,1,6,202,77,37,,,42,,,,3,1,,,1,2,19,9,,,6,9,9,0,9,2,,17,24,109,,28,20,22,,,3,9,,1,,13,22,9,13,1.42
File,"BetaDistribution.java",0,0,0,0,,1,0,,5,,5,0,0,65,11,0,,,8,,,,0,0,,,0,0,0,0,,,0,0,5,0,5,0,,7,10,47,,7,8,0,,,0,0,,0,,0,0,0,0,4.27
File,"BetaDistributionImpl.java",1,1,0,3,,1,2,,16,,0,1,11,224,110,50,,,73,,,,6,4,,,1,1,8,5,,,0,16,16,4,16,4,,24,41,90,,46,32,41,,,6,7,,2,,26,27,23,26,0.82
File,"BetaDistributionTest.java",1,1,1,0,,1,0,,4,,0,2,2,289,263,247,,,74,,,,3,1,,,1,1,65,64,,,0,4,4,0,4,0,,9,12,17,,66,15,59,,,3,3,,1,,7,7,4,7,0.06
File,"BetaTest.java",1,1,0,0,,1,0,,20,,0,2,18,119,74,25,,,49,,,,2,1,,,1,1,3,3,,,0,20,20,0,20,0,,22,28,23,,27,27,22,,,2,2,,1,,21,21,20,21,0.31
File,"BiDiagonalTransformer.java",6,1,3,6,,1,0,,10,,4,2,4,381,229,153,,,228,,,,15,1,,,6,6,31,21,,,0,10,10,6,10,0,,53,65,99,,171,94,134,,,15,15,,5,,64,64,10,64,0.43
File,"BiDiagonalTransformerTest.java",1,1,0,0,,1,0,,12,,0,4,8,204,159,107,,,101,,,,6,1,,,1,1,11,11,,,0,12,12,2,12,0,,25,76,20,,83,54,47,,,6,8,,4,,17,19,12,17,0.13
File,"BicubicSplineInterpolatingFunction.java",2,1,1,5,,7,2,,25,,0,6,19,554,313,200,,,239,,,,12,4,,,2,2,19,12,,,0,25,25,10,25,0,,61,125,181,,175,117,122,,,12,15,,2,,62,67,28,62,0.58
File,"BicubicSplineInterpolatingFunctionTest.java",3,1,1,2,,14,0,,18,,0,0,18,447,345,252,,,297,,,,12,1,,,3,3,26,22,,,0,18,18,0,18,0,,31,106,71,,239,130,167,,,12,12,,2,,57,57,18,57,0.21
File,"BicubicSplineInterpolator.java",6,1,3,10,,1,0,,3,,0,2,1,145,79,47,,,75,,,,14,1,,,6,6,36,23,,,0,3,3,0,3,0,,14,32,52,,58,38,37,,,14,16,,2,,18,20,3,18,0.66
File,"BicubicSplineInterpolatorTest.java",2,1,3,3,,3,0,,5,,0,0,5,170,111,77,,,95,,,,5,1,,,2,2,28,21,,,0,5,5,0,5,0,,21,40,38,,81,40,55,,,5,5,,2,,13,13,5,13,0.34
File,"BigFraction.java",1,1,0,10,,1,16,,53,,0,1,53,1130,399,225,,,275,,,,8,1,,,1,1,18,6,,,1,54,54,2,54,0,,99,130,633,,181,115,160,,,8,11,,2,,95,101,54,95,1.59
File,"BigFractionField.java",1,1,0,2,,2,2,,4,,0,2,3,78,23,6,,,16,,,,1,1,,,1,1,5,2,,,1,5,5,0,5,0,,12,12,43,,9,12,4,,,1,1,,0,,5,5,5,5,1.87
File,"BigFractionFieldTest.java",1,1,0,0,,1,0,,3,,0,0,3,44,20,4,,,13,,,,1,1,,,1,1,3,3,,,0,3,3,0,3,0,,7,13,17,,9,10,3,,,1,1,,0,,3,3,3,3,0.85
File,"BigFractionFormat.java",1,1,1,7,,1,1,,8,,0,0,13,291,123,68,,,84,,,,4,5,,,1,1,16,7,,,6,14,14,0,14,1,,34,44,134,,60,37,47,,,5,5,,1,,25,26,18,24,1.09
File,"BigFractionFormatTest.java",1,1,1,0,,1,0,,21,,0,0,19,323,250,180,,,191,,,,3,1,,,1,1,12,11,,,0,21,21,2,21,2,,49,75,24,,155,71,120,,,3,3,,1,,35,35,21,35,0.10
File,"BigFractionTest.java",1,1,2,0,,1,0,,26,,0,2,24,576,453,373,,,392,,,,6,1,,,1,1,19,17,,,0,26,26,0,26,0,,87,87,36,,347,85,307,,,6,6,,2,,43,44,26,43,0.08
File,"BigMatrix.java",0,0,0,0,,1,0,,29,,29,0,0,331,36,0,,,32,,,,0,0,,,0,0,0,0,,,0,0,29,0,29,0,,33,35,262,,31,32,0,,,0,0,,0,,0,0,0,0,7.28
File,"BigMatrixImpl.java",3,1,0,9,,1,4,,60,,0,4,54,1505,784,519,,,696,,,,13,7,,,3,3,22,12,,,0,60,60,6,60,2,,122,225,604,,506,290,406,,,13,13,,4,,188,189,68,188,0.77
File,"BigMatrixImplTest.java",2,1,0,2,,1,0,,34,,0,0,33,836,644,501,,,474,,,,7,1,,,2,2,17,15,,,4,38,38,39,38,5,,71,189,124,,378,188,286,,,7,10,,3,,95,100,38,95,0.19
File,"BigReal.java",1,1,0,3,,1,3,,31,,0,0,31,292,117,40,,,81,,,,3,3,,,1,1,6,3,,,0,31,31,3,31,0,,43,48,132,,47,46,35,,,3,3,,1,,33,33,33,33,1.13
File,"BigRealField.java",1,1,0,2,,2,2,,4,,0,2,3,78,23,6,,,16,,,,1,1,,,1,1,5,2,,,1,5,5,0,5,0,,12,12,43,,9,12,4,,,1,1,,0,,5,5,5,5,1.87
File,"BigRealFieldTest.java",1,1,0,0,,1,0,,3,,0,0,3,44,20,4,,,13,,,,1,1,,,1,1,3,3,,,0,3,3,0,3,0,,7,13,17,,9,10,3,,,1,1,,0,,3,3,3,3,0.85
File,"BigRealTest.java",1,1,0,0,,1,0,,10,,0,0,10,128,95,56,,,75,,,,2,1,,,1,1,8,7,,,0,10,10,0,10,0,,17,45,16,,62,38,37,,,2,2,,1,,11,12,10,11,0.17
File,"BinaryChromosome.java",2,1,0,4,,1,0,,4,,0,0,3,92,38,18,,,32,,,,5,5,,,2,2,11,6,,,1,5,5,0,5,2,,9,13,45,,18,14,18,,,5,5,,2,,12,13,9,12,1.18
File,"BinaryChromosomeTest.java",2,1,1,0,,1,0,,3,,0,0,3,67,41,21,,,30,,,,3,1,,,2,2,11,10,,,0,3,3,0,3,0,,10,20,16,,22,18,12,,,3,3,,2,,6,6,3,6,0.39
File,"BinaryFunction.java",1,1,0,1,,9,6,,11,,0,0,11,118,58,34,,,31,,,,1,1,,,1,1,5,4,,,0,10,11,0,11,0,,15,19,45,,20,21,10,,,1,1,,0,,10,10,10,10,0.78
File,"BinaryFunctionTest.java",1,1,0,0,,1,0,,8,,0,0,8,78,51,18,,,36,,,,2,1,,,1,1,4,4,,,0,8,8,0,8,0,,11,24,16,,25,18,18,,,2,2,,1,,10,10,8,10,0.31
File,"BinaryMutation.java",3,1,3,7,,1,0,,1,,0,0,1,52,16,8,,,13,,,,3,1,,,3,3,21,11,,,0,1,1,0,1,0,,7,9,29,,10,9,4,,,3,3,,1,,3,3,1,3,1.81
File,"BinaryMutationTest.java",4,1,2,2,,1,0,,1,,0,0,1,44,19,9,,,18,,,,4,1,,,4,4,17,13,,,0,1,1,0,1,0,,7,10,18,,13,11,7,,,4,4,,3,,4,4,1,4,0.95
File,"BinomialDistribution.java",0,0,0,0,,1,0,,4,,4,0,0,60,9,0,,,6,,,,0,0,,,0,0,0,0,,,0,0,4,0,4,0,,4,8,47,,5,6,0,,,0,0,,0,,0,0,0,0,5.22
File,"BinomialDistributionImpl.java",1,1,0,7,,1,1,,12,,0,2,8,223,89,38,,,55,,,,3,3,,,1,1,13,5,,,0,12,12,2,12,2,,17,33,117,,35,25,30,,,3,3,,1,,19,21,14,19,1.31
File,"BinomialDistributionTest.java",1,1,0,1,,1,0,,10,,0,0,10,116,62,32,,,40,,,,1,1,,,1,1,6,5,,,0,10,10,0,10,0,,14,19,40,,29,12,28,,,1,1,,0,,10,10,10,10,0.65
File,"BisectionSolver.java",1,1,0,3,,1,0,,6,,0,0,6,110,54,22,,,36,,,,4,3,,,1,1,11,7,,,0,6,6,0,6,0,,13,23,43,,26,16,20,,,4,4,,2,,9,9,8,9,0.80
File,"BisectionSolverTest.java",1,1,1,2,,1,0,,12,,0,0,12,194,118,81,,,104,,,,1,1,,,1,1,12,9,,,0,12,12,0,12,0,,33,52,43,,91,51,53,,,1,1,,0,,12,12,12,12,0.36
File,"BitsStreamGenerator.java",1,1,0,1,,1,0,,13,,0,0,12,153,81,46,,,64,,,,4,3,,,1,1,10,7,,,0,9,13,1,13,1,,26,33,46,,48,33,31,,,4,4,,2,,15,15,11,15,0.57
File,"BivariateRealFunction.java",0,0,0,0,,1,0,,1,,1,0,0,40,6,0,,,4,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,4,5,30,,3,4,0,,,0,0,,0,,0,0,0,0,5.00
File,"BivariateRealGridInterpolator.java",0,0,0,0,,1,0,,1,,1,0,0,44,7,0,,,5,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,2,6,35,,4,5,0,,,0,0,,0,,0,0,0,0,5.00
File,"BlockFieldMatrix.java",3,1,2,4,,1,2,,50,,1,3,48,1636,1117,769,,,964,,,,8,1,,,3,3,27,20,,,2,52,52,5,52,0,,207,494,312,,771,504,460,,,8,8,,7,,193,195,52,193,0.28
File,"BlockFieldMatrixTest.java",2,1,0,1,,3,0,,60,,0,8,52,1288,1070,767,,,814,,,,23,1,,,2,2,17,15,,,0,60,60,39,60,0,,119,352,100,,638,310,504,,,23,23,,3,,175,178,60,175,0.09
File,"BlockRealMatrix.java",3,1,2,4,,1,2,,52,,1,3,50,1636,1139,780,,,992,,,,8,1,,,3,3,26,20,,,2,54,54,5,54,0,,190,496,307,,789,512,480,,,8,8,,7,,202,204,54,202,0.27
File,"BlockRealMatrixTest.java",2,1,0,1,,3,0,,62,,0,8,52,1204,976,717,,,823,,,,23,1,,,2,2,16,14,,,0,62,62,39,62,2,,124,277,105,,644,314,509,,,23,23,,3,,178,181,62,178,0.11
File,"BracketFinder.java",2,1,1,5,,1,2,,12,,0,1,11,297,157,99,,,118,,,,16,5,,,2,2,17,11,,,0,12,12,8,12,0,,27,52,113,,93,45,73,,,16,16,,3,,30,30,16,30,0.72
File,"BracketFinderTest.java",1,1,1,0,,5,0,,8,,0,0,8,124,87,54,,,60,,,,2,1,,,1,1,13,12,,,0,8,8,0,8,0,,17,30,20,,49,26,34,,,2,2,,1,,10,10,8,10,0.23
File,"BrentOptimizer.java",13,3,8,13,,1,2,,2,,0,0,1,252,164,120,,,117,,,,24,5,,,13,16,95,75,,,0,2,2,2,2,1,,20,46,70,,91,42,75,,,24,30,,6,,27,33,6,27,0.43
File,"BrentOptimizerTest.java",2,1,1,1,,1,0,,5,,0,0,5,135,94,60,,,79,,,,3,1,,,2,2,17,14,,,0,5,5,0,5,0,,14,43,27,,69,40,39,,,3,3,,1,,11,11,5,11,0.29
File,"BrentSolver.java",3,1,1,11,,1,3,,9,,0,1,8,347,179,116,,,122,,,,13,6,,,3,3,31,18,,,0,9,9,0,9,0,,30,52,138,,89,37,85,,,13,15,,3,,32,35,17,32,0.77
File,"BrentSolverTest.java",1,1,1,19,,1,0,,7,,0,0,7,391,206,173,,,188,,,,4,1,,,1,1,48,27,,,0,7,7,0,7,0,,23,35,165,,176,34,154,,,4,4,,1,,12,12,7,12,0.80
File,"CardanEulerSingularityException.java",2,1,0,6,,1,1,,1,,0,0,1,45,10,2,,,7,,,,2,1,,,2,2,9,3,,,0,1,1,0,1,0,,7,7,28,,5,6,1,,,2,2,,0,,2,2,1,2,2.80
File,"CauchyDistribution.java",0,0,0,0,,1,0,,4,,4,0,0,63,9,0,,,6,,,,0,0,,,0,0,0,0,,,0,0,4,0,4,0,,6,8,48,,5,6,0,,,0,0,,0,,0,0,0,0,5.33
File,"CauchyDistributionImpl.java",1,1,0,6,,1,2,,16,,0,2,10,270,108,50,,,71,,,,4,1,,,1,1,12,5,,,0,16,16,3,16,4,,29,41,133,,46,32,39,,,4,5,,1,,24,25,16,24,1.23
File,"CauchyDistributionTest.java",1,1,0,1,,1,0,,10,,0,0,9,116,63,32,,,39,,,,3,1,,,1,1,6,5,,,0,10,10,1,10,1,,16,24,37,,26,19,20,,,3,3,,1,,12,12,10,12,0.59
File,"CertifiedDataAbstractTest.java",3,1,1,1,,1,0,,7,,0,1,1,156,104,61,,,76,,,,6,6,,,3,3,16,13,,,0,6,7,3,7,5,,25,40,27,,57,39,37,,,6,6,,4,,18,19,11,18,0.26
File,"CertifiedDataTest.java",2,1,4,4,,1,0,,4,,0,1,3,154,90,67,,,71,,,,7,1,,,2,2,28,20,,,0,4,4,2,4,0,,27,20,37,,60,20,51,,,7,7,,2,,10,10,4,10,0.41
File,"ChiSquareDistributionTest.java",1,1,0,1,,1,0,,12,,0,1,10,135,75,39,,,47,,,,2,1,,,1,1,6,5,,,0,12,12,0,12,1,,17,24,43,,32,18,29,,,2,2,,1,,14,14,12,14,0.57
File,"ChiSquareFactoryTest.java",1,1,0,0,,1,0,,2,,0,0,2,37,11,3,,,7,,,,1,1,,,1,1,3,3,,,0,2,2,0,2,0,,5,5,21,,4,4,3,,,1,1,,0,,2,2,2,2,1.91
