test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
22,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1242817181_caseUnionType_0_basic.dot,1,1,Constant,1.,1.
23,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1242817181_caseUnknownType_0_basic.dot,1,1,Constant,1.,1.
24,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1242817181_<init>_0_basic.dot,1,1,Constant,1.,1.
25,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1369368644_classDefiningCallsHaveSideEffects_0_basic.dot,1,1,Constant,1.,1.
26,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1369368644_<init>_0_basic.dot,1,1,Constant,1.,1.
27,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1369368644_keepSimplifiedHookExpression_0_basic.dot,8,38,Constant,38.,38.
28,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1369368644_keepSimplifiedShortCircuitExpression_0_basic.dot,3,3,Constant,3.,3.
29,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1369368644_keepSubTree_0_basic.dot,1,1,Constant,1.,1.
30,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1369368644_simplifyShortCircuitBranch_0_basic.dot,4,6,Exponential,9.94*2.^(0.25*n),2. + 9.94*2.^(0.25*n)
31,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-138908579_jsdocContainsDeclarations_0_basic.dot,3,3,Constant,3.,3.
32,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_caseBooleanType_0_basic.dot,1,1,Constant,1.,1.
33,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
34,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
35,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_caseNullType_0_basic.dot,1,1,Constant,1.,1.
36,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
37,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
38,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_caseStringType_0_basic.dot,1,1,Constant,1.,1.
39,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_caseTopType_0_basic.dot,3,3,Constant,3.,3.
40,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
41,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_<init>_0_basic.dot,1,1,Constant,1.,1.
42,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-14247747_matchesExpectation_0_basic.dot,2,2,Constant,2.,2.
43,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1618376403_hasNonLocalSideEffect_0_basic.dot,8,10,Constant,10.,10.
44,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/168509632_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
45,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/168509632_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
46,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/168509632_caseUnionType_0_basic.dot,1,1,Constant,1.,1.
47,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/168509632_<init>_0_basic.dot,1,1,Constant,1.,1.
48,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1718942148_hasNext_0_basic.dot,1,1,Constant,1.,1.
49,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1718942148_<init>_0_basic.dot,1,1,Constant,1.,1.
50,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1718942148_next_0_basic.dot,1,1,Constant,1.,1.
51,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1718942148_remove_0_basic.dot,1,1,Constant,1.,1.
52,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1753253695_calculateLocationSummary_0_basic.dot,1,1,Constant,1.,1.
53,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-182784199_getPreciserScopeKnowingConditionOutcome_0_basic.dot,39,1243,Constant,1243.,1243.
54,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1928381057_maybeCollectMember_0_basic.dot,7,7,Constant,7.,7.
55,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1936002266_maybeInsertAliasDeclarationIntoParseTree_0_basic.dot,2,2,Constant,2.,2.
56,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1956536687_access$1000_0_basic.dot,1,1,Constant,1.,1.
57,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1956536687_access$500_0_basic.dot,1,1,Constant,1.,1.
58,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1956536687_extractDeclaration_0_basic.dot,2,2,Constant,2.,2.
59,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-1956536687_isSameClass_0_basic.dot,1,1,Constant,1.,1.
60,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1975524368_firstReferenceIsAssigningDeclaration_0_basic.dot,3,3,Constant,3.,3.
61,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1975524368_getInitializingReference_0_basic.dot,3,3,Constant,3.,3.
62,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1975524368_getInitializingReferenceForConstants_0_basic.dot,4,4,Polynomial,0.75*n,4.6000000000000005 + 0.75*n
63,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1975524368_getOneAndOnlyAssignment_0_basic.dot,5,6,Exponential,8.46*1.25^n,1.6 + 0.08*0.8200000000000001^n + 0.17*1.1^n + 8.46*1.25^n
64,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1975524368_isAssignedOnceInLifetime_0_basic.dot,5,5,Polynomial,0.75*n,7.1000000000000005 + 0.75*n
65,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1975524368_isInitializingAssignmentAt_0_basic.dot,6,7,Constant,7.,7.
66,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/1975524368_isInitializingDeclarationAt_0_basic.dot,2,2,Constant,2.,2.
67,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2093935072_caseBooleanType_0_basic.dot,1,1,Constant,1.,1.
68,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2093935072_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
69,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2093935072_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
70,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2093935072_caseNullType_0_basic.dot,1,1,Constant,1.,1.
71,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2093935072_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
72,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2093935072_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
73,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2093935072_caseStringType_0_basic.dot,1,1,Constant,1.,1.
74,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2093935072_caseTopType_0_basic.dot,1,1,Constant,1.,1.
75,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2093935072_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
76,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2093935072_<init>_0_basic.dot,1,1,Constant,1.,1.
77,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-2129276973_determineGetTypeForHookOrBooleanExpr_0_basic.dot,11,11,Exponential,285.89*1.53^n,1.5 + 5.2*1.28^n + 20.990000000000002*1.43^n + 285.89*1.53^n
78,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-244466273_<init>_0_basic.dot,1,1,Constant,1.,1.
79,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-244466273_intersectsLocation_0_basic.dot,3,3,Constant,3.,3.
80,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-244466273_isEmpty_0_basic.dot,2,2,Constant,2.,2.
81,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-244466273_join_0_basic.dot,2,2,Constant,2.,2.
82,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/335124399_caseBooleanType_0_basic.dot,1,1,Constant,1.,1.
83,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/335124399_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
84,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/335124399_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
85,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/335124399_caseNullType_0_basic.dot,1,1,Constant,1.,1.
86,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/335124399_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
87,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/335124399_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
88,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/335124399_caseStringType_0_basic.dot,1,1,Constant,1.,1.
89,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/335124399_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
90,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/335124399_<init>_0_basic.dot,1,1,Constant,1.,1.
91,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-372004679_applyCommonRestriction_0_basic.dot,3,3,Constant,3.,3.
92,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-372004679_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
93,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-372004679_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
94,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-372004679_caseTopType_0_basic.dot,1,1,Constant,1.,1.
95,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-372004679_caseUnionType_0_basic.dot,1,1,Constant,1.,1.
96,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-372004679_caseUnknownType_0_basic.dot,1,1,Constant,1.,1.
97,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-372004679_<init>_0_basic.dot,1,1,Constant,1.,1.
98,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/397447862_recordClassConstructorOrInterface_0_basic.dot,6,18,Polynomial,4.5*n,24. + 4.5*n
99,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/397447862_recordSubclassPrototypePropUse_0_basic.dot,4,6,Polynomial,1.*n,5. + 1.*n
100,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/397447862_recordSuperClassPrototypePropUse_0_basic.dot,3,3,Polynomial,0.67*n,3.38 + 0.67*n
101,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/463097748_getPreciserScopeKnowingConditionOutcome_0_basic.dot,9,9,Constant,9.,9.
102,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/492061862_canFixupSpecializedFunctionContainingNode_0_basic.dot,2,2,Constant,2.,2.
103,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/492061862_reportSpecializedFunctionContainingNode_0_basic.dot,2,2,Constant,2.,2.
104,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/521988656_getLikelyNonConflictingName_0_basic.dot,1,1,Constant,1.,1.
105,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-559477069_findDeclaringNameNodeForUse_0_basic.dot,1,1,Constant,1.,1.
106,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/668439767_classDefiningCallsHaveSideEffects_0_basic.dot,1,1,Constant,1.,1.
107,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/668439767_keepSimplifiedHookExpression_0_basic.dot,3,4,Constant,4.,4.
108,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/668439767_keepSimplifiedShortCircuitExpression_0_basic.dot,1,1,Constant,1.,1.
109,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/701768812_<init>_0_basic.dot,1,1,Constant,1.,1.
110,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/701768812_shouldTraverse_0_basic.dot,4,4,Constant,4.,4.
111,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/701768812_visit_0_basic.dot,18,30,Constant,30.,30.
112,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/701768812_visitCallNode_0_basic.dot,2,2,Constant,2.,2.
113,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/701768812_visitNewNode_0_basic.dot,8,12,Polynomial,2.5*n,19. + 2.5*n
114,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/701768812_visitScriptNode_0_basic.dot,7,12,Exponential,9.370000000000001*1.51^n,0.2 + 0.2*1.02^n + 2.38*1.31^n + 9.370000000000001*1.51^n
115,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/771271612_calculateEnvironment_0_basic.dot,1,1,Constant,1.,1.
116,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-805571022_estimateMinOccurrencesRequriedToAlias_0_basic.dot,1,1,Constant,1.,1.
117,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-866526644_visitAssignmentOrUnaryOperatorLhs_0_basic.dot,6,6,Constant,6.,6.
118,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/881134140_enterScope_0_basic.dot,7,7,Exponential,13.200000000000001*1.42^n,0.81 + 0.29*1.03^n + 0.76*1.1500000000000001^n + 13.200000000000001*1.42^n
119,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/881134140_exitScope_0_basic.dot,1,1,Constant,1.,1.
120,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/881134140_<init>_0_basic.dot,1,1,Constant,1.,1.
121,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/881134140_shouldTraverse_0_basic.dot,1,1,Constant,1.,1.
122,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-90353697_enterScope_0_basic.dot,3,3,Exponential,2.92*1.22^n,1. + 0.02*0.72^n + 0.45*1.06^n + 2.92*1.22^n
123,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-90353697_exitScope_0_basic.dot,1,1,Constant,1.,1.
124,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-90353697_<init>_0_basic.dot,1,1,Constant,1.,1.
125,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-90353697_shouldTraverse_0_basic.dot,1,1,Constant,1.,1.
126,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/-90353697_visit_0_basic.dot,1,1,Constant,1.,1.
127,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/913925027_getSideEffectNodes_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
128,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_access$3400_0_basic.dot,1,1,Constant,1.,1.
129,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_createDefineReplacements_0_basic.dot,13,17,Exponential,327.48*1.3800000000000001^n,0.56 + 0.03*0.99^n + 1.47*1.06^n + 0.58*1.07^n + 11.44*1.2^n + 327.48*1.3800000000000001^n
130,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_createExternInputs_0_basic.dot,3,3,Constant,3.,3.
131,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_createExterns_0_basic.dot,2,2,Constant,2.,2.
132,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_createInputs_0_basic.dot,5,5,Exponential,12.02*1.32^(0.5*n),3. + 0.35000000000000003*0.93^n + 12.02*1.32^(0.5*n)
133,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_createJsModules_0_basic.dot,19,269,Exponential,9491.43*1.21^n,14. + 0.03*0.8200000000000001^n + 0.04*0.88^n + 0.28*0.93^n + 4.24*0.99^n + 2.87*1.01^n + 5.97*1.05^n + 231.36*1.08^n + 11.08*1.09^n + 9491.43*1.21^n
134,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_createSourceInputs_0_basic.dot,4,4,Constant,4.,4.
135,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_doRun_0_basic.dot,6,24,Constant,24.,24.
136,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_enableTestMode_0_basic.dot,3,4,Constant,4.,4.
137,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_expandCommandLinePath_0_basic.dot,3,3,Constant,3.,3.
138,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_expandManifest_0_basic.dot,2,2,Constant,2.,2.
139,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_expandSourceMapPath_0_basic.dot,2,2,Constant,2.,2.
140,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_fileNameToOutputWriter_0_basic.dot,3,3,Constant,3.,3.
141,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_getCommandLineConfig_0_basic.dot,1,1,Constant,1.,1.
142,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_getCompiler_0_basic.dot,1,1,Constant,1.,1.
143,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_getDiagnosticGroups_0_basic.dot,2,2,Constant,2.,2.
144,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_getErrorPrintStream_0_basic.dot,1,1,Constant,1.,1.
145,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_getInputCharset_0_basic.dot,3,3,Constant,3.,3.
146,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_getMapPath_0_basic.dot,4,4,Constant,4.,4.
147,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_getOutputCharset_0_basic.dot,3,3,Constant,3.,3.
148,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_<init>_0_basic.dot,1,1,Constant,1.,1.
149,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_initOptionsFromFlags_0_basic.dot,1,1,Constant,1.,1.
150,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_isInTestMode_0_basic.dot,1,1,Constant,1.,1.
151,/home/tuann7/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Bclosure151/com_google_javascript_jscomp_AbstractCommandLineRunner_maybeCreateDirsForPath_0_basic.dot,4,5,Constant,5.,5.
