test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
53,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/335124399_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
54,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/335124399_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
55,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/335124399_caseNullType_0_basic.dot,1,1,Constant,1.,1.
56,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/335124399_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
57,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/335124399_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
58,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/335124399_caseStringType_0_basic.dot,1,1,Constant,1.,1.
59,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/335124399_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
60,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/-372004679_applyCommonRestriction_0_basic.dot,3,3,Constant,3.,3.
61,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/-372004679_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
62,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/-372004679_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
63,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/-372004679_caseTopType_0_basic.dot,1,1,Constant,1.,1.
64,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/-372004679_caseUnionType_0_basic.dot,1,1,Constant,1.,1.
65,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/-372004679_caseUnknownType_0_basic.dot,1,1,Constant,1.,1.
66,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/-372004679_<init>_0_basic.dot,1,1,Constant,1.,1.
67,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/492061862_canFixupSpecializedFunctionContainingNode_0_basic.dot,2,2,Constant,2.,2.
68,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/668439767_classDefiningCallsHaveSideEffects_0_basic.dot,1,1,Constant,1.,1.
69,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/668439767_keepSimplifiedShortCircuitExpression_0_basic.dot,1,1,Constant,1.,1.
70,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/701768812_shouldTraverse_0_basic.dot,4,4,Constant,4.,4.
71,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/701768812_visitCallNode_0_basic.dot,2,2,Constant,2.,2.
72,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/701768812_visitNewNode_0_basic.dot,8,12,Polynomial,2.5*n,19. + 2.5*n
73,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/701768812_visitScriptNode_0_basic.dot,7,12,Exponential,9.370000000000001*1.51^n,0.2 + 0.2*1.02^n + 2.38*1.31^n + 9.370000000000001*1.51^n
74,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/881134140_shouldTraverse_0_basic.dot,1,1,Constant,1.,1.
75,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/-90353697_enterScope_0_basic.dot,3,3,Exponential,2.92*1.22^n,1. + 0.02*0.72^n + 0.45*1.06^n + 2.92*1.22^n
76,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/-90353697_shouldTraverse_0_basic.dot,1,1,Constant,1.,1.
77,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_access$3500_0_basic.dot,1,1,Constant,1.,1.
78,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_createDefineReplacements_0_basic.dot,13,17,Exponential,327.48*1.3800000000000001^n,0.56 + 0.03*0.99^n + 1.47*1.06^n + 0.58*1.07^n + 11.44*1.2^n + 327.48*1.3800000000000001^n
79,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_createExternInputs_0_basic.dot,3,3,Constant,3.,3.
80,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_createExterns_0_basic.dot,2,2,Constant,2.,2.
81,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_createInputs_0_basic.dot,5,5,Exponential,12.02*1.32^(0.5*n),3. + 0.35000000000000003*0.93^n + 12.02*1.32^(0.5*n)
82,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_createJsModules_0_basic.dot,19,269,Exponential,9491.43*1.21^n,14. + 0.03*0.8200000000000001^n + 0.04*0.88^n + 0.28*0.93^n + 4.24*0.99^n + 2.87*1.01^n + 5.97*1.05^n + 231.36*1.08^n + 11.08*1.09^n + 9491.43*1.21^n
83,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_createSourceInputs_0_basic.dot,4,4,Constant,4.,4.
84,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_doRun_0_basic.dot,6,24,Constant,24.,24.
85,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_enableTestMode_0_basic.dot,3,4,Constant,4.,4.
86,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_expandCommandLinePath_0_basic.dot,3,3,Constant,3.,3.
87,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_expandManifest_0_basic.dot,2,2,Constant,2.,2.
88,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_expandSourceMapPath_0_basic.dot,2,2,Constant,2.,2.
89,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_fileNameToOutputWriter_0_basic.dot,3,3,Constant,3.,3.
90,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_getCommandLineConfig_0_basic.dot,1,1,Constant,1.,1.
91,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_getCompiler_0_basic.dot,1,1,Constant,1.,1.
92,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_getDiagnosticGroups_0_basic.dot,2,2,Constant,2.,2.
93,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_getErrorPrintStream_0_basic.dot,1,1,Constant,1.,1.
94,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_getInputCharset_0_basic.dot,3,3,Constant,3.,3.
95,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_getMapPath_0_basic.dot,4,4,Constant,4.,4.
96,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_getOutputCharset_0_basic.dot,3,3,Constant,3.,3.
97,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_<init>_0_basic.dot,1,1,Constant,1.,1.
98,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_initOptionsFromFlags_0_basic.dot,1,1,Constant,1.,1.
99,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_isInTestMode_0_basic.dot,1,1,Constant,1.,1.
100,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_maybeCreateDirsForPath_0_basic.dot,4,5,Constant,5.,5.
101,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_openExternExportsStream_0_basic.dot,3,3,Constant,3.,3.
102,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_outputManifest_0_basic.dot,5,5,Polynomial,0.5*n,7. + 0.5*n
103,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_outputNameMaps_0_basic.dot,12,222,Constant,222.,222.
104,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_outputSourceMap_0_basic.dot,2,2,Constant,2.,2.
105,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_parseModuleWrappers_0_basic.dot,7,20,Polynomial,0.4*n^2.,53.12 + 9.200000000000001*n + 0.4*n^2.
106,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_printManifestTo_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
107,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_printModuleGraphManifestTo_0_basic.dot,4,5,Exponential,3.7600000000000002*1.29^n,0.33 + 0.01*0.8300000000000001^n + 0.36*1.09^n + 1.3900000000000001*1.25^n + 3.7600000000000002*1.29^n
108,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_processResults_0_basic.dot,19,210,Exponential,19696.59*1.47^n,9.65 + 13.870000000000001*1.1500000000000001^n + 4098.74*1.3900000000000001^n + 19696.59*1.47^n
109,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_run_0_basic.dot,8,32,Polynomial,5.33*n,48.77 + 5.33*n
110,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_setRunOptions_0_basic.dot,6,32,Constant,32.,32.
111,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_shouldGenerateManifestPerModule_0_basic.dot,4,4,Constant,4.,4.
112,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_shouldGenerateMapPerModule_0_basic.dot,3,3,Constant,3.,3.
113,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_streamToOutputWriter_0_basic.dot,2,2,Constant,2.,2.
114,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner_writeOutput_0_basic.dot,6,13,Constant,13.,13.
115,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$1000_0_basic.dot,1,1,Constant,1.,1.
116,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$100_0_basic.dot,1,1,Constant,1.,1.
117,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$1100_0_basic.dot,1,1,Constant,1.,1.
118,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$1200_0_basic.dot,1,1,Constant,1.,1.
119,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$1300_0_basic.dot,1,1,Constant,1.,1.
120,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$1400_0_basic.dot,1,1,Constant,1.,1.
121,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$1500_0_basic.dot,1,1,Constant,1.,1.
122,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$1900_0_basic.dot,1,1,Constant,1.,1.
123,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$2000_0_basic.dot,1,1,Constant,1.,1.
124,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$200_0_basic.dot,1,1,Constant,1.,1.
125,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$2100_0_basic.dot,1,1,Constant,1.,1.
126,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$2200_0_basic.dot,1,1,Constant,1.,1.
127,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$2300_0_basic.dot,1,1,Constant,1.,1.
128,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$2400_0_basic.dot,1,1,Constant,1.,1.
129,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$2500_0_basic.dot,1,1,Constant,1.,1.
130,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$2600_0_basic.dot,1,1,Constant,1.,1.
131,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$2700_0_basic.dot,1,1,Constant,1.,1.
132,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$2800_0_basic.dot,1,1,Constant,1.,1.
133,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$2900_0_basic.dot,1,1,Constant,1.,1.
134,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$3000_0_basic.dot,1,1,Constant,1.,1.
135,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$300_0_basic.dot,1,1,Constant,1.,1.
136,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$3100_0_basic.dot,1,1,Constant,1.,1.
137,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$3200_0_basic.dot,1,1,Constant,1.,1.
138,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$3300_0_basic.dot,1,1,Constant,1.,1.
139,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$3400_0_basic.dot,1,1,Constant,1.,1.
140,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$400_0_basic.dot,1,1,Constant,1.,1.
141,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$500_0_basic.dot,1,1,Constant,1.,1.
142,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$600_0_basic.dot,1,1,Constant,1.,1.
143,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$700_0_basic.dot,1,1,Constant,1.,1.
144,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$800_0_basic.dot,1,1,Constant,1.,1.
145,/home/suja/Tung/PAC1/PathComplexity/scripts/cfgextractor/outputs/Bmath91/com_google_javascript_jscomp_AbstractCommandLineRunner$CommandLineConfig_access$900_0_basic.dot,1,1,Constant,1.,1.
