Kind,Name,AvgCyclomaticModified,AvgEssential,AvgLineBlank,AvgLineComment,CountClassCoupled,CountDeclClass,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodPublic,CountLine,CountLineCode,CountLineCodeExe,CountOutput,CountPathLog,CountStmt,Cyclomatic,CyclomaticStrict,Knots,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MinEssentialKnots,AvgCyclomatic,AvgCyclomaticStrict,AvgLine,AvgLineCode,CountClassBase,CountClassDerived,CountDeclClassMethod,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodProtected,CountInput,CountLineBlank,CountLineCodeDecl,CountLineComment,CountPath,CountSemicolon,CountStmtDecl,CountStmtExe,CyclomaticModified,Essential,MaxCyclomatic,MaxCyclomaticStrict,MaxEssentialKnots,MaxNesting,PercentLackOfCohesion,SumCyclomatic,SumCyclomaticStrict,SumEssential,SumCyclomaticModified,RatioCommentToCode
File,"ChoiceList.java",1,1,0,0,,1,0,,3,,0,0,4,46,18,5,,,13,,,,1,1,,,1,1,3,3,,,1,4,4,1,4,0,,8,8,20,,8,8,5,,,1,1,,0,,4,4,4,4,1.11
File,"Chronology.java",0,0,0,0,,1,0,,49,,0,0,49,504,56,0,,,51,,,,0,0,,,0,0,0,0,,,0,0,49,0,49,0,,52,55,396,,50,51,0,,,0,0,,0,,0,0,0,0,7.07
File,"ClassLoadTest.java",1,1,0,0,,1,0,,0,,0,0,1,51,25,18,,,23,,,,1,1,,,1,1,20,20,,,1,1,1,0,1,0,,4,7,22,,21,7,16,,,1,1,,0,,1,1,1,1,0.88
File,"ClassLoadTest.java",1,1,0,0,,1,0,,0,,0,0,1,51,25,18,,,23,,,,1,1,,,1,1,20,20,,,1,1,1,0,1,0,,4,7,22,,21,7,16,,,1,1,,0,,1,1,1,1,0.88
File,"ClassLoadTest.java",1,1,0,0,,1,0,,0,,0,0,1,51,25,18,,,23,,,,1,1,,,1,1,20,20,,,1,1,1,0,1,0,,4,7,22,,21,7,16,,,1,1,,0,,1,1,1,1,0.88
File,"ClassNotFoundException.java",0,0,0,0,,1,0,,0,,0,0,0,5,3,0,,,2,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,2,2,0,,1,2,0,,,0,0,,0,,0,0,0,0,0.00
File,"CommonAnniversaries.java",1,1,0,0,,11,10,,10,,0,0,10,118,82,56,,,43,,,,1,1,,,1,1,4,4,,,0,10,10,0,10,0,,13,33,23,,32,33,10,,,1,1,,0,,10,10,10,10,0.28
File,"Converter.java",0,0,0,0,,1,0,,1,,1,0,0,34,4,0,,,3,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,3,3,27,,2,3,0,,,0,0,,0,,0,0,0,0,6.75
File,"ConverterManager.java",1,1,0,7,,1,1,,27,,0,5,22,597,247,151,,,146,,,,4,1,,,1,1,16,8,,,1,28,28,5,28,1,,48,76,302,,101,61,85,,,4,4,,1,,54,54,28,54,1.22
File,"ConverterManager.java",2,1,0,6,,1,1,,27,,0,5,22,597,268,166,,,162,,,,4,1,,,2,2,16,9,,,1,28,28,5,28,1,,48,82,281,,112,67,95,,,4,4,,1,,59,59,28,59,1.05
File,"ConverterSet.java",5,2,3,8,,2,0,,8,,8,1,0,328,178,116,,,150,,,,12,6,,,5,5,31,18,,,1,9,9,4,9,0,,48,41,103,,109,51,99,,,12,16,,4,,45,49,23,45,0.58
File,"ConverterSet.java",4,2,3,10,,2,0,,8,,8,1,0,335,172,110,,,146,,,,11,6,,,4,4,31,17,,,1,9,9,4,9,0,,49,43,115,,107,53,93,,,11,11,,4,,43,44,23,43,0.67
File,"CopticChronology.java",1,1,0,4,,1,7,,9,,5,1,6,261,121,68,,,84,,,,6,1,,,1,1,12,7,,,4,13,13,0,13,1,,30,40,111,,59,38,46,,,6,6,,2,,25,25,13,25,0.92
File,"CurrencyHoliday.java",1,1,0,5,,2,10,,7,,1,1,11,1132,802,744,,,777,,,,4,1,,,1,2,11,6,,,6,13,13,3,13,0,,86,49,263,,752,48,729,,,4,6,,3,,24,27,13,24,0.33
File,"DataInput.java",0,0,0,0,,1,0,,0,,0,0,0,5,3,0,,,2,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,2,2,0,,1,2,0,,,0,0,,0,,0,0,0,0,0.00
File,"DataOutput.java",0,0,0,0,,1,0,,0,,0,0,0,5,3,0,,,2,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,2,2,0,,1,2,0,,,0,0,,0,,0,0,0,0,0.00
File,"Date.java",1,1,0,0,,1,0,,3,,0,0,3,37,12,3,,,8,,,,1,1,,,1,1,3,3,,,0,3,3,0,3,0,,5,5,20,,4,5,3,,,1,1,,0,,3,3,3,3,1.67
File,"DateConverter.java",1,1,0,5,,1,1,,3,,0,0,2,69,17,5,,,12,,,,1,1,,,1,1,9,3,,,0,3,3,0,3,1,,8,10,44,,8,9,3,,,1,1,,0,,3,3,3,3,2.59
File,"DateFactory.java",1,1,0,0,,1,0,,0,,0,0,1,29,6,1,,,4,,,,1,1,,,1,1,3,3,,,1,1,1,0,1,0,,3,3,20,,2,3,1,,,1,1,,0,,1,1,1,1,3.33
File,"DateFormatSymbols.java",1,1,0,0,,1,0,,8,,0,1,8,42,31,9,,,21,,,,1,1,,,1,1,3,3,,,1,9,9,0,9,0,,11,12,0,,11,12,9,,,1,1,,0,,9,9,9,9,0.00
File,"DateMidnight.java",1,1,0,10,,2,2,,82,,1,2,78,1412,354,148,,,247,,,,3,1,,,1,1,14,3,,,2,84,84,2,84,3,,93,124,965,,143,121,126,,,3,3,,1,,104,107,84,104,2.73
File,"DateTime.java",1,1,0,11,,2,2,,117,,1,2,114,2171,576,228,,,357,,,,3,1,,,1,1,15,4,,,2,119,119,2,119,2,,128,228,1467,,207,165,192,,,3,3,,1,,150,153,119,150,2.55
File,"DateTimeBrowser.java",1,1,0,4,,14,1,,57,,26,12,21,1162,662,454,,,500,,,,6,6,,,1,1,14,10,,,2,55,59,17,59,0,,56,259,524,,401,223,277,,,6,6,,3,,86,87,65,86,0.79
File,"DateTimeComparator.java",2,1,0,6,,1,4,,8,,0,1,11,257,101,58,,,67,,,,5,4,,,2,2,13,6,,,5,13,13,2,13,1,,24,31,132,,44,31,36,,,5,7,,1,,27,35,18,27,1.31
File,"DateTimeConstants.java",1,1,0,3,,1,40,,1,,0,0,0,172,45,40,,,43,,,,1,1,,,1,1,5,2,,,0,1,1,0,1,1,,34,43,93,,41,43,0,,,1,1,,0,,1,1,1,1,2.07
File,"DateTimeField.java",0,0,0,0,,1,0,,50,,0,0,50,673,54,0,,,53,,,,0,0,,,0,0,0,0,,,0,0,50,0,50,0,,53,53,566,,52,53,0,,,0,0,,0,,0,0,0,0,10.48
File,"DateTimeFieldType.java",1,1,0,4,,2,48,,12,,1,1,32,576,285,204,,,154,,,,2,1,,,2,2,11,6,,,23,32,35,4,35,1,,47,116,244,,118,69,85,,,24,24,,1,,78,78,32,34,0.86
File,"DateTimeFormat.java",2,1,0,7,,2,11,,11,,3,8,22,852,437,306,,,287,,,,18,7,,,3,3,19,11,,,23,34,34,3,34,1,,60,102,403,,210,97,190,,,43,43,,5,,123,134,46,74,0.92
File,"DateTimeFormat.java",2,1,0,8,,2,11,,11,,3,8,22,854,423,293,,,278,,,,18,7,,,3,3,19,11,,,23,34,34,3,34,1,,60,102,419,,203,97,181,,,43,43,,5,,119,130,46,72,0.99
File,"DateTimeFormatter.java",1,1,0,10,,1,0,,45,,0,6,39,925,335,189,,,247,,,,4,3,,,1,1,17,6,,,0,45,45,8,45,0,,56,127,536,,175,121,126,,,4,5,,3,,71,80,53,71,1.60
File,"DateTimeFormatterBuilder.java",2,1,0,3,,14,4,,164,,13,17,131,2663,1708,982,,,1203,,,,31,28,,,2,2,13,9,,,2,166,166,27,166,5,,294,427,665,,782,379,824,,,31,37,,4,,435,479,272,415,0.39
File,"DateTimeFormatterBuilder.java",2,1,0,3,,14,4,,165,,13,17,132,2725,1717,984,,,1207,,,,31,28,,,2,2,14,9,,,2,167,167,28,167,5,,295,433,717,,785,381,826,,,31,37,,4,,436,480,273,416,0.42
File,"DateTimeParser.java",0,0,0,0,,1,0,,2,,2,0,0,64,5,0,,,4,,,,0,0,,,0,0,0,0,,,0,0,2,0,2,0,,4,4,55,,3,4,0,,,0,0,,0,,0,0,0,0,11.00
File,"DateTimeParserBucket.java",1,1,0,5,,3,0,,26,,6,2,20,505,248,129,,,188,,,,10,4,,,1,2,13,7,,,2,28,28,19,28,0,,42,81,215,,133,78,110,,,10,11,,3,,55,61,35,55,0.87
File,"DateTimeParserBucket.java",1,1,0,5,,3,0,,26,,5,3,19,471,232,122,,,178,,,,8,4,,,1,2,13,7,,,1,27,27,18,27,0,,41,72,198,,126,72,106,,,8,8,,3,,52,57,32,52,0.85
File,"DateTimePerformance.java",3,1,0,0,,2,4,,51,,0,50,2,900,718,496,,,802,,,,6,1,,,3,3,14,13,,,1,52,52,10,52,0,,86,221,96,,598,317,485,,,6,6,,3,,203,203,52,203,0.13
File,"DateTimePrinter.java",0,0,0,0,,1,0,,5,,5,0,0,104,16,0,,,13,,,,0,0,,,0,0,0,0,,,0,0,5,0,5,0,,9,15,79,,12,13,0,,,0,0,,0,,0,0,0,0,4.94
File,"DateTimeUtils.java",1,1,0,8,,5,2,,7,,3,1,19,451,163,79,,,115,,,,5,4,,,1,1,14,6,,,17,23,24,2,24,1,,31,46,257,,66,47,68,,,5,5,,3,,44,44,30,44,1.58
File,"DateTimeUtils.java",1,1,0,8,,5,2,,7,,6,1,14,402,141,67,,,99,,,,5,4,,,1,1,14,5,,,15,21,22,2,22,1,,29,39,232,,55,40,59,,,5,5,,3,,39,39,28,39,1.65
File,"DateTimeZone.java",2,1,0,8,,3,10,,33,,1,12,39,1259,556,332,,,402,,,,9,7,,,2,2,19,10,,,21,47,54,2,54,2,,78,150,626,,272,149,253,,,9,10,,5,,126,134,75,126,1.13
File,"DateTimeZone.java",2,1,0,9,,3,10,,32,,1,12,38,1200,458,267,,,336,,,,9,7,,,2,2,18,9,,,21,46,53,2,53,2,,80,122,662,,231,125,211,,,9,10,,4,,101,109,68,101,1.45
File,"DateTimeZoneBuilder.java",2,1,1,2,,8,3,,77,,18,9,60,1728,1183,749,,,830,,,,16,10,,,3,3,16,12,,,10,87,87,32,87,0,,204,304,346,,578,290,540,,,16,25,,5,,261,301,157,256,0.29
File,"DateTimeZoneBuilder.java",2,1,0,4,,8,3,,73,,14,9,56,1723,985,601,,,682,,,,14,10,,,2,3,16,11,,,6,79,79,32,79,0,,182,270,558,,468,250,432,,,14,23,,5,,218,258,140,218,0.57
File,"DateTimeZoneSupport.java",2,1,0,3,,1,1,,6,,1,1,5,136,71,37,,,50,,,,5,1,,,2,2,11,8,,,1,7,7,2,7,0,,17,24,48,,34,24,26,,,5,5,,4,,15,15,7,15,0.68
File,"DateTimeZoneTag.java",1,1,0,0,,1,0,,1,,0,0,1,34,7,1,,,5,,,,1,1,,,1,1,3,3,,,0,1,1,0,1,0,,4,4,23,,3,4,1,,,1,1,,0,,1,1,1,1,3.29
File,"DateUtil.java",1,1,0,0,,1,0,,0,,0,0,1,29,6,1,,,4,,,,1,1,,,1,1,3,3,,,1,1,1,0,1,0,,3,3,20,,2,3,1,,,1,1,,0,,1,1,1,1,3.33
File,"Days.java",1,1,0,9,,1,11,,20,,0,2,24,489,152,83,,,104,,,,2,1,,,1,1,14,5,,,6,26,26,0,26,0,,31,52,307,,68,51,53,,,11,11,,1,,44,45,26,35,2.02
File,"Days.java",1,1,0,9,,1,12,,20,,0,2,24,491,160,87,,,109,,,,2,1,,,1,1,14,5,,,6,26,26,0,26,0,,31,57,301,,72,54,55,,,11,11,,1,,45,46,26,36,1.88
File,"DecoratedDateTimeField.java",1,1,0,1,,1,1,,10,,0,0,9,105,45,16,,,32,,,,3,1,,,1,1,4,3,,,0,10,10,1,10,1,,15,17,45,,19,17,15,,,3,3,,1,,12,12,10,12,1.00
File,"DecoratedDurationField.java",1,1,0,1,,1,1,,10,,0,0,10,104,44,16,,,31,,,,3,1,,,1,1,4,3,,,0,10,10,1,10,0,,15,16,45,,18,16,15,,,3,3,,1,,12,12,10,12,1.02
File,"DefaultNameProvider.java",2,1,0,0,,1,0,,5,,0,2,3,89,50,25,,,38,,,,7,5,,,2,3,9,8,,,0,5,5,1,5,0,,11,20,28,,26,20,18,,,7,11,,4,,13,17,9,13,0.56
File,"DelegatedDateTimeField.java",1,1,0,0,,1,1,,53,,0,0,53,279,176,58,,,121,,,,3,1,,,1,1,3,3,,,0,53,53,2,53,0,,58,64,45,,66,64,57,,,3,3,,1,,55,55,53,55,0.26
File,"DelegatedDurationField.java",1,1,0,0,,1,1,,22,,0,0,20,158,81,28,,,56,,,,3,1,,,1,1,4,3,,,0,22,22,2,22,2,,28,30,49,,32,30,26,,,3,3,,1,,25,25,22,25,0.60
File,"DividedDateTimeField.java",1,1,0,4,,1,1,,16,,0,1,15,229,98,51,,,72,,,,5,1,,,1,1,10,5,,,0,16,16,4,16,0,,31,41,100,,51,40,32,,,5,5,,1,,24,24,16,24,1.02
File,"Duration.java",1,1,0,10,,1,2,,20,,0,0,26,473,126,54,,,86,,,,2,1,,,1,1,15,4,,,6,26,26,0,26,0,,32,43,315,,49,40,46,,,2,3,,1,,36,38,26,36,2.50
File,"DurationConverter.java",0,0,0,0,,1,0,,1,,1,0,0,36,4,0,,,3,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,3,3,29,,2,3,0,,,0,0,,0,,0,0,0,0,7.25
File,"DurationField.java",2,1,0,8,,1,0,,20,,0,0,20,320,33,6,,,28,,,,2,1,,,2,2,14,6,,,0,2,20,0,20,0,,26,22,261,,23,22,6,,,2,2,,1,,4,4,2,4,7.91
File,"DurationFieldType.java",1,1,0,4,,2,26,,8,,1,1,17,335,150,100,,,89,,,,2,1,,,2,2,11,6,,,12,19,20,2,20,1,,30,53,155,,66,41,48,,,13,13,,1,,43,43,19,21,1.03
File,"EthiopicChronology.java",1,1,0,3,,1,7,,9,,5,1,6,259,119,66,,,82,,,,6,1,,,1,1,11,7,,,4,13,13,0,13,1,,30,39,110,,57,37,45,,,6,6,,2,,24,24,13,24,0.92
File,"Event.java",1,1,0,0,,1,0,,15,,0,0,15,111,75,14,,,43,,,,1,1,,,1,1,3,3,,,0,15,15,7,15,0,,18,29,18,,27,29,14,,,1,1,,0,,15,15,15,15,0.24
File,"EventTZ.java",1,1,0,0,,1,0,,5,,0,0,5,53,27,4,,,15,,,,1,1,,,1,1,3,3,,,0,5,5,2,5,0,,8,11,18,,9,11,4,,,1,1,,0,,5,5,5,5,0.67
File,"Examples.java",1,1,0,0,,1,0,,3,,0,3,1,115,87,72,,,80,,,,2,1,,,1,1,20,20,,,1,4,4,0,4,0,,8,13,20,,74,13,67,,,2,2,,1,,5,5,4,5,0.23
File,"ExceptionUtils.java",1,1,0,0,,1,0,,1,,0,1,1,10,7,1,,,5,,,,1,1,,,1,1,2,2,,,1,2,2,0,2,0,,3,4,0,,2,4,1,,,1,1,,0,,2,2,2,2,0.00
File,"FieldUtils.java",2,1,0,8,,1,0,,1,,0,1,15,327,139,78,,,84,,,,4,3,,,2,2,17,8,,,15,16,16,0,16,0,,23,34,165,,48,30,54,,,5,5,,1,,37,46,22,35,1.19
