test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
37,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/1505485608_addAlias_0_basic.dot,1,1,Constant,1.,1.
38,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/1505485608_<init>_0_basic.dot,1,1,Constant,1.,1.
39,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-1651873940_getAnnotation_0_basic.dot,1,1,Constant,1.,1.
40,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-1651873940_setAnnotation_0_basic.dot,1,1,Constant,1.,1.
41,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-1652152537_getAnnotation_0_basic.dot,1,1,Constant,1.,1.
42,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-1652152537_setAnnotation_0_basic.dot,1,1,Constant,1.,1.
43,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/168509632_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
44,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/168509632_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
45,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/168509632_caseUnionType_0_basic.dot,1,1,Constant,1.,1.
46,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/168509632_<init>_0_basic.dot,1,1,Constant,1.,1.
47,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-1718942148_hasNext_0_basic.dot,1,1,Constant,1.,1.
48,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-1718942148_<init>_0_basic.dot,1,1,Constant,1.,1.
49,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-1718942148_next_0_basic.dot,1,1,Constant,1.,1.
50,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-1718942148_remove_0_basic.dot,1,1,Constant,1.,1.
51,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-1753253695_calculateLocationSummary_0_basic.dot,1,1,Constant,1.,1.
52,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-182784199_getPreciserScopeKnowingConditionOutcome_0_basic.dot,39,1243,Constant,1243.,1243.
53,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/1928381057_maybeCollectMember_0_basic.dot,7,7,Constant,7.,7.
54,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-1956536687_extractDeclaration_0_basic.dot,2,2,Constant,2.,2.
55,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/1975524368_firstReferenceIsAssigningDeclaration_0_basic.dot,3,3,Constant,3.,3.
56,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/1975524368_getInitializingReferenceForConstants_0_basic.dot,4,4,Polynomial,0.75*n,4.6000000000000005 + 0.75*n
57,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/1975524368_isInitializingAssignmentAt_0_basic.dot,6,7,Constant,7.,7.
58,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/1975524368_isInitializingDeclarationAt_0_basic.dot,2,2,Constant,2.,2.
59,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-2093935072_caseBooleanType_0_basic.dot,1,1,Constant,1.,1.
60,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-2093935072_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
61,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-2093935072_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
62,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-2093935072_caseNullType_0_basic.dot,1,1,Constant,1.,1.
63,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-2093935072_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
64,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-2093935072_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
65,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-2093935072_caseStringType_0_basic.dot,1,1,Constant,1.,1.
66,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-2093935072_caseTopType_0_basic.dot,1,1,Constant,1.,1.
67,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-2093935072_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
68,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-2093935072_<init>_0_basic.dot,1,1,Constant,1.,1.
69,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-244466273_<init>_0_basic.dot,1,1,Constant,1.,1.
70,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-244466273_intersectsLocation_0_basic.dot,3,3,Constant,3.,3.
71,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-244466273_isEmpty_0_basic.dot,2,2,Constant,2.,2.
72,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-244466273_join_0_basic.dot,2,2,Constant,2.,2.
73,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/335124399_caseBooleanType_0_basic.dot,1,1,Constant,1.,1.
74,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/335124399_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
75,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/335124399_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
76,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/335124399_caseNullType_0_basic.dot,1,1,Constant,1.,1.
77,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/335124399_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
78,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/335124399_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
79,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/335124399_caseStringType_0_basic.dot,1,1,Constant,1.,1.
80,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/335124399_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
81,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/335124399_<init>_0_basic.dot,1,1,Constant,1.,1.
82,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-372004679_applyCommonRestriction_0_basic.dot,3,3,Constant,3.,3.
83,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-372004679_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
84,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-372004679_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
85,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-372004679_caseTopType_0_basic.dot,1,1,Constant,1.,1.
86,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-372004679_caseUnionType_0_basic.dot,1,1,Constant,1.,1.
87,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-372004679_caseUnknownType_0_basic.dot,1,1,Constant,1.,1.
88,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-372004679_<init>_0_basic.dot,1,1,Constant,1.,1.
89,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/397447862_recordClassConstructorOrInterface_0_basic.dot,6,18,Polynomial,4.5*n,24. + 4.5*n
90,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/492061862_canFixupSpecializedFunctionContainingNode_0_basic.dot,2,2,Constant,2.,2.
91,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/492061862_reportSpecializedFunctionContainingNode_0_basic.dot,2,2,Constant,2.,2.
92,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-641148344_checkForCallingConventionDefiningCalls_0_basic.dot,1,1,Constant,1.,1.
93,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-661805958_createInitialEstimateLattice_0_basic.dot,1,1,Constant,1.,1.
94,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/668439767_classDefiningCallsHaveSideEffects_0_basic.dot,1,1,Constant,1.,1.
95,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/668439767_keepSimplifiedShortCircuitExpression_0_basic.dot,1,1,Constant,1.,1.
96,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/701768812_shouldTraverse_0_basic.dot,4,4,Constant,4.,4.
97,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/701768812_visitCallNode_0_basic.dot,2,2,Constant,2.,2.
98,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/701768812_visitNewNode_0_basic.dot,8,12,Polynomial,2.5*n,19. + 2.5*n
99,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/701768812_visitScriptNode_0_basic.dot,7,12,Exponential,9.370000000000001*1.51^n,0.2 + 0.2*1.02^n + 2.38*1.31^n + 9.370000000000001*1.51^n
100,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/881134140_enterScope_0_basic.dot,7,7,Exponential,13.200000000000001*1.42^n,0.81 + 0.29*1.03^n + 0.76*1.1500000000000001^n + 13.200000000000001*1.42^n
101,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/881134140_exitScope_0_basic.dot,1,1,Constant,1.,1.
102,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/881134140_shouldTraverse_0_basic.dot,1,1,Constant,1.,1.
103,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-90353697_enterScope_0_basic.dot,3,3,Exponential,2.92*1.22^n,1. + 0.02*0.72^n + 0.45*1.06^n + 2.92*1.22^n
104,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-90353697_exitScope_0_basic.dot,1,1,Constant,1.,1.
105,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/-90353697_shouldTraverse_0_basic.dot,1,1,Constant,1.,1.
106,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_Base64_<clinit>_0_basic.dot,3,4,Polynomial,1.*n,4. + 1.*n
107,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_Base64_fromBase64_0_basic.dot,3,3,Constant,3.,3.
108,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_Base64_<init>_0_basic.dot,1,1,Constant,1.,1.
109,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_Base64_toBase64_0_basic.dot,4,4,Constant,4.,4.
110,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_Base64VLQ_decode_0_basic.dot,3,4,Exponential,4.07*2.^(0.33*n),2. + 1.08*1.26^n + 4.07*2.^(0.33*n)
111,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_Base64VLQ_encode_0_basic.dot,3,4,Exponential,3.9*1.32^n,2. + 0.21*0.87^n + 3.9*1.32^n
112,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_Base64VLQ_fromVLQSigned_0_basic.dot,3,4,Constant,4.,4.
113,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_Base64VLQ_<init>_0_basic.dot,1,1,Constant,1.,1.
114,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_Base64VLQ_toVLQSigned_0_basic.dot,2,2,Constant,2.,2.
115,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_FilePosition_getColumn_0_basic.dot,1,1,Constant,1.,1.
116,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_FilePosition_getLine_0_basic.dot,1,1,Constant,1.,1.
117,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_FilePosition_<init>_0_basic.dot,1,1,Constant,1.,1.
118,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_access$000_0_basic.dot,1,1,Constant,1.,1.
119,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_access$002_0_basic.dot,1,1,Constant,1.,1.
120,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_access$100_0_basic.dot,1,1,Constant,1.,1.
121,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_access$102_0_basic.dot,1,1,Constant,1.,1.
122,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_access$1100_0_basic.dot,1,1,Constant,1.,1.
123,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_access$1102_0_basic.dot,1,1,Constant,1.,1.
124,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_access$1200_0_basic.dot,1,1,Constant,1.,1.
125,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_access$1202_0_basic.dot,1,1,Constant,1.,1.
126,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_access$2302_0_basic.dot,1,1,Constant,1.,1.
127,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_<clinit>_0_basic.dot,1,1,Constant,1.,1.
128,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_getDescriptor_0_basic.dot,1,1,Constant,1.,1.
129,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_<init>_0_basic.dot,1,1,Constant,1.,1.
130,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping_registerAllExtensions_0_basic.dot,1,1,Constant,1.,1.
131,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$1_assignDescriptors_0_basic.dot,1,1,Constant,1.,1.
132,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$1_<init>_0_basic.dot,1,1,Constant,1.,1.
133,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_access$1002_0_basic.dot,1,1,Constant,1.,1.
134,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_access$500_0_basic.dot,1,1,Constant,1.,1.
135,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_access$702_0_basic.dot,1,1,Constant,1.,1.
136,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_access$802_0_basic.dot,1,1,Constant,1.,1.
137,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_access$902_0_basic.dot,1,1,Constant,1.,1.
138,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_<clinit>_0_basic.dot,1,1,Constant,1.,1.
139,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_getColumnPosition_0_basic.dot,1,1,Constant,1.,1.
140,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_getDefaultInstance_0_basic.dot,1,1,Constant,1.,1.
141,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_getDefaultInstanceForType_0_basic.dot,1,1,Constant,1.,1.
142,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_getDescriptor_0_basic.dot,1,1,Constant,1.,1.
143,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_getLineNumber_0_basic.dot,1,1,Constant,1.,1.
144,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_getOriginalMapping_0_basic.dot,1,1,Constant,1.,1.
145,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_getOriginalMappingOrBuilder_0_basic.dot,1,1,Constant,1.,1.
146,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_getSerializedSize_0_basic.dot,5,9,Constant,9.,9.
147,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_hasColumnPosition_0_basic.dot,2,2,Constant,2.,2.
148,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_hasLineNumber_0_basic.dot,2,2,Constant,2.,2.
149,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_hasOriginalMapping_0_basic.dot,2,2,Constant,2.,2.
150,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_<init>_0_basic.dot,1,1,Constant,1.,1.
151,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_initFields_0_basic.dot,1,1,Constant,1.,1.
152,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_internalGetFieldAccessorTable_0_basic.dot,1,1,Constant,1.,1.
153,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_isInitialized_0_basic.dot,3,3,Constant,3.,3.
154,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_newBuilder_0_basic.dot,1,1,Constant,1.,1.
155,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_newBuilderForType_0_basic.dot,1,1,Constant,1.,1.
156,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure56/com_google_debugging_sourcemap_proto_Mapping$LineMapping_parseDelimitedFrom_0_basic.dot,2,2,Constant,2.,2.
