Kind,Name,AvgCyclomaticModified,AvgEssential,AvgLineBlank,AvgLineComment,CountClassCoupled,CountDeclClass,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodPublic,CountLine,CountLineCode,CountLineCodeExe,CountOutput,CountPathLog,CountStmt,Cyclomatic,CyclomaticStrict,Knots,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MinEssentialKnots,AvgCyclomatic,AvgCyclomaticStrict,AvgLine,AvgLineCode,CountClassBase,CountClassDerived,CountDeclClassMethod,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodProtected,CountInput,CountLineBlank,CountLineCodeDecl,CountLineComment,CountPath,CountSemicolon,CountStmtDecl,CountStmtExe,CyclomaticModified,Essential,MaxCyclomatic,MaxCyclomaticStrict,MaxEssentialKnots,MaxNesting,PercentLackOfCohesion,SumCyclomatic,SumCyclomaticStrict,SumEssential,SumCyclomaticModified,RatioCommentToCode
Public Method,"CalendarUtils.getCalendarIterator.(Anon_1).hasNext",,,,,,,,,,,,,,3,3,2,2,0,2,1,1,0,,,,0,,,,,,,,,,,,,1,0,0,0,1,1,1,1,1,1,,,0,0,,1,1,1,1,0.00
Public Method,"CalendarUtils.getCalendarIterator.(Anon_1).next",,,,,,,,,,,,,,7,7,5,4,0,5,2,2,0,,,,0,,,,,,,,,,,,,2,0,0,0,2,3,1,4,2,1,,,0,1,,2,2,1,2,0.00
Public Method,"CalendarUtils.getCalendarIterator.(Anon_1).remove",,,,,,,,,,,,,,3,3,2,0,0,2,1,1,0,,,,0,,,,,,,,,,,,,0,0,0,0,1,1,1,1,1,1,,,0,0,,1,1,1,1,0.00
File,"CalendarUtils.java",4,2,0,5,,2,9,,3,,0,1,14,469,300,228,,,223,,,,25,12,,,4,5,25,19,,,12,15,15,1,15,0,,33,64,137,,157,61,162,,,25,35,,6,,74,85,35,65,0.46
Private Static Method,"CalendarUtils.modify",,,,,,,,,,,,,,74,54,40,4,2,41,14,15,8,,,,5,,,,,,,,,,,,,14,1,6,19,33,28,8,33,13,4,,,7,6,,14,15,4,13,0.35
Public Static Method,"CalendarUtils.parse",,,,,,,,,,,,,,6,3,1,3,0,2,1,1,0,,,,0,,,,,,,,,,,,,2,0,1,3,1,1,1,1,1,1,,,0,0,,1,1,1,1,1.00
Public Static Method,"CalendarUtils.parse",,,,,,,,,,,,,,109,86,71,18,2,75,25,35,29,,,,19,,,,,,,,,,,,,13,5,12,18,67,50,15,60,25,12,,,22,4,,25,35,12,25,0.21
Public Static Method,"CalendarUtils.round",,,,,,,,,,,,,,9,6,4,4,0,5,1,1,0,,,,0,,,,,,,,,,,,,4,0,2,3,1,4,2,3,1,1,,,0,0,,1,1,1,1,0.50
Public Static Method,"CalendarUtils.round",,,,,,,,,,,,,,12,5,3,3,0,4,1,1,0,,,,0,,,,,,,,,,,,,3,0,2,7,1,3,2,2,1,1,,,0,0,,1,1,1,1,1.40
Public Static Method,"CalendarUtils.round",,,,,,,,,,,,,,13,9,6,4,0,6,3,3,2,,,,2,,,,,,,,,,,,,2,0,1,4,3,3,1,5,3,3,,,2,1,,3,3,3,3,0.44
Public Static Method,"CalendarUtils.trunc",,,,,,,,,,,,,,9,6,4,4,0,5,1,1,0,,,,0,,,,,,,,,,,,,4,0,2,3,1,4,2,3,1,1,,,0,0,,1,1,1,1,0.50
Public Static Method,"CalendarUtils.trunc",,,,,,,,,,,,,,12,5,3,3,0,4,1,1,0,,,,0,,,,,,,,,,,,,3,0,2,7,1,3,2,2,1,1,,,0,0,,1,1,1,1,1.40
Public Static Method,"CalendarUtils.trunc",,,,,,,,,,,,,,13,9,6,4,0,6,3,3,2,,,,2,,,,,,,,,,,,,2,0,1,4,3,3,1,5,3,3,,,2,1,,3,3,3,3,0.44
Public Class,"CalendarUtilsTest",1,1,1,3,1,,0,,8,14,0,3,9,312,228,192,,,132,,,,3,1,2,,1,1,20,15,1,0,6,,,3,14,2,,34,33,50,,111,33,99,,,3,3,,1,73,20,20,14,20,0.22
Public Constructor,"CalendarUtilsTest.CalendarUtilsTest",,,,,,,,,,,,,,3,3,1,1,0,2,1,1,0,,,,0,,,,,,,,,,,,,1,0,1,0,1,1,1,1,1,1,,,0,0,,1,1,1,1,0.00
Public Static Method,"CalendarUtilsTest.assertEquals",,,,,,,,,,,,,,10,6,3,2,0,3,2,2,0,,,,0,,,,,,,,,,,,,8,0,1,4,2,1,1,2,2,1,,,0,1,,2,2,1,2,0.67
Private Static Method,"CalendarUtilsTest.assertWeekIterator",,,,,,,,,,,,,,10,5,3,3,0,4,1,1,0,,,,0,,,,,,,,,,,,,4,1,2,4,1,3,2,2,1,1,,,0,0,,1,1,1,1,0.80
Private Static Method,"CalendarUtilsTest.assertWeekIterator",,,,,,,,,,,,,,11,7,5,3,0,6,1,1,0,,,,0,,,,,,,,,,,,,4,1,3,3,1,5,3,3,1,1,,,0,0,,1,1,1,1,0.43
Private Static Method,"CalendarUtilsTest.assertWeekIterator",,,,,,,,,,,,,,27,18,14,5,1,15,3,3,0,,,,0,,,,,,,,,,,,,6,2,4,7,4,12,4,11,3,1,,,0,1,,3,3,1,3,0.39
File,"CalendarUtilsTest.java",1,1,1,3,,1,0,,8,,0,3,9,342,235,192,,,139,,,,3,1,,,1,1,20,15,,,6,14,14,3,14,2,,38,40,69,,118,40,99,,,3,3,,1,,20,20,14,20,0.29
Public Static Method,"CalendarUtilsTest.main",,,,,,,,,,,,,,3,3,1,2,0,2,1,1,0,,,,0,,,,,,,,,,,,,0,0,1,0,1,1,1,1,1,1,,,0,0,,1,1,1,1,0.00
Protected Method,"CalendarUtilsTest.setUp",,,,,,,,,,,,,,8,6,4,5,0,5,1,1,0,,,,0,,,,,,,,,,,,,1,2,1,0,1,4,1,4,1,1,,,0,0,,1,1,1,1,0.00
Public Static Method,"CalendarUtilsTest.suite",,,,,,,,,,,,,,5,5,3,2,0,4,1,1,0,,,,0,,,,,,,,,,,,,2,0,2,0,1,3,2,2,1,1,,,0,0,,1,1,1,1,0.00
Protected Method,"CalendarUtilsTest.tearDown",,,,,,,,,,,,,,3,3,1,1,0,2,1,1,0,,,,0,,,,,,,,,,,,,0,0,1,0,1,1,1,1,1,1,,,0,0,,1,1,1,1,0.00
Public Method,"CalendarUtilsTest.testMonthIterator",,,,,,,,,,,,,,24,18,16,2,0,9,1,1,0,,,,0,,,,,,,,,,,,,4,3,2,3,1,8,2,7,1,1,,,0,0,,1,1,1,1,0.17
Public Method,"CalendarUtilsTest.testParse",,,,,,,,,,,,,,59,39,35,5,1,27,3,3,2,,,,0,,,,,,,,,,,,,4,7,2,13,4,24,2,25,3,1,,,0,1,,3,3,1,3,0.33
Public Method,"CalendarUtilsTest.testRound",,,,,,,,,,,,,,47,44,42,4,0,15,1,1,0,,,,0,,,,,,,,,,,,,10,0,1,3,1,14,1,14,1,1,,,0,0,,1,1,1,1,0.07
Public Method,"CalendarUtilsTest.testTrunc",,,,,,,,,,,,,,48,44,42,4,0,15,1,1,0,,,,0,,,,,,,,,,,,,10,1,1,3,1,14,1,14,1,1,,,0,0,,1,1,1,1,0.07
Public Method,"CalendarUtilsTest.testWeekIterator",,,,,,,,,,,,,,27,22,19,6,0,19,2,2,1,,,,0,,,,,,,,,,,,,6,1,7,4,2,17,7,12,2,1,,,0,1,,2,2,1,2,0.18
File,"CharEncoding.java",3,3,0,18,,1,6,,0,,0,0,1,153,21,13,,,16,,,,3,3,,,3,3,29,11,,,1,1,1,0,1,0,,11,10,121,,12,10,6,,,3,3,,1,,3,3,3,3,5.76
File,"CharEncodingTest.java",1,1,0,1,,1,0,,7,,1,1,7,108,62,34,,,46,,,,2,1,,,1,1,7,6,,,2,9,9,0,9,0,,12,16,34,,33,16,30,,,2,2,,1,,12,12,9,12,0.55
File,"CharRange.java",1,1,0,6,,1,1,,12,,0,0,12,232,87,42,,,61,,,,5,4,,,1,2,13,6,,,0,12,12,4,12,0,,19,26,126,,38,23,38,,,5,9,,2,,23,30,17,23,1.45
File,"CharRangeTest.java",1,1,0,0,,1,0,,22,,0,0,22,376,291,231,,,261,,,,2,1,,,1,1,12,11,,,2,24,24,0,24,2,,51,81,34,,235,78,183,,,2,2,,1,,25,25,24,25,0.12
File,"CharSequenceTranslator.java",3,1,0,8,,1,0,,4,,0,0,5,130,53,29,,,41,,,,7,3,,,3,3,19,11,,,1,4,5,0,5,0,,10,15,68,,28,17,24,,,7,7,,4,,12,12,6,12,1.28
File,"CharSet.java",2,1,0,10,,1,7,,8,,0,0,7,299,102,59,,,78,,,,6,3,,,2,2,18,7,,,2,10,10,1,10,3,,23,35,174,,54,33,45,,,6,10,,2,,22,26,14,22,1.71
File,"CharSetTest.java",1,1,2,1,,1,0,,17,,0,0,17,479,369,309,,,347,,,,1,1,,,1,1,21,18,,,2,19,19,0,19,2,,77,61,61,,327,59,288,,,1,1,,0,,19,19,19,19,0.17
File,"CharSetUtils.java",2,1,0,14,,1,0,,1,,0,1,9,303,105,65,,,83,,,,5,5,,,2,3,24,10,,,9,10,10,0,10,0,,12,30,186,,55,33,50,,,5,7,,3,,27,36,18,27,1.77
File,"CharSetUtilsTest.java",1,1,1,0,,1,0,,12,,0,0,12,230,163,124,,,146,,,,1,1,,,1,1,12,10,,,2,14,14,0,14,2,,38,26,29,,131,24,122,,,1,1,,0,,14,14,14,14,0.18
File,"CharUtils.java",1,1,0,14,,1,5,,1,,0,0,23,560,145,78,,,90,,,,4,4,,,1,2,19,5,,,22,23,23,0,23,0,,31,32,384,,49,31,59,,,4,6,,1,,39,52,26,39,2.65
File,"CharUtilsPerfRun.java",2,1,0,0,,1,4,,6,,0,6,1,165,94,64,,,77,,,,4,1,,,2,2,12,11,,,1,7,7,0,7,0,,19,27,52,,62,33,44,,,4,5,,2,,16,17,7,16,0.55
File,"CharUtilsTest.java",1,1,0,0,,1,3,,26,,0,0,26,372,290,202,,,250,,,,3,1,,,1,2,10,9,,,2,28,28,0,28,2,,44,53,38,,194,64,186,,,3,8,,2,,55,68,28,55,0.13
File,"ClassUtils.java",3,2,0,11,,1,8,,1,,0,4,32,1018,440,272,,,308,,,,19,19,,,3,3,23,10,,,35,36,36,0,36,0,,66,86,512,,189,90,218,,,19,34,,4,,114,130,74,114,1.16
File,"ClassUtilsTest.java",1,1,0,0,,11,0,,49,,0,4,45,821,646,495,,,539,,,,2,1,,,1,1,13,11,,,2,51,51,0,51,2,,103,116,72,,470,108,431,,,2,2,,1,,59,59,51,59,0.11
File,"CodePointTranslator.java",2,1,0,4,,1,0,,2,,0,0,2,53,15,6,,,11,,,,2,1,,,2,2,13,9,,,0,1,2,0,2,0,,5,8,33,,8,8,3,,,2,2,,1,,2,2,1,2,2.20
File,"CompareToBuilder.java",4,2,0,16,,1,0,,23,,0,1,29,1045,420,256,,,309,,,,15,6,,,4,5,30,13,,,7,30,30,1,30,0,,38,58,587,,192,56,253,,,15,15,,3,,136,152,81,136,1.40
File,"CompareToBuilderTest.java",1,1,1,0,,4,0,,63,,0,2,61,1136,954,769,,,889,,,,3,3,,,1,1,15,14,,,2,65,65,3,65,2,,133,242,49,,791,257,632,,,3,4,,2,,96,98,69,96,0.05
File,"CompositeFormat.java",1,1,0,7,,1,1,,6,,0,0,6,117,32,8,,,22,,,,1,1,,,1,1,10,3,,,0,6,6,2,6,0,,11,18,74,,15,15,7,,,1,1,,0,,6,6,6,6,2.31
File,"CompositeFormatTest.java",1,1,0,2,,3,0,,7,,0,0,9,113,58,30,,,42,,,,1,1,,,1,1,9,6,,,2,9,9,0,9,0,,17,26,40,,32,28,14,,,1,1,,0,,9,9,9,9,0.69
File,"ConcurrentException.java",1,1,0,6,,1,1,,3,,0,0,2,69,13,4,,,9,,,,1,1,,,1,1,9,3,,,0,3,3,0,3,1,,4,6,52,,5,6,3,,,1,1,,0,,3,3,3,3,4.00
File,"ConcurrentUtils.java",2,1,0,10,,1,0,,1,,1,2,2,119,36,16,,,22,,,,3,1,,,2,2,17,6,,,4,5,5,0,5,0,,9,10,74,,11,9,13,,,3,4,,1,,10,13,5,10,2.06
File,"ConcurrentUtilsTest.java",1,1,0,3,,1,0,,12,,0,0,12,164,88,51,,,57,,,,2,1,,,1,1,10,6,,,0,12,12,0,12,0,,14,24,62,,36,23,34,,,2,2,,1,,20,20,12,20,0.70
File,"ConstructorUtils.java",2,1,0,14,,1,0,,1,,0,0,11,340,126,63,,,75,,,,6,1,,,2,2,25,10,,,10,11,11,0,11,0,,15,44,200,,47,30,45,,,6,7,,4,,28,30,11,28,1.59
File,"ConstructorUtilsTest.java",1,1,0,0,,3,0,,19,,0,3,16,235,183,118,,,105,,,,4,1,,,1,1,8,8,,,1,20,20,2,20,1,,27,42,25,,78,38,67,,,4,4,,1,,24,24,20,24,0.14
File,"ContextedException.java",1,1,0,6,,1,1,,10,,0,0,10,184,41,14,,,28,,,,2,1,,,1,1,9,3,,,0,10,10,1,10,0,,14,17,129,,16,16,12,,,2,2,,1,,11,11,10,11,3.15
File,"ContextedExceptionTest.java",1,1,0,0,,2,3,,10,,0,0,10,153,105,74,,,82,,,,1,1,,,1,1,9,9,,,0,10,10,1,10,0,,27,34,21,,70,33,49,,,1,1,,0,,10,10,10,10,0.20
File,"ContextedRuntimeException.java",1,1,0,6,,1,1,,10,,0,0,10,138,41,14,,,28,,,,2,1,,,1,1,9,3,,,0,10,10,1,10,0,,13,17,84,,16,16,12,,,2,2,,1,,12,12,10,12,2.05
File,"ContextedRuntimeExceptionTest.java",1,1,0,0,,1,2,,9,,0,0,9,143,98,72,,,78,,,,1,1,,,1,1,10,9,,,0,9,9,1,9,0,,24,30,21,,68,30,48,,,1,1,,0,,9,9,9,9,0.21
File,"DateFormatUtils.java",1,1,0,8,,1,9,,1,,0,0,17,320,78,28,,,51,,,,1,1,,,1,1,11,3,,,16,17,17,0,17,0,,29,43,213,,33,34,17,,,1,1,,0,,17,17,17,17,2.73
File,"DateFormatUtilsTest.java",1,1,1,0,,1,0,,10,,0,0,12,265,178,142,,,143,,,,1,1,,,1,1,15,13,,,2,12,12,0,12,0,,35,58,52,,130,53,90,,,1,1,,0,,12,12,12,12,0.29
File,"DateFormatter.java",26,12,6,22,,1,0,,0,,0,0,1,160,100,75,,,87,,,,26,12,,,26,36,119,91,,,1,1,1,0,1,0,,10,21,50,,60,24,63,,,26,36,,4,,26,36,12,26,0.50
File,"DateFormatterTest.java",5,1,7,11,,1,0,,1,,0,0,2,255,182,167,,,134,,,,9,1,,,5,5,105,87,,,1,2,2,0,2,0,,19,10,54,,122,10,124,,,9,9,,1,,11,11,2,11,0.30
File,"DateUtils.java",2,1,0,17,,2,16,,5,,1,6,47,1722,549,360,,,381,,,,24,6,,,2,3,27,9,,,49,54,54,2,54,0,,83,125,1091,,256,119,262,,,25,32,,6,,145,168,73,123,1.99
File,"DateUtilsFragmentTest.java",1,1,0,0,,1,6,,53,,0,0,53,505,404,285,,,274,,,,6,1,,,1,1,7,7,,,1,54,54,2,54,1,,79,119,28,,199,118,156,,,6,6,,1,,74,74,54,74,0.07
File,"DateUtilsRoundingTest.java",1,1,2,8,,1,0,,26,,0,0,23,714,364,266,,,335,,,,1,1,,,1,1,23,12,,,1,27,27,14,27,4,,88,115,262,,307,114,221,,,1,1,,0,,27,27,27,27,0.72
File,"DateUtilsTest.java",2,1,2,1,,1,1,,36,,1,5,34,1565,1270,1148,,,806,,,,9,1,,,2,2,32,28,,,6,42,42,31,42,2,,147,169,158,,714,167,639,,,9,9,,2,,91,91,42,91,0.12
File,"DefaultExceptionContext.java",2,1,0,6,,1,1,,4,,0,0,4,130,62,35,,,49,,,,7,1,,,2,2,19,12,,,0,4,4,2,4,0,,13,19,55,,37,20,29,,,7,7,,4,,10,10,4,10,0.89
File,"DefaultExceptionContextTest.java",1,1,0,0,,1,0,,6,,0,0,6,86,49,30,,,37,,,,1,1,,,1,1,7,7,,,0,6,6,1,6,0,,15,13,22,,30,13,24,,,1,1,,0,,6,6,6,6,0.45
File,"DefaultToStringStyleTest.java",1,1,0,0,,1,0,,11,,0,0,11,140,96,58,,,80,,,,1,1,,,1,1,6,6,,,2,13,13,2,13,2,,21,34,23,,66,32,48,,,1,1,,0,,13,13,13,13,0.24
File,"DoubleRange.java",2,1,0,7,,1,1,,21,,0,0,21,435,190,103,,,123,,,,8,3,,,2,2,15,7,,,0,21,21,6,21,0,,31,54,214,,79,37,86,,,8,10,,2,,43,52,23,43,1.13
File,"DoubleRangeTest.java",1,1,1,0,,1,0,,10,,0,0,9,177,120,89,,,96,,,,5,1,,,1,1,11,10,,,1,11,11,0,11,2,,29,26,28,,76,22,74,,,5,5,,1,,19,19,11,19,0.23
File,"DurationFormatUtils.java",4,1,1,9,,2,8,,9,,8,0,12,668,367,254,,,279,,,,21,6,,,4,4,28,17,,,11,20,20,2,20,0,,56,86,246,,199,80,199,,,21,23,,5,,93,97,29,86,0.67
File,"DurationFormatUtilsTest.java",1,1,2,2,,1,0,,19,,0,4,17,586,422,362,,,335,,,,4,1,,,1,1,23,19,,,2,21,21,1,21,0,,74,65,92,,306,71,264,,,4,4,,3,,28,28,21,28,0.22
File,"EntityArrays.java",1,1,0,0,,1,10,,0,,0,0,11,378,293,277,,,40,,,,2,1,,,1,1,2,1,,,11,11,11,0,11,0,,14,286,323,,27,25,15,,,2,2,,1,,12,12,11,12,1.10
File,"EntityArraysTest.java",1,1,0,0,,1,0,,1,,0,0,1,30,7,1,,,5,,,,1,1,,,1,1,3,3,,,0,1,1,0,1,0,,4,4,19,,3,4,1,,,1,1,,0,,1,1,1,1,2.71
File,"EnumUtils.java",1,1,1,5,,1,0,,1,,0,0,2,51,15,4,,,12,,,,2,1,,,1,1,10,4,,,1,2,2,0,2,0,,7,8,29,,7,9,3,,,2,2,,1,,3,3,2,3,1.93
File,"EnumUtilsTest.java",1,1,0,0,,2,0,,4,,0,0,5,47,21,6,,,15,,,,1,1,,,1,1,2,2,,,1,5,3,3,5,0,,7,12,19,,10,11,4,,,1,1,,0,,5,5,5,5,0.90
File,"EqualsBuilder.java",3,2,0,12,,1,0,,22,,0,1,27,847,377,231,,,282,,,,15,6,,,3,4,24,12,,,7,29,29,1,29,1,,35,54,435,,173,57,225,,,15,17,,3,,109,136,73,109,1.15
File,"EqualsBuilderTest.java",1,1,0,0,,11,0,,74,,0,0,74,1017,829,595,,,741,,,,4,4,,,1,1,11,10,,,2,76,76,11,76,2,,116,244,78,,620,246,495,,,4,6,,2,,110,116,88,110,0.09
File,"EscapeUtils.java",1,1,0,0,,2,10,,1,,0,0,7,132,86,56,,,38,,,,3,1,,,1,1,4,4,,,6,7,7,0,7,0,,21,29,25,,27,24,14,,,3,3,,1,,9,9,7,9,0.29
File,"EscapeUtilsTest.java",1,1,0,0,,1,0,,1,,0,0,1,30,7,1,,,5,,,,1,1,,,1,1,3,3,,,0,1,1,0,1,0,,4,4,19,,3,4,1,,,1,1,,0,,1,1,1,1,2.71
File,"ExceptionContext.java",0,0,0,0,,1,0,,4,,0,0,4,68,9,0,,,8,,,,0,0,,,0,0,0,0,,,0,0,4,0,4,0,,8,8,51,,7,8,0,,,0,0,,0,,0,0,0,0,5.67
File,"ExceptionUtils.java",2,1,0,12,,2,7,,5,,2,6,31,1035,430,259,,,300,,,,12,12,,,2,3,22,9,,,34,39,39,1,39,0,,59,122,546,,189,121,179,,,12,13,,4,,114,123,76,114,1.27
File,"ExceptionUtilsTest.java",1,1,0,0,,5,0,,50,,1,2,47,610,449,305,,,377,,,,5,5,,,1,1,8,8,,,1,51,51,7,51,1,,89,112,73,,307,111,266,,,5,5,,2,,64,64,55,64,0.16
File,"ExtendedMessageFormat.java",2,2,0,6,,1,7,,19,,0,9,10,481,281,188,,,203,,,,11,6,,,3,3,19,13,,,0,19,19,2,19,0,,25,82,175,,153,77,126,,,12,12,,4,,61,69,47,56,0.62
File,"ExtendedMessageFormatTest.java",1,1,0,2,,6,2,,22,,0,5,16,415,229,140,,,193,,,,3,1,,,1,1,11,8,,,1,23,23,1,23,2,,35,96,151,,156,95,98,,,3,3,,2,,35,35,23,35,0.66
File,"FastDateFormat.java",1,1,0,6,,18,17,,80,,18,2,73,1758,832,471,,,582,,,,12,7,,,2,2,13,7,,,19,96,99,29,99,6,,160,254,789,,402,244,338,,,31,31,,4,,195,215,115,175,0.95
File,"FastDateFormatTest.java",1,1,1,1,,1,0,,16,,0,0,16,338,198,142,,,165,,,,1,1,,,1,1,12,10,,,2,18,18,0,18,2,,42,80,106,,141,75,90,,,1,1,,1,,18,18,18,18,0.54
File,"FieldUtils.java",2,1,0,10,,1,0,,1,,0,0,29,599,233,128,,,153,,,,10,5,,,2,2,18,7,,,28,29,29,0,29,0,,34,58,332,,90,54,99,,,10,10,,4,,63,65,36,63,1.42
File,"FieldUtilsTest.java",3,1,0,2,,1,6,,30,,0,0,30,921,772,614,,,558,,,,9,1,,,3,3,27,24,,,1,31,31,4,31,1,,46,68,103,,448,67,491,,,9,9,,1,,109,109,31,109,0.13
File,"FloatRange.java",2,1,0,7,,1,1,,21,,0,0,21,429,188,101,,,121,,,,8,3,,,2,2,15,7,,,0,21,21,6,21,0,,31,53,210,,77,36,85,,,8,10,,2,,43,52,23,43,1.12
File,"FloatRangeTest.java",1,1,1,0,,1,0,,10,,0,0,9,177,120,89,,,96,,,,5,1,,,1,1,11,10,,,1,11,11,0,11,2,,29,26,28,,76,22,74,,,5,5,,1,,19,19,11,19,0.23
File,"Foo.java",0,0,0,0,,1,1,,0,,0,0,0,25,4,1,,,3,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,1,3,20,,2,3,0,,,0,0,,0,,0,0,0,0,5.00
File,"FormatFactory.java",0,0,0,0,,1,0,,1,,1,0,0,42,6,0,,,5,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,4,5,32,,4,5,0,,,0,0,,0,,0,0,0,0,5.33
File,"Fraction.java",3,1,0,11,,1,13,,24,,0,7,27,952,437,296,,,305,,,,10,6,,,3,3,22,12,,,10,34,34,5,34,0,,51,112,484,,204,103,202,,,10,13,,3,,110,127,54,110,1.11
File,"FractionTest.java",3,1,8,2,,1,1,,27,,0,0,28,1350,1018,949,,,918,,,,15,1,,,3,3,45,36,,,1,28,28,0,28,0,,262,74,86,,813,77,841,,,15,15,,3,,104,104,28,104,0.08
