Kind,Name,AvgCyclomaticModified,AvgEssential,AvgLineBlank,AvgLineComment,CountClassCoupled,CountDeclClass,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodPublic,CountLine,CountLineCode,CountLineCodeExe,CountOutput,CountPathLog,CountStmt,Cyclomatic,CyclomaticStrict,Knots,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MinEssentialKnots,AvgCyclomatic,AvgCyclomaticStrict,AvgLine,AvgLineCode,CountClassBase,CountClassDerived,CountDeclClassMethod,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodProtected,CountInput,CountLineBlank,CountLineCodeDecl,CountLineComment,CountPath,CountSemicolon,CountStmtDecl,CountStmtExe,CyclomaticModified,Essential,MaxCyclomatic,MaxCyclomaticStrict,MaxEssentialKnots,MaxNesting,PercentLackOfCohesion,SumCyclomatic,SumCyclomaticStrict,SumEssential,SumCyclomaticModified,RatioCommentToCode
File,"AllType.java",1,1,0,0,,1,1,,11,,1,0,10,116,51,14,,,28,,,,2,1,,,1,1,3,3,,,0,11,11,0,11,0,,15,25,50,,15,15,13,,,2,2,,1,,12,13,11,12,0.98
File,"AmbiguateProperties.java",2,1,0,1,,8,3,,31,,6,11,14,590,401,228,,,287,,,,10,5,,,2,3,12,10,,,0,31,31,22,31,0,,69,127,120,,187,136,151,,,10,12,,4,,84,93,40,81,0.30
File,"AmbiguatePropertiesTest.java",1,1,0,1,,2,1,,32,,0,0,30,407,345,269,,,118,,,,2,1,,,1,1,10,10,,,0,32,32,1,32,2,,40,86,68,,83,67,51,,,2,2,,1,,34,34,32,34,0.20
File,"AnalyzeNameReferences.java",1,1,0,1,,3,0,,8,,4,1,3,145,88,44,,,62,,,,5,3,,,1,2,10,8,,,0,8,8,5,8,0,,16,37,41,,44,34,28,,,5,5,,2,,15,16,10,15,0.47
File,"AnalyzePrototypeProperties.java",2,1,0,2,,11,1,,42,,14,7,21,642,400,210,,,255,,,,12,4,,,2,2,10,8,,,0,37,40,28,42,0,,81,154,164,,169,129,126,,,12,20,,4,,79,101,42,78,0.41
File,"Annotatable.java",0,0,0,0,,1,0,,2,,2,0,0,39,5,0,,,4,,,,0,0,,,0,0,0,0,,,0,0,2,0,2,0,,4,4,30,,3,4,0,,,0,0,,0,,0,0,0,0,6.00
File,"Annotation.java",0,0,0,0,,1,0,,0,,0,0,0,26,3,0,,,2,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,3,2,20,,1,2,0,,,0,0,,0,,0,0,0,0,6.67
File,"AnonymousFunctionNamingCallback.java",4,1,1,9,,2,0,,6,,4,1,1,144,62,34,,,46,,,,6,1,,,4,4,27,16,,,0,3,6,1,6,0,,15,27,68,,31,27,19,,,7,7,,4,,14,14,3,13,1.10
File,"AnonymousFunctionNamingPolicy.java",1,1,0,1,,1,0,,4,,1,0,3,61,14,2,,,7,,,,1,1,,,1,1,3,1,,,0,4,2,4,4,0,,8,9,39,,5,5,2,,,1,1,,0,,4,4,4,4,2.79
File,"ArrowType.java",3,2,0,3,,1,1,,9,,1,0,8,233,133,77,,,85,,,,12,12,,,3,4,17,13,,,0,9,9,2,9,0,,19,39,81,,51,30,55,,,12,16,,4,,33,41,26,33,0.61
File,"AstChangeProxy.java",1,1,1,2,,2,0,,8,,7,1,0,130,60,29,,,45,,,,5,1,,,1,2,10,6,,,0,7,8,1,8,0,,23,22,47,,28,25,20,,,5,10,,2,,12,17,7,12,0.78
File,"AstParallelizer.java",1,1,0,2,,8,1,,13,,0,3,12,238,138,75,,,89,,,,4,1,,,1,1,11,9,,,2,15,15,9,15,0,,30,52,70,,65,46,43,,,4,4,,3,,22,22,15,22,0.51
File,"AstParallelizerTest.java",1,1,0,0,,1,1,,10,,0,2,8,141,91,59,,,61,,,,3,1,,,1,1,9,8,,,0,10,10,0,10,0,,22,33,28,,45,34,27,,,3,3,,1,,13,13,10,13,0.31
File,"BaseJSTypeTestCase.java",1,1,0,1,,1,1,,9,,0,1,1,567,482,384,,,261,,,,1,1,,,1,1,27,25,,,2,11,11,53,11,9,,29,112,72,,249,94,167,,,1,1,,0,,11,11,11,11,0.15
File,"BasicErrorManager.java",2,2,0,0,,2,2,,12,,0,1,10,176,108,59,,,82,,,,14,14,,,2,3,9,8,,,0,10,12,4,12,1,,19,39,49,,49,38,44,,,14,21,,2,,29,36,23,29,0.45
File,"BooleanLiteralSet.java",1,1,0,1,,1,0,,6,,0,1,6,98,35,16,,,22,,,,2,1,,,2,2,5,4,,,1,7,5,4,7,0,,7,11,56,,15,7,15,,,5,5,,1,,16,16,7,10,1.60
File,"BooleanType.java",1,1,0,0,,1,1,,11,,1,0,10,115,57,18,,,31,,,,3,3,,,1,1,3,3,,,0,11,11,0,11,0,,15,26,43,,17,16,15,,,3,5,,1,,13,15,13,13,0.75
File,"ChainCalls.java",3,3,1,0,,4,0,,8,,2,0,6,195,139,69,,,98,,,,15,15,,,3,3,15,12,,,0,8,8,11,8,0,,26,56,30,,66,50,48,,,15,16,,3,,25,28,24,25,0.22
File,"ChainCallsTest.java",1,1,0,1,,1,0,,8,,0,0,6,115,85,62,,,22,,,,1,1,,,1,1,10,10,,,0,8,8,0,8,2,,10,16,33,,13,12,10,,,1,1,,0,,8,8,8,8,0.39
File,"ChainableReverseAbstractInterpreter.java",1,1,0,1,,7,0,,71,,9,1,55,592,369,181,,,246,,,,8,7,,,1,1,5,4,,,0,70,71,8,71,6,,84,109,139,,149,122,124,,,9,9,,3,,107,112,80,105,0.38
File,"CheckAccessControls.java",3,2,1,5,,1,11,,15,,1,14,5,575,367,251,,,204,,,,15,9,,,4,5,22,15,,,5,20,20,5,20,0,,64,102,144,,128,83,121,,,15,25,,4,,81,113,54,79,0.39
File,"CheckAccessControlsTest.java",1,1,0,2,,1,0,,71,,0,1,68,653,536,374,,,162,,,,1,1,,,1,1,7,7,,,0,71,71,0,71,2,,77,91,192,,90,87,75,,,1,1,,0,,71,71,71,71,0.36
File,"CheckAccidentalSemicolon.java",3,2,1,3,,1,1,,2,,1,0,1,79,39,21,,,25,,,,6,3,,,4,5,18,14,,,0,2,2,1,2,0,,10,12,32,,18,11,14,,,8,9,,3,,9,10,4,7,0.82
File,"CheckAccidentalSemicolonTest.java",1,1,1,0,,1,0,,4,,0,0,3,64,38,25,,,31,,,,2,1,,,1,1,9,8,,,0,4,4,0,4,1,,11,10,17,,26,9,22,,,2,2,,0,,5,5,4,5,0.45
File,"CheckGlobalNames.java",2,1,0,4,,1,2,,7,,2,5,1,164,88,50,,,53,,,,7,1,,,2,3,13,8,,,1,8,8,3,8,0,,19,24,57,,29,25,28,,,7,9,,4,,20,26,8,20,0.65
File,"CheckGlobalNamesTest.java",1,1,0,0,,2,1,,28,,0,0,27,182,127,63,,,68,,,,2,1,,,1,1,4,4,,,0,28,28,1,28,1,,32,38,23,,38,36,32,,,2,2,,1,,29,29,28,29,0.18
File,"CheckGlobalThis.java",4,2,1,5,,1,1,,4,,1,1,2,158,71,39,,,49,,,,9,8,,,4,6,20,14,,,0,4,4,3,4,0,,14,24,73,,30,23,26,,,9,13,,4,,18,25,11,18,1.03
File,"CheckGlobalThisTest.java",1,1,0,0,,1,0,,33,,0,1,31,161,108,37,,,69,,,,1,1,,,1,1,3,3,,,0,33,33,0,33,1,,35,37,26,,35,36,33,,,1,1,,0,,33,33,33,33,0.24
File,"CheckLevel.java",1,1,0,0,,1,0,,3,,1,0,2,33,9,1,,,4,,,,1,1,,,1,1,1,1,,,0,3,1,3,3,0,,2,6,22,,3,3,1,,,1,1,,0,,3,3,3,3,2.44
File,"CheckLevelLegacy.java",1,1,0,0,,1,0,,2,,0,0,2,31,7,0,,,2,,,,1,1,,,1,1,0,0,,,0,2,0,4,2,0,,2,6,22,,1,2,0,,,1,1,,0,,2,2,2,2,3.14
File,"CheckMissingGetCssName.java",2,2,0,2,,1,3,,7,,1,4,2,129,80,43,,,48,,,,6,6,,,2,3,10,8,,,0,7,7,3,7,0,,13,29,36,,33,24,24,,,6,9,,3,,15,23,15,15,0.45
File,"CheckMissingGetCssNameTest.java",1,1,0,0,,1,0,,9,,0,2,6,69,41,19,,,27,,,,1,1,,,1,1,4,4,,,0,9,9,0,9,1,,10,12,18,,17,11,16,,,1,1,,0,,9,9,9,9,0.44
File,"CheckMissingReturn.java",2,1,0,2,,3,3,,9,,1,4,6,183,106,50,,,63,,,,4,4,,,2,2,10,7,,,2,11,11,2,11,0,,25,43,52,,39,34,29,,,4,5,,2,,22,25,21,22,0.49
File,"CheckMissingReturnTest.java",1,1,1,3,,1,0,,12,,0,5,7,217,118,87,,,77,,,,1,1,,,1,1,13,8,,,1,13,13,0,13,1,,36,18,70,,63,17,60,,,1,1,,0,,13,13,13,13,0.59
File,"CheckPathsBetweenNodes.java",3,2,0,4,,4,4,,5,,1,3,1,149,70,37,,,54,,,,7,7,,,3,3,16,11,,,0,5,5,3,5,0,,14,24,65,,36,23,31,,,7,7,,2,,15,15,13,15,0.93
File,"CheckProvides.java",2,1,0,0,,2,1,,6,,2,2,2,117,85,43,,,57,,,,6,1,,,2,3,10,10,,,0,6,6,6,6,0,,11,35,21,,39,31,26,,,6,9,,3,,17,20,6,15,0.25
File,"CheckProvidesTest.java",1,1,0,1,,1,0,,10,,0,0,9,84,50,24,,,35,,,,1,1,,,1,1,4,4,,,0,10,10,0,10,1,,12,27,32,,24,24,11,,,1,1,,0,,10,10,10,10,0.64
File,"CheckRequiresForConstructors.java",3,1,0,1,,2,1,,7,,1,3,3,183,126,76,,,88,,,,8,4,,,3,5,16,14,,,0,7,7,6,7,0,,18,46,39,,65,42,46,,,12,17,,5,,25,39,10,21,0.31
File,"CheckRequiresForConstructorsTest.java",1,1,0,1,,1,0,,23,,0,0,22,244,182,115,,,103,,,,3,3,,,1,1,8,7,,,0,23,23,0,23,1,,30,88,50,,76,71,32,,,3,3,,2,,25,25,25,25,0.27
File,"CheckSideEffects.java",7,7,2,5,,1,1,,2,,1,0,1,106,58,38,,,38,,,,14,13,,,7,11,30,23,,,0,2,2,1,2,0,,11,14,38,,21,14,24,,,14,22,,4,,15,23,14,15,0.66
File,"CheckSideEffectsTest.java",1,1,1,0,,1,0,,7,,0,0,6,89,57,38,,,47,,,,2,1,,,1,1,8,7,,,0,7,7,2,7,1,,17,13,22,,39,12,35,,,2,2,,0,,8,8,7,8,0.39
File,"CheckUnreachableCode.java",1,1,0,1,,1,1,,5,,1,0,4,85,44,16,,,27,,,,3,3,,,1,2,7,5,,,0,5,5,2,5,0,,12,23,29,,19,18,9,,,3,6,,2,,7,10,7,7,0.66
File,"CheckUnreachableCodeTest.java",1,1,0,0,,1,0,,17,,0,1,15,142,101,62,,,71,,,,1,1,,,1,1,5,5,,,0,17,17,0,17,1,,19,21,22,,53,20,51,,,1,1,,0,,17,17,17,17,0.22
File,"ClosureCodingConvention.java",2,1,0,2,,1,2,,18,,0,3,16,325,210,115,,,125,,,,7,5,,,2,2,12,9,,,1,19,19,1,19,0,,38,76,77,,77,54,71,,,7,8,,4,,47,56,35,47,0.37
File,"ClosureCodingConventionTest.java",1,1,0,0,,1,0,,19,,0,3,16,156,112,65,,,84,,,,1,1,,,1,1,5,5,,,0,19,19,1,19,0,,26,36,18,,64,32,52,,,1,1,,0,,19,19,19,19,0.16
File,"ClosureReverseAbstractInterpreter.java",1,1,0,0,,14,0,,20,,1,1,16,234,173,106,,,91,,,,6,6,,,1,1,9,8,,,0,20,20,5,20,2,,18,49,43,,61,54,37,,,6,9,,5,,35,38,25,35,0.25
File,"CoalesceVariableNames.java",2,1,0,2,,5,1,,17,,5,5,11,420,272,139,,,179,,,,14,6,,,2,3,13,10,,,4,21,21,10,21,0,,52,110,97,,123,92,87,,,14,20,,4,,54,77,32,54,0.36
File,"CoalesceVariableNamesTest.java",1,1,0,1,,2,0,,28,,0,3,25,344,222,162,,,92,,,,1,1,,,1,1,10,7,,,0,28,28,0,28,0,,55,33,67,,63,32,60,,,1,1,,0,,28,28,28,28,0.30
File,"CodeChangeHandler.java",1,1,0,0,,2,0,,4,,3,0,1,50,16,4,,,11,,,,1,1,,,1,1,3,3,,,0,3,4,1,4,0,,8,8,26,,6,8,3,,,1,1,,0,,3,3,3,3,1.62
File,"CodeConsumer.java",1,1,0,1,,1,0,,32,,33,0,0,281,147,71,,,102,,,,5,1,,,1,1,6,4,,,1,28,33,3,33,0,,46,43,88,,59,43,59,,,5,9,,1,,42,51,28,42,0.60
File,"CodeGenerator.java",3,1,2,3,,2,0,,20,,16,8,2,897,668,520,,,483,,,,41,5,,,6,7,31,25,,,6,26,24,7,26,0,,107,81,125,,388,78,405,,,92,105,,3,,160,184,37,101,0.19
File,"CodePrinter.java",1,1,0,2,,8,2,,45,,38,4,4,594,363,174,,,225,,,,5,1,,,1,1,8,6,,,1,45,44,27,46,0,,76,143,155,,144,103,122,,,5,5,,3,,81,86,45,81,0.43
File,"CodePrinterTest.java",1,1,1,2,,1,0,,28,,7,5,18,619,457,385,,,232,,,,2,1,,,1,1,18,14,,,2,30,30,0,30,0,,91,51,101,,198,48,184,,,2,2,,1,,32,32,30,32,0.22
File,"CodingConvention.java",1,1,0,0,,5,0,,31,,3,0,28,291,79,9,,,59,,,,1,1,,,1,1,3,3,,,0,5,29,11,31,0,,38,62,174,,51,50,9,,,1,1,,0,,5,5,5,5,2.20
File,"CodingConventionAnnotator.java",4,1,1,1,,1,0,,3,,0,0,3,97,60,33,,,38,,,,10,1,,,5,6,18,16,,,0,3,3,2,3,0,,10,19,27,,24,16,22,,,12,16,,3,,16,20,3,14,0.45
File,"CollapseAnonymousFunctions.java",2,2,0,1,,2,0,,5,,0,2,3,114,64,35,,,44,,,,4,4,,,2,3,12,10,,,0,5,5,1,5,0,,11,22,39,,29,21,23,,,4,9,,2,,12,18,10,12,0.61
File,"CollapseAnonymousFunctionsTest.java",1,1,0,0,,1,0,,20,,0,0,19,123,81,37,,,42,,,,1,1,,,1,1,3,3,,,0,20,20,0,20,1,,22,23,20,,21,22,20,,,1,1,,0,,20,20,20,20,0.25
File,"CollapseProperties.java",4,1,2,11,,2,3,,22,,1,19,2,841,446,293,,,308,,,,11,3,,,4,5,33,18,,,0,22,22,5,22,0,,90,134,305,,205,130,178,,,11,13,,5,,94,124,24,92,0.68
File,"CollapsePropertiesTest.java",1,1,0,0,,1,1,,181,,0,0,181,1114,855,486,,,374,,,,1,1,,,1,1,4,4,,,0,181,181,2,181,0,,188,191,104,,192,188,186,,,1,1,,0,,181,181,181,181,0.12
File,"CollapseVariableDeclarations.java",3,3,2,6,,4,0,,11,,2,6,3,394,202,134,,,132,,,,10,14,,,5,6,25,16,,,0,11,11,5,11,0,,48,44,144,,87,44,88,,,24,29,,5,,60,72,34,40,0.71
File,"CollapseVariableDeclarationsTest.java",1,1,0,1,,1,0,,8,,0,0,7,156,111,91,,,67,,,,1,1,,,1,1,15,13,,,0,8,8,0,8,1,,15,11,30,,58,10,57,,,1,1,,0,,8,8,8,8,0.27
File,"CombinedCompilerPass.java",1,1,0,1,,2,0,,12,,6,1,5,174,83,31,,,58,,,,3,1,,,1,2,6,5,,,0,12,12,5,12,0,,18,29,73,,29,28,30,,,3,3,,1,,23,26,12,23,0.88
File,"CombinedCompilerPassTest.java",1,1,0,0,,4,0,,19,,9,2,10,259,169,92,,,126,,,,3,1,,,1,1,7,6,,,2,21,21,9,21,0,,46,78,44,,95,72,54,,,3,3,,1,,24,25,21,24,0.26
File,"CompilationLevel.java",1,1,0,3,,1,0,,4,,0,4,3,157,81,64,,,64,,,,2,1,,,1,1,14,10,,,3,7,5,3,7,0,,15,11,61,,58,7,57,,,4,4,,1,,10,10,7,8,0.75
File,"Compiler.java",1,1,0,1,,12,15,,148,,71,16,61,2036,1391,833,,,927,,,,28,8,,,1,1,11,9,,,1,149,149,46,149,1,,283,412,365,,639,342,585,,,30,34,,4,,275,289,172,273,0.26
File,"CompilerEnvirons.java",1,1,0,0,,1,0,,27,,0,0,27,234,155,56,,,97,,,,2,1,,,1,1,5,5,,,0,27,27,15,27,0,,32,45,47,,68,45,52,,,2,2,,1,,28,29,27,28,0.30
File,"CompilerInput.java",1,1,0,1,,2,1,,21,,1,0,20,197,123,51,,,86,,,,4,1,,,1,1,5,4,,,0,21,21,9,21,0,,28,52,46,,59,47,39,,,4,4,,2,,26,28,21,26,0.37
File,"CompilerOptions.java",1,1,0,2,,3,1,,27,,4,0,23,834,348,151,,,308,,,,6,1,,,1,1,10,7,,,0,27,23,128,27,0,,166,173,323,,277,165,143,,,6,6,,2,,33,34,27,33,0.93
File,"CompilerOptionsTest.java",1,1,0,0,,1,0,,2,,0,0,2,49,22,11,,,19,,,,1,1,,,1,1,8,7,,,0,2,2,0,2,0,,8,10,19,,16,10,9,,,1,1,,0,,2,2,2,2,0.86
File,"CompilerPass.java",0,0,0,0,,1,0,,1,,1,0,0,42,5,0,,,4,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,4,4,33,,3,4,0,,,0,0,,0,,0,0,0,0,6.60
File,"CompilerRunner.java",1,1,0,0,,2,5,,9,,0,2,5,165,101,43,,,61,,,,3,1,,,1,1,6,6,,,1,10,8,2,10,3,,18,58,46,,47,37,24,,,3,3,,1,,16,16,10,15,0.46
File,"CompilerRunnerTest.java",1,1,0,0,,1,0,,15,,0,9,6,162,105,62,,,71,,,,2,1,,,1,1,6,5,,,0,15,15,1,15,0,,21,39,40,,52,38,33,,,2,2,,1,,18,18,15,18,0.38
File,"CompilerTestCase.java",1,1,0,6,,2,0,,45,,8,5,27,846,387,227,,,269,,,,18,1,,,1,1,14,7,,,4,48,49,9,49,9,,92,138,367,,191,125,144,,,18,23,,4,,75,81,48,75,0.95
File,"CompilerTypeTestCase.java",1,1,0,0,,1,2,,1,,0,0,0,58,34,24,,,11,,,,1,1,,,1,1,7,7,,,0,1,1,1,1,1,,8,10,23,,9,7,4,,,1,1,,0,,1,1,1,1,0.68
File,"ComposeWarningsGuard.java",2,2,0,0,,2,0,,8,,1,1,6,114,68,34,,,46,,,,5,5,,,2,2,8,7,,,0,8,8,1,8,0,,16,18,30,,22,21,25,,,5,5,,3,,18,18,16,18,0.44
File,"ConcreteType.java",1,1,0,1,,16,8,,84,,62,3,18,722,433,242,,,338,,,,6,6,,,1,1,6,5,,,1,77,85,13,85,2,,103,154,187,,208,159,179,,,6,7,,3,,124,137,98,124,0.43
File,"Config.java",1,1,0,0,,1,0,,1,,1,0,0,53,14,3,,,11,,,,1,1,,,1,1,6,6,,,0,1,1,3,1,0,,8,9,31,,9,8,3,,,1,1,,0,,1,1,1,1,2.21
File,"ConstCheck.java",2,1,0,3,,1,1,,5,,1,1,3,138,84,52,,,44,,,,10,1,,,5,6,17,14,,,0,5,5,2,5,0,,13,24,41,,29,22,22,,,24,26,,4,,28,31,5,14,0.49
File,"ConstCheckTest.java",1,1,0,0,,1,0,,30,,0,1,29,148,95,30,,,62,,,,1,1,,,1,1,3,3,,,0,30,30,0,30,0,,33,34,20,,31,32,30,,,1,1,,0,,30,30,30,30,0.21
File,"Context.java",2,1,0,6,,1,26,,33,,10,2,43,1205,515,272,,,337,,,,10,9,,,2,2,14,8,,,23,56,56,24,56,1,,110,168,580,,224,150,187,,,12,15,,5,,129,141,66,112,1.13
File,"ControlFlowAnalysis.java",2,2,0,4,,5,0,,34,,4,31,7,996,658,453,,,410,,,,15,17,,,4,4,19,14,,,8,42,42,12,42,0,,79,123,273,,283,119,291,,,23,24,,4,,181,198,92,120,0.41
File,"ControlFlowAnalysisTest.java",1,1,0,1,,1,0,,43,,0,16,38,1335,1142,987,,,325,,,,3,3,,,1,1,22,20,,,11,54,54,0,54,0,,74,212,120,,249,180,145,,,3,6,,2,,72,77,60,72,0.11
File,"ControlFlowGraph.java",1,1,0,3,,3,0,,10,,0,0,10,170,77,34,,,38,,,,4,8,,,2,2,9,5,,,0,10,8,7,10,0,,16,29,77,,25,19,19,,,16,16,,2,,25,26,17,13,1.00
File,"ControlStructureCheck.java",3,1,3,8,,1,3,,4,,1,2,1,188,109,82,,,78,,,,11,1,,,5,6,33,22,,,0,4,4,3,4,0,,26,29,53,,66,28,50,,,19,21,,3,,22,24,4,14,0.49
File,"ControlStructureCheckTest.java",1,1,0,0,,1,0,,20,,0,6,14,115,69,24,,,45,,,,2,1,,,1,1,3,3,,,0,20,20,0,20,0,,21,24,25,,23,23,22,,,2,2,,1,,21,21,20,21,0.36
File,"ConvertToDottedProperties.java",1,1,0,0,,1,0,,3,,1,0,2,60,29,13,,,20,,,,3,1,,,1,2,7,7,,,0,3,3,1,3,0,,7,12,24,,14,11,9,,,3,4,,2,,5,6,3,5,0.83
File,"ConvertToDottedPropertiesTest.java",1,1,0,1,,1,0,,3,,0,0,3,65,36,27,,,32,,,,1,1,,,1,1,12,11,,,0,3,3,0,3,0,,4,5,25,,28,5,27,,,1,1,,0,,3,3,3,3,0.69
File,"CreateSyntheticBlocks.java",3,3,2,1,,3,2,,4,,0,1,3,160,98,56,,,72,,,,11,10,,,3,4,21,18,,,0,4,4,8,4,0,,26,37,36,,52,34,38,,,11,14,,3,,15,18,13,15,0.37
File,"CreateSyntheticBlocksTest.java",1,1,0,0,,2,2,,13,,0,0,11,95,60,29,,,36,,,,1,1,,,1,1,4,4,,,0,13,13,0,13,2,,14,19,21,,22,18,18,,,1,1,,0,,13,13,13,13,0.35
File,"CrossModuleCodeMotion.java",3,2,1,6,,3,1,,13,,5,6,2,407,238,149,,,151,,,,10,13,,,4,5,24,15,,,0,13,13,10,13,0,,49,67,120,,96,64,87,,,14,17,,5,,58,73,35,49,0.50
File,"CrossModuleCodeMotionTest.java",1,1,0,4,,1,1,,35,,0,0,35,620,370,296,,,96,,,,1,1,,,1,1,15,10,,,0,35,35,0,35,0,,60,67,190,,60,52,44,,,1,1,,0,,35,35,35,35,0.51
File,"CrossModuleMethodMotion.java",2,2,1,8,,2,6,,5,,3,1,1,201,112,72,,,65,,,,8,6,,,2,3,24,15,,,0,5,5,5,5,0,,23,45,66,,49,40,25,,,8,10,,3,,13,16,10,13,0.59
File,"CrossModuleMethodMotionTest.java",1,1,0,2,,1,1,,13,,0,0,12,258,181,148,,,42,,,,1,1,,,1,1,16,13,,,0,13,13,2,13,1,,21,26,57,,28,20,22,,,1,1,,0,,13,13,13,13,0.31
File,"CssRenamingMap.java",0,0,0,0,,1,0,,1,,1,0,0,25,4,0,,,3,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,2,3,19,,2,3,0,,,0,0,,0,,0,0,0,0,4.75
File,"CustomPassExecutionTime.java",1,1,0,0,,1,0,,2,,0,0,2,28,7,0,,,2,,,,1,1,,,1,1,0,0,,,0,2,0,4,2,0,,2,6,19,,1,2,0,,,1,1,,0,,2,2,2,2,2.71
File,"DToA.java",13,6,3,16,,1,30,,0,,8,6,0,1273,866,664,,,665,,,,106,54,,,13,17,77,58,,,14,14,14,0,14,0,,89,133,346,,497,113,552,,,111,146,,8,,191,242,86,182,0.40
File,"DataFlowAnalysis.java",2,1,0,3,,9,2,,38,,25,2,6,638,338,172,,,239,,,,10,3,,,2,2,11,8,,,2,34,40,7,40,7,,55,137,246,,158,124,115,,,10,10,,4,,69,73,38,69,0.73
File,"DeadAssignmentsElimination.java",3,2,0,5,,1,1,,7,,0,2,5,199,124,69,,,82,,,,8,7,,,4,4,20,14,,,0,7,7,2,7,0,,16,44,62,,59,37,45,,,13,13,,3,,28,28,15,22,0.50
File,"DeadAssignmentsEliminationTest.java",1,1,0,0,,2,0,,20,,0,2,18,179,126,82,,,77,,,,1,1,,,1,1,6,6,,,0,20,20,0,20,0,,24,23,29,,56,23,54,,,1,1,,0,,20,20,20,20,0.23
File,"Decompiler.java",4,5,5,3,,1,7,,14,,10,8,1,910,608,501,,,423,,,,39,95,,,9,9,40,31,,,5,19,19,2,19,0,,138,66,167,,347,63,360,,,133,135,,5,,173,179,113,79,0.27
File,"DefaultCodingConvention.java",1,1,0,0,,1,0,,26,,0,0,26,178,120,24,,,58,,,,1,1,,,1,1,3,3,,,0,26,26,0,26,0,,29,71,29,,31,36,22,,,1,2,,0,,26,27,26,26,0.24
