Kind,Name,AvgCyclomaticModified,AvgEssential,AvgLineBlank,AvgLineComment,CountClassCoupled,CountDeclClass,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodPublic,CountLine,CountLineCode,CountLineCodeExe,CountOutput,CountPathLog,CountStmt,Cyclomatic,CyclomaticStrict,Knots,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MinEssentialKnots,AvgCyclomatic,AvgCyclomaticStrict,AvgLine,AvgLineCode,CountClassBase,CountClassDerived,CountDeclClassMethod,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodProtected,CountInput,CountLineBlank,CountLineCodeDecl,CountLineComment,CountPath,CountSemicolon,CountStmtDecl,CountStmtExe,CyclomaticModified,Essential,MaxCyclomatic,MaxCyclomaticStrict,MaxEssentialKnots,MaxNesting,PercentLackOfCohesion,SumCyclomatic,SumCyclomaticStrict,SumEssential,SumCyclomaticModified,RatioCommentToCode
File,"AbstractRealDistributionTest.java",1,1,1,0,,5,0,,24,,0,0,24,207,163,113,,,117,,,,5,4,,,1,1,12,11,,,0,24,24,0,24,0,,27,41,17,,76,58,59,,,5,6,,1,,40,44,36,40,0.10
File,"AbstractRealMatrix.java",2,1,1,1,,6,0,,69,,0,0,67,951,673,418,,,581,,,,10,7,,,2,2,13,10,,,0,63,69,6,69,2,,132,191,146,,419,245,336,,,10,10,,3,,160,165,71,160,0.22
File,"AbstractRegion.java",2,1,1,5,,4,0,,36,,0,6,23,641,346,218,,,232,,,,18,7,,,2,3,16,10,,,0,34,36,5,36,7,,92,86,203,,151,86,146,,,20,27,,3,,97,109,40,89,0.59
File,"AbstractScalarDifferentiableOptimizer.java",1,1,0,4,,1,0,,4,,0,0,1,81,28,4,,,18,,,,1,1,,,1,1,8,3,,,0,4,4,1,4,3,,7,20,46,,13,14,4,,,1,1,,0,,4,4,4,4,1.64
File,"AbstractSimplex.java",2,1,0,8,,1,0,,14,,0,1,7,345,156,80,,,129,,,,10,5,,,2,2,18,9,,,1,14,15,3,15,7,,27,49,162,,89,55,74,,,10,10,,4,,39,41,18,39,1.04
File,"AbstractStepInterpolator.java",1,1,1,6,,1,0,,30,,0,2,19,592,278,173,,,228,,,,5,1,,,1,1,16,9,,,0,26,30,18,30,9,,89,67,225,,186,63,165,,,5,5,,3,,43,43,26,43,0.81
File,"AbstractStorelessUnivariateStatistic.java",2,1,0,12,,1,0,,10,,0,0,10,184,59,22,,,39,,,,3,3,,,2,2,19,6,,,0,6,10,0,10,0,,13,25,112,,25,19,20,,,3,4,,2,,13,14,8,13,1.90
File,"AbstractSubHyperplane.java",1,1,0,3,,1,0,,12,,0,1,9,159,65,26,,,38,,,,5,1,,,1,1,10,5,,,0,9,12,2,12,2,,23,35,71,,26,24,14,,,5,5,,1,,13,13,9,13,1.09
File,"AbstractUnivariateRealSolver.java",1,1,0,6,,1,0,,3,,0,0,0,61,18,3,,,9,,,,1,1,,,1,1,10,4,,,0,3,3,0,3,3,,3,11,40,,5,6,3,,,1,1,,0,,3,3,3,3,2.22
File,"AbstractUnivariateStatistic.java",2,1,1,13,,1,0,,12,,0,0,7,289,92,39,,,61,,,,9,1,,,2,2,22,7,,,0,10,12,1,12,5,,28,30,169,,37,23,38,,,9,10,,2,,25,27,10,25,1.84
File,"AbstractUnivariateStatisticTest.java",6,1,0,8,,1,0,,2,,0,0,2,103,68,45,,,49,,,,9,1,,,6,6,30,26,,,0,2,2,6,2,0,,6,16,37,,36,16,33,,,9,9,,2,,12,12,2,12,0.54
File,"AbstractWell.java",1,1,1,7,,1,1,,8,,0,0,3,186,66,32,,,54,,,,4,1,,,1,1,15,7,,,0,7,8,7,8,5,,30,26,91,,42,24,30,,,4,4,,2,,11,11,7,11,1.38
File,"AbtractIntegerDistributionTest.java",1,1,0,0,,2,1,,11,,0,0,9,118,77,39,,,55,,,,3,3,,,1,1,5,5,,,0,11,11,3,11,2,,16,27,26,,36,26,29,,,3,3,,1,,17,18,13,17,0.34
File,"Acos.java",1,1,0,1,,2,0,,3,,0,0,3,45,16,5,,,11,,,,1,1,,,1,1,5,4,,,0,3,3,0,3,0,,4,7,25,,7,8,3,,,1,1,,0,,3,3,3,3,1.56
File,"Acosh.java",1,1,0,1,,2,0,,3,,0,0,3,45,16,5,,,11,,,,1,1,,,1,1,5,4,,,0,3,3,0,3,0,,4,7,25,,7,8,3,,,1,1,,0,,3,3,3,3,1.56
File,"AdamsBashforthIntegrator.java",4,1,9,14,,1,1,,3,,0,0,3,315,106,74,,,83,,,,12,1,,,4,4,55,31,,,0,3,3,0,3,0,,36,44,173,,72,35,48,,,12,12,,3,,14,14,3,14,1.63
File,"AdamsBashforthIntegratorTest.java",1,1,2,0,,1,0,,6,,0,0,6,157,110,72,,,80,,,,3,1,,,1,1,18,15,,,0,6,6,0,6,0,,28,59,19,,70,51,29,,,3,3,,2,,9,9,6,9,0.17
File,"AdamsIntegrator.java",1,1,0,11,,1,0,,6,,0,0,5,134,44,9,,,21,,,,1,1,,,1,1,17,6,,,0,5,6,1,6,1,,12,29,78,,15,14,7,,,1,1,,0,,5,5,5,5,1.77
File,"AdamsMoultonIntegrator.java",3,1,4,8,,2,1,,7,,0,0,7,411,146,94,,,115,,,,11,1,,,3,3,31,18,,,0,7,7,4,7,0,,51,59,214,,96,50,65,,,11,11,,3,,21,21,7,21,1.47
File,"AdamsMoultonIntegratorTest.java",1,1,2,0,,1,0,,6,,0,0,6,157,110,72,,,80,,,,3,1,,,1,1,18,15,,,0,6,6,0,6,0,,28,59,19,,70,51,29,,,3,3,,2,,9,9,6,9,0.17
File,"AdamsNordsieckTransformer.java",2,1,2,10,,1,1,,6,,0,2,5,340,115,64,,,106,,,,4,1,,,2,2,26,13,,,1,7,7,2,7,0,,30,62,195,,87,63,43,,,4,4,,2,,17,17,7,17,1.70
File,"AdaptiveStepsizeIntegrator.java",2,1,2,8,,1,0,,13,,0,0,10,372,159,81,,,113,,,,12,1,,,2,2,21,11,,,0,12,13,8,13,3,,53,60,161,,85,42,71,,,12,13,,2,,31,35,12,31,1.01
File,"Add.java",1,1,0,1,,1,0,,1,,0,0,1,33,7,1,,,5,,,,1,1,,,1,1,4,3,,,0,1,1,0,1,0,,3,4,23,,3,4,1,,,1,1,,0,,1,1,1,1,3.29
File,"AggregateSummaryStatistics.java",1,1,0,7,,2,2,,20,,0,0,21,416,162,81,,,106,,,,8,3,,,1,1,14,6,,,1,21,21,3,21,0,,33,52,221,,61,46,60,,,8,10,,2,,33,36,25,33,1.36
File,"AggregateSummaryStatisticsTest.java",3,1,3,8,,1,0,,7,,0,2,5,297,169,117,,,170,,,,6,3,,,3,3,30,19,,,1,8,8,0,8,1,,41,64,87,,141,77,93,,,6,8,,2,,29,31,10,29,0.51
File,"AllowedSolution.java",1,1,0,0,,1,0,,2,,0,0,2,76,8,0,,,2,,,,1,1,,,1,1,0,0,,,0,2,0,5,2,0,,8,7,60,,2,2,0,,,1,1,,0,,2,2,2,2,7.50
File,"AnyMatrix.java",0,0,0,0,,1,0,,3,,3,0,0,48,6,0,,,5,,,,0,0,,,0,0,0,0,,,0,0,3,0,3,0,,7,5,35,,4,5,0,,,0,0,,0,,0,0,0,0,5.83
File,"ArgUtils.java",3,1,0,5,,1,0,,1,,0,1,1,56,21,9,,,16,,,,5,1,,,3,3,13,8,,,1,2,2,0,2,0,,3,7,32,,7,9,7,,,5,5,,4,,6,6,2,6,1.52
File,"ArgUtilsTest.java",1,1,1,3,,1,0,,2,,0,1,1,76,42,26,,,19,,,,2,1,,,1,1,21,17,,,0,2,2,0,2,0,,7,14,27,,15,13,6,,,2,2,,1,,3,3,2,3,0.64
File,"ArithmeticUtils.java",4,1,1,17,,1,1,,1,,0,3,23,946,438,290,,,307,,,,11,6,,,4,5,33,16,,,25,26,26,0,26,0,,57,74,467,,194,80,227,,,11,15,,4,,116,135,38,116,1.07
File,"ArithmeticUtilsTest.java",3,1,2,2,,1,1,,24,,0,5,19,755,588,442,,,436,,,,9,3,,,3,3,27,23,,,0,24,24,0,24,0,,79,126,88,,347,105,331,,,9,11,,3,,88,92,26,88,0.15
File,"Array2DRowFieldMatrix.java",2,1,0,4,,1,1,,34,,0,2,32,589,349,192,,,294,,,,8,1,,,2,2,14,9,,,0,34,34,1,34,0,,54,129,186,,216,127,167,,,8,8,,3,,79,80,34,79,0.53
File,"Array2DRowRealMatrix.java",2,1,0,3,,1,1,,31,,0,2,29,527,335,186,,,285,,,,8,1,,,2,2,14,9,,,0,31,31,1,31,0,,49,124,143,,208,124,161,,,8,8,,3,,78,79,31,78,0.43
File,"Array2DRowRealMatrixTest.java",2,1,0,1,,3,0,,51,,0,7,42,1154,944,683,,,682,,,,10,1,,,2,2,18,16,,,0,51,51,40,51,2,,93,283,118,,537,242,440,,,10,10,,3,,152,152,51,152,0.12
File,"ArrayFieldVector.java",2,1,0,4,,1,1,,62,,0,2,58,877,490,280,,,393,,,,7,7,,,2,2,12,7,,,0,62,62,2,62,2,,67,109,322,,263,133,260,,,7,7,,3,,131,136,68,131,0.66
File,"ArrayFieldVectorTest.java",1,1,1,0,,2,1,,50,,0,2,47,660,462,310,,,358,,,,6,1,,,1,1,10,8,,,0,50,50,10,50,1,,129,192,70,,288,170,188,,,6,6,,1,,68,68,50,68,0.15
File,"ArrayRealVector.java",2,1,0,3,,1,2,,61,,0,0,59,883,574,320,,,449,,,,7,7,,,2,2,12,8,,,0,61,61,1,61,2,,70,188,239,,309,183,266,,,7,8,,3,,136,140,72,136,0.42
File,"ArrayRealVectorTest.java",1,1,1,1,,4,1,,88,,0,1,86,1433,1072,758,,,881,,,,5,1,,,1,1,13,11,,,0,88,88,13,88,1,,243,506,118,,761,458,423,,,5,5,,2,,118,118,88,118,0.11
File,"Asin.java",1,1,0,1,,2,0,,3,,0,0,3,45,16,5,,,11,,,,1,1,,,1,1,5,4,,,0,3,3,0,3,0,,4,7,25,,7,8,3,,,1,1,,0,,3,3,3,3,1.56
File,"Asinh.java",1,1,0,1,,2,0,,3,,0,0,3,45,16,5,,,11,,,,1,1,,,1,1,5,4,,,0,3,3,0,3,0,,4,7,25,,7,8,3,,,1,1,,0,,3,3,3,3,1.56
File,"Atan.java",1,1,0,1,,2,0,,3,,0,0,3,45,16,5,,,11,,,,1,1,,,1,1,5,4,,,0,3,3,0,3,0,,4,7,25,,7,8,3,,,1,1,,0,,3,3,3,3,1.56
File,"Atan2.java",1,1,0,1,,1,0,,1,,0,0,1,34,8,1,,,6,,,,1,1,,,1,1,4,3,,,0,1,1,0,1,0,,3,5,23,,4,5,1,,,1,1,,0,,1,1,1,1,2.88
File,"Atanh.java",1,1,0,1,,2,0,,3,,0,0,3,45,16,5,,,11,,,,1,1,,,1,1,5,4,,,0,3,3,0,3,0,,4,7,25,,7,8,3,,,1,1,,0,,3,3,3,3,1.56
File,"BOBYQAOptimizer.java",20,5,11,35,,2,17,,11,,1,11,2,2480,1642,1249,,,1510,,,,129,31,,,21,22,149,105,,,4,15,15,22,15,1,,194,383,687,,1203,477,1033,,,137,139,,6,,328,337,80,312,0.42
File,"BOBYQAOptimizerTest.java",1,1,0,0,,15,1,,50,,17,3,32,566,421,222,,,320,,,,10,1,,,1,1,7,6,,,2,52,52,13,52,0,,78,199,73,,228,179,141,,,10,10,,3,,81,82,52,81,0.17
File,"BSPTree.java",2,1,1,9,,2,0,,22,,1,5,16,634,289,198,,,203,,,,6,5,,,2,3,23,13,,,0,21,22,5,22,0,,66,50,281,,153,48,155,,,8,9,,3,,57,63,30,50,0.97
File,"BSPTreeVisitor.java",1,1,0,0,,2,0,,5,,3,0,2,115,15,0,,,7,,,,1,1,,,1,1,0,0,,,0,2,3,6,5,0,,16,13,84,,6,7,0,,,1,1,,0,,2,2,2,2,5.60
File,"BaseAbstractMultivariateOptimizer.java",1,1,0,3,,1,0,,10,,0,0,6,149,67,25,,,50,,,,4,1,,,1,1,8,5,,,0,9,10,5,10,4,,15,29,67,,36,27,23,,,4,4,,1,,13,13,9,13,1.00
File,"BaseAbstractMultivariateSimpleBoundsOptimizer.java",3,1,0,3,,1,0,,6,,0,0,4,140,77,34,,,59,,,,13,1,,,3,3,14,10,,,0,6,6,2,6,2,,11,30,52,,40,28,31,,,13,13,,3,,18,18,6,18,0.68
File,"BaseAbstractMultivariateVectorOptimizer.java",1,1,0,3,,1,0,,11,,0,0,5,164,78,31,,,58,,,,6,1,,,1,1,9,5,,,0,10,11,6,11,6,,15,31,71,,41,29,29,,,6,6,,1,,16,16,10,16,0.91
File,"BaseAbstractUnivariateOptimizer.java",1,1,0,3,,1,0,,12,,0,0,9,161,76,27,,,53,,,,3,1,,,1,1,8,5,,,0,11,12,7,12,3,,14,35,71,,38,28,25,,,3,3,,1,,14,14,11,14,0.93
File,"BaseAbstractUnivariateRealSolver.java",1,1,0,5,,1,2,,23,,0,0,11,299,120,42,,,75,,,,2,1,,,1,1,9,4,,,0,22,23,8,23,12,,21,57,158,,51,41,34,,,2,2,,1,,23,23,22,23,1.32
File,"BaseMultivariateMultiStartOptimizer.java",2,1,0,6,,2,0,,8,,0,1,6,191,86,42,,,61,,,,5,3,,,2,2,17,10,,,0,8,8,6,8,1,,17,31,89,,44,28,33,,,5,5,,2,,19,20,10,19,1.03
File,"BaseMultivariateOptimizer.java",0,0,0,0,,1,0,,1,,1,0,0,57,7,0,,,4,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,3,6,47,,3,4,0,,,0,0,,0,,0,0,0,0,6.71
File,"BaseMultivariateSimpleBoundsOptimizer.java",0,0,0,0,,1,0,,1,,1,0,0,64,8,0,,,4,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,3,7,53,,3,4,0,,,0,0,,0,,0,0,0,0,6.62
File,"BaseMultivariateVectorMultiStartOptimizer.java",2,1,0,6,,2,0,,9,,0,2,6,203,96,48,,,70,,,,6,3,,,2,2,17,10,,,0,9,9,6,9,1,,18,34,90,,51,32,38,,,6,6,,2,,21,22,11,21,0.94
File,"BaseMultivariateVectorOptimizer.java",0,0,0,0,,1,0,,1,,1,0,0,59,7,0,,,4,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,3,6,49,,3,4,0,,,0,0,,0,,0,0,0,0,7.00
File,"BaseOptimizer.java",0,0,0,0,,1,0,,3,,3,0,0,60,6,0,,,5,,,,0,0,,,0,0,0,0,,,0,0,3,0,3,0,,4,5,50,,4,5,0,,,0,0,,0,,0,0,0,0,8.33
File,"BaseSecantSolver.java",3,3,1,5,,2,1,,9,,0,0,5,273,146,89,,,87,,,,20,21,,,4,4,20,14,,,0,9,7,5,9,4,,27,44,100,,64,27,60,,,30,30,,4,,38,38,29,28,0.68
File,"BaseSecantSolverAbstractTest.java",2,1,1,4,,1,0,,11,,0,1,8,258,167,106,,,124,,,,4,3,,,2,2,21,16,,,0,9,11,0,11,2,,25,84,69,,99,66,58,,,4,4,,2,,24,25,13,24,0.41
File,"BaseUnivariateOptimizer.java",0,0,0,0,,1,0,,2,,2,0,0,85,12,0,,,7,,,,0,0,,,0,0,0,0,,,0,0,2,0,2,0,,4,11,69,,6,7,0,,,0,0,,0,,0,0,0,0,5.75
File,"BaseUnivariateRealSolver.java",0,0,0,0,,1,0,,8,,8,0,0,139,12,0,,,11,,,,0,0,,,0,0,0,0,,,0,0,8,0,8,0,,10,11,117,,10,11,0,,,0,0,,0,,0,0,0,0,9.75
File,"BatteryNISTTest.java",1,1,0,0,,7,8,,53,,0,3,42,915,766,600,,,367,,,,8,1,,,1,1,8,7,,,0,51,53,12,53,8,,73,485,76,,284,168,199,,,8,8,,2,,80,80,51,80,0.10
File,"Beta.java",1,1,0,10,,2,1,,3,,0,1,6,207,80,44,,,40,,,,3,1,,,1,2,20,10,,,6,9,9,0,9,2,,15,26,113,,26,19,21,,,3,9,,1,,13,22,9,13,1.41
File,"BetaDistribution.java",1,1,0,4,,1,2,,16,,0,1,14,226,95,45,,,70,,,,6,4,,,1,1,9,5,,,0,16,16,4,16,1,,18,36,113,,45,35,35,,,6,7,,2,,24,25,21,24,1.19
File,"BetaDistributionTest.java",1,1,1,0,,1,0,,5,,0,2,3,305,276,254,,,83,,,,3,1,,,1,1,55,53,,,0,5,5,0,5,0,,12,18,17,,74,18,65,,,3,3,,1,,8,8,5,8,0.06
File,"BetaTest.java",1,1,0,0,,1,0,,19,,0,2,17,122,82,21,,,44,,,,1,1,,,1,1,3,3,,,0,19,19,0,19,0,,21,43,19,,24,25,19,,,1,1,,0,,19,19,19,19,0.23
File,"BiDiagonalTransformer.java",6,1,2,6,,1,0,,10,,4,2,4,381,232,156,,,231,,,,15,1,,,6,6,31,22,,,0,10,10,6,10,0,,50,68,99,,174,97,134,,,15,15,,5,,64,64,10,64,0.43
File,"BiDiagonalTransformerTest.java",1,1,0,0,,1,0,,12,,0,4,8,204,159,107,,,101,,,,6,1,,,1,1,11,11,,,0,12,12,2,12,0,,25,76,20,,83,54,47,,,6,8,,4,,17,19,12,17,0.13
File,"BicubicSplineInterpolatingFunction.java",2,1,1,5,,7,2,,25,,0,6,19,545,307,196,,,235,,,,12,4,,,2,2,19,12,,,0,25,25,10,25,0,,60,123,178,,172,115,120,,,12,15,,2,,61,66,28,61,0.58
File,"BicubicSplineInterpolatingFunctionTest.java",3,1,1,2,,14,0,,18,,0,0,18,447,345,252,,,297,,,,12,1,,,3,3,26,22,,,0,18,18,0,18,0,,31,106,71,,239,130,167,,,12,12,,2,,57,57,18,57,0.21
File,"BicubicSplineInterpolator.java",6,1,3,10,,1,0,,3,,0,2,1,143,77,47,,,74,,,,14,1,,,6,6,36,22,,,0,3,3,0,3,0,,14,30,52,,57,37,37,,,14,16,,2,,18,20,3,18,0.68
File,"BicubicSplineInterpolatorTest.java",2,1,3,3,,3,0,,5,,0,0,5,170,111,77,,,95,,,,5,1,,,2,2,28,21,,,0,5,5,0,5,0,,21,40,38,,81,40,55,,,5,5,,2,,13,13,5,13,0.34
File,"BigFraction.java",1,1,0,10,,1,16,,53,,0,1,53,1127,398,224,,,276,,,,8,1,,,1,1,17,6,,,1,54,54,2,54,0,,99,132,631,,184,117,159,,,8,11,,2,,93,99,54,93,1.59
File,"BigFractionField.java",1,1,0,2,,2,2,,5,,0,2,4,83,27,7,,,19,,,,1,1,,,1,1,4,2,,,1,6,6,0,6,0,,12,14,44,,11,14,5,,,1,1,,0,,6,6,6,6,1.63
File,"BigFractionFieldTest.java",1,1,0,0,,1,0,,3,,0,0,3,43,19,4,,,12,,,,1,1,,,1,1,3,3,,,0,3,3,0,3,0,,7,12,17,,8,9,3,,,1,1,,0,,3,3,3,3,0.89
File,"BigFractionFormat.java",1,1,1,7,,1,1,,8,,0,0,13,288,120,65,,,84,,,,4,5,,,1,1,16,7,,,6,14,14,0,14,1,,34,44,134,,60,37,47,,,5,5,,1,,25,26,18,24,1.12
File,"BigFractionFormatTest.java",1,1,1,0,,1,0,,21,,0,0,20,332,259,162,,,181,,,,3,1,,,1,1,12,10,,,0,21,21,2,21,1,,49,96,24,,151,73,108,,,3,3,,1,,29,29,21,29,0.09
File,"BigFractionTest.java",1,1,2,0,,1,0,,27,,0,2,25,600,477,370,,,395,,,,5,1,,,1,1,19,16,,,0,27,27,0,27,0,,89,115,34,,351,88,307,,,5,5,,2,,41,42,27,41,0.07
File,"BigReal.java",1,1,0,3,,1,3,,34,,0,0,34,306,126,43,,,87,,,,3,3,,,1,1,6,3,,,0,34,34,3,34,0,,45,51,135,,50,49,38,,,3,3,,1,,36,36,36,36,1.07
File,"BigRealField.java",1,1,0,2,,2,2,,5,,0,2,4,84,27,7,,,19,,,,1,1,,,1,1,4,2,,,1,6,6,0,6,0,,13,14,44,,11,14,5,,,1,1,,0,,6,6,6,6,1.63
File,"BigRealFieldTest.java",1,1,0,0,,1,0,,3,,0,0,3,43,19,4,,,12,,,,1,1,,,1,1,3,3,,,0,3,3,0,3,0,,7,12,17,,8,9,3,,,1,1,,0,,3,3,3,3,0.89
File,"BigRealTest.java",1,1,0,0,,1,0,,12,,0,0,12,176,143,95,,,90,,,,2,1,,,1,1,10,10,,,0,12,12,0,12,0,,17,61,16,,75,46,44,,,2,2,,1,,13,14,12,13,0.11
File,"BinaryChromosome.java",2,1,0,4,,1,0,,4,,0,0,3,99,45,19,,,33,,,,5,5,,,2,2,12,7,,,1,5,5,0,5,2,,9,15,45,,19,15,18,,,5,5,,2,,12,13,9,12,1.00
File,"BinaryChromosomeTest.java",2,1,0,0,,1,0,,3,,0,0,3,65,39,21,,,28,,,,3,1,,,2,2,11,10,,,0,3,3,0,3,0,,9,18,17,,20,16,12,,,3,3,,2,,6,6,3,6,0.44
File,"BinaryMutation.java",3,1,3,7,,1,0,,1,,0,0,1,52,16,8,,,13,,,,3,1,,,3,3,21,11,,,0,1,1,0,1,0,,7,9,29,,10,9,4,,,3,3,,1,,3,3,1,3,1.81
File,"BinaryMutationTest.java",4,1,2,2,,1,0,,1,,0,0,1,44,19,9,,,18,,,,4,1,,,4,4,17,13,,,0,1,1,0,1,0,,7,10,18,,13,11,7,,,4,4,,3,,4,4,1,4,0.95
File,"BinomialDistribution.java",1,1,0,5,,1,1,,13,,0,0,11,193,85,38,,,56,,,,3,3,,,1,1,10,5,,,0,13,13,2,13,2,,17,29,91,,35,26,30,,,3,4,,1,,20,22,15,20,1.07
File,"BinomialDistributionTest.java",1,1,0,1,,1,0,,10,,0,0,10,126,74,38,,,49,,,,1,1,,,1,1,7,5,,,0,10,10,0,10,0,,17,26,35,,38,16,33,,,1,1,,0,,10,10,10,10,0.47
File,"BisectionSolver.java",1,1,0,4,,1,1,,4,,0,0,3,90,39,19,,,28,,,,4,3,,,1,1,13,8,,,0,4,4,0,4,1,,7,16,44,,20,14,14,,,4,4,,2,,7,7,6,7,1.13
File,"BisectionSolverTest.java",1,1,4,0,,1,0,,3,,0,0,3,91,54,34,,,47,,,,1,1,,,1,1,18,14,,,0,3,3,0,3,0,,18,22,19,,43,19,28,,,1,1,,0,,3,3,3,3,0.35
