test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
42,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/-754509908_compareTo_0_basic.dot,1,1,Constant,1.,1.
43,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/-754509908_equals_0_basic.dot,3,3,Constant,3.,3.
44,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/-754509908_getRow_0_basic.dot,1,1,Constant,1.,1.
45,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/-754509908_hashCode_0_basic.dot,1,1,Constant,1.,1.
46,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/-754509908_<init>_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
47,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/767910534_boundedToUnbounded_0_basic.dot,1,1,Constant,1.,1.
48,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/767910534_unboundedToBounded_0_basic.dot,1,1,Constant,1.,1.
49,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/776920777_computeSplineCoefficients_0_basic.dot,3,3,Exponential,1.8900000000000001*1.62^(0.5*n),0. + 0.17*0.62^(0.5*n) + 1.8900000000000001*1.62^(0.5*n)
50,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/-928717856_computeObjectiveValueAndDerivative_0_basic.dot,1,1,Constant,1.,1.
51,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_abs_0_basic.dot,1,1,Constant,1.,1.
52,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_access$000_0_basic.dot,1,1,Constant,1.,1.
53,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_acos_0_basic.dot,1,1,Constant,1.,1.
54,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_acosh_0_basic.dot,1,1,Constant,1.,1.
55,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_add_0_basic.dot,1,1,Constant,1.,1.
56,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_asin_0_basic.dot,1,1,Constant,1.,1.
57,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_asinh_0_basic.dot,1,1,Constant,1.,1.
58,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_atan_0_basic.dot,1,1,Constant,1.,1.
59,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_atan2_0_basic.dot,1,1,Constant,1.,1.
60,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_atanh_0_basic.dot,1,1,Constant,1.,1.
61,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_cbrt_0_basic.dot,1,1,Constant,1.,1.
62,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_ceil_0_basic.dot,1,1,Constant,1.,1.
63,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_compose_0_basic.dot,2,2,Constant,2.,2.
64,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_copySign_0_basic.dot,1,1,Constant,1.,1.
65,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_cos_0_basic.dot,1,1,Constant,1.,1.
66,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_cosh_0_basic.dot,1,1,Constant,1.,1.
67,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_createConstant_0_basic.dot,1,1,Constant,1.,1.
68,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_divide_0_basic.dot,1,1,Constant,1.,1.
69,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_equals_0_basic.dot,6,6,Constant,6.,6.
70,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_exp_0_basic.dot,1,1,Constant,1.,1.
71,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_expm1_0_basic.dot,1,1,Constant,1.,1.
72,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_floor_0_basic.dot,1,1,Constant,1.,1.
73,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_getAllDerivatives_0_basic.dot,1,1,Constant,1.,1.
74,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_getExponent_0_basic.dot,1,1,Constant,1.,1.
75,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_getField_0_basic.dot,1,1,Constant,1.,1.
76,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_getFreeParameters_0_basic.dot,1,1,Constant,1.,1.
77,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_getOrder_0_basic.dot,1,1,Constant,1.,1.
78,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_getPartialDerivative_0_basic.dot,1,1,Constant,1.,1.
79,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_getReal_0_basic.dot,1,1,Constant,1.,1.
80,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_getValue_0_basic.dot,1,1,Constant,1.,1.
81,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_hashCode_0_basic.dot,1,1,Constant,1.,1.
82,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_hypot_0_basic.dot,1,1,Constant,1.,1.
83,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_<init>_0_basic.dot,1,1,Constant,1.,1.
84,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_linearCombination_0_basic.dot,1,1,Constant,1.,1.
85,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_log_0_basic.dot,1,1,Constant,1.,1.
86,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_log10_0_basic.dot,1,1,Constant,1.,1.
87,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_log1p_0_basic.dot,1,1,Constant,1.,1.
88,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_multiply_0_basic.dot,1,1,Constant,1.,1.
89,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_negate_0_basic.dot,1,1,Constant,1.,1.
90,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_pow_0_basic.dot,1,1,Constant,1.,1.
91,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_reciprocal_0_basic.dot,1,1,Constant,1.,1.
92,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_remainder_0_basic.dot,1,1,Constant,1.,1.
93,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_rint_0_basic.dot,1,1,Constant,1.,1.
94,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_rootN_0_basic.dot,1,1,Constant,1.,1.
95,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_round_0_basic.dot,1,1,Constant,1.,1.
96,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_scalb_0_basic.dot,1,1,Constant,1.,1.
97,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_signum_0_basic.dot,1,1,Constant,1.,1.
98,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_sin_0_basic.dot,1,1,Constant,1.,1.
99,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_sinh_0_basic.dot,1,1,Constant,1.,1.
100,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_sqrt_0_basic.dot,1,1,Constant,1.,1.
101,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_subtract_0_basic.dot,1,1,Constant,1.,1.
102,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_tan_0_basic.dot,1,1,Constant,1.,1.
103,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_tanh_0_basic.dot,1,1,Constant,1.,1.
104,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_taylor_0_basic.dot,1,1,Constant,1.,1.
105,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_toDegrees_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
106,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_toRadians_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
107,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure_writeReplace_0_basic.dot,1,1,Constant,1.,1.
108,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure$1_getOne_0_basic.dot,1,1,Constant,1.,1.
109,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure$1_getRuntimeClass_0_basic.dot,1,1,Constant,1.,1.
110,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure$1_getZero_0_basic.dot,1,1,Constant,1.,1.
111,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure$1_<init>_0_basic.dot,1,1,Constant,1.,1.
112,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure$DataTransferObject_<init>_0_basic.dot,1,1,Constant,1.,1.
113,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DerivativeStructure$DataTransferObject_readResolve_0_basic.dot,1,1,Constant,1.,1.
114,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_acos_0_basic.dot,7,10,Exponential,7.07*1.41^n,1.5 + 0.01*0.67^n + 1.73*1.26^n + 7.07*1.41^n
115,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_acosh_0_basic.dot,7,10,Exponential,7.07*1.41^n,1.5 + 0.01*0.67^n + 1.73*1.26^n + 7.07*1.41^n
116,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_add_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
117,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_asin_0_basic.dot,7,10,Exponential,7.07*1.41^n,1.5 + 0.01*0.67^n + 1.73*1.26^n + 7.07*1.41^n
118,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_asinh_0_basic.dot,7,10,Exponential,7.07*1.41^n,1.5 + 0.01*0.67^n + 1.73*1.26^n + 7.07*1.41^n
119,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_atan_0_basic.dot,7,10,Exponential,7.07*1.41^n,1.5 + 0.01*0.67^n + 1.73*1.26^n + 7.07*1.41^n
120,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_atan2_0_basic.dot,5,6,Polynomial,1.5*n,12. + 1.5*n
121,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_atanh_0_basic.dot,7,10,Exponential,7.07*1.41^n,1.5 + 0.01*0.67^n + 1.73*1.26^n + 7.07*1.41^n
122,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_checkCompatibility_0_basic.dot,3,3,Constant,3.,3.
123,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_<clinit>_0_basic.dot,1,1,Constant,1.,1.
124,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_compileCompositionIndirection_0_basic.dot,17,174,Exponential,15490.99*1.43^n,3. + 0.08*0.97^n + 0.85*1.01^n + 1.08*1.18^n + 147.17000000000002*1.19^n + 5.43*1.2^n + 4.47*1.21^n + 43.17*1.23^n + 311.13*1.26^n + 87.23*1.29^n + 663.11*1.3900000000000001^n + 15490.99*1.43^n
125,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_compileDerivativesIndirection_0_basic.dot,5,6,Polynomial,0.12*n^2.,5. + 1.25*n + 0.12*n^2.
126,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_compileLowerIndirection_0_basic.dot,4,4,Polynomial,0.5*n,4. + 0.5*n
127,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_compileMultiplicationIndirection_0_basic.dot,10,15,Exponential,23.55*1.43^n,2. + 0.03*0.96^n + 0.67*1.18^n + 6.75*1.2^n + 1.8900000000000001*1.25^n + 23.55*1.43^n
128,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_compileSizes_0_basic.dot,3,3,Polynomial,0.5*n,3. + 0.5*n
129,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_compose_0_basic.dot,4,4,Exponential,1.9000000000000001*1.8^(0.5*n),1. + 0.04*0.45^(0.5*n) + 0.56*1.25^(0.5*n) + 1.9000000000000001*1.8^(0.5*n)
130,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_convertIndex_0_basic.dot,1,1,Constant,1.,1.
131,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_cos_0_basic.dot,3,3,Polynomial,0.5*n,2. + 0.5*n
132,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_cosh_0_basic.dot,3,3,Polynomial,0.5*n,2. + 0.5*n
133,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_divide_0_basic.dot,1,1,Constant,1.,1.
134,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_exp_0_basic.dot,1,1,Constant,1.,1.
135,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_expm1_0_basic.dot,1,1,Constant,1.,1.
136,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_getCompiler_0_basic.dot,14,337,Exponential,3573.1*1.37^n,129.32 + 4.65*1.07^n + 6.23*1.17^n + 3.54*1.18^n + 14.790000000000001*1.26^n + 3573.1*1.37^n + 6.4*n
137,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_getFreeParameters_0_basic.dot,1,1,Constant,1.,1.
138,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_getOrder_0_basic.dot,1,1,Constant,1.,1.
139,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_getPartialDerivativeIndex_0_basic.dot,4,4,Exponential,3.9*1.62^(0.5*n),0. + 0.22*0.62^(0.5*n) + 3.9*1.62^(0.5*n)
140,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_getPartialDerivativeOrders_0_basic.dot,1,1,Constant,1.,1.
141,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_getSize_0_basic.dot,1,1,Constant,1.,1.
142,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_<init>_0_basic.dot,1,1,Constant,1.,1.
143,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_linearCombination_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
144,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_log_0_basic.dot,3,3,Polynomial,0.5*n,2. + 0.5*n
145,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_analysis_differentiation_DSCompiler_log10_0_basic.dot,3,3,Polynomial,0.5*n,2. + 0.5*n
