Kind,Name,AvgCyclomaticModified,AvgEssential,AvgLineBlank,AvgLineComment,CountClassCoupled,CountDeclClass,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodPublic,CountLine,CountLineCode,CountLineCodeExe,CountOutput,CountPathLog,CountStmt,Cyclomatic,CyclomaticStrict,Knots,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MinEssentialKnots,AvgCyclomatic,AvgCyclomaticStrict,AvgLine,AvgLineCode,CountClassBase,CountClassDerived,CountDeclClassMethod,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodProtected,CountInput,CountLineBlank,CountLineCodeDecl,CountLineComment,CountPath,CountSemicolon,CountStmtDecl,CountStmtExe,CyclomaticModified,Essential,MaxCyclomatic,MaxCyclomaticStrict,MaxEssentialKnots,MaxNesting,PercentLackOfCohesion,SumCyclomatic,SumCyclomaticStrict,SumEssential,SumCyclomaticModified,RatioCommentToCode
Public Static Method,"CalendarUtils.getCalendarIterator",,,,,,,,,,,,,,8,5,3,3,0,4,1,1,0,,,,0,,,,,,,,,,,,,4,0,2,3,1,3,2,2,1,1,,,0,0,,1,1,1,1,0.60
Public Static Method,"CalendarUtils.getCalendarIterator",,,,,,,,,,,,,,94,79,63,5,2,53,16,16,9,,,,0,,,,,,,,,,,,,16,3,9,12,128,41,12,41,8,1,,,0,0,,16,16,1,8,0.15
Public Static Method,"CalendarUtils.getCalendarIterator",,,,,,,,,,,,,,13,9,6,3,0,6,3,3,2,,,,2,,,,,,,,,,,,,3,0,1,4,3,3,1,5,3,3,,,2,1,,3,3,3,3,0.44
Anonymous Class,"CalendarUtils.getCalendarIterator.(Anon_1)",1,1,0,0,1,,0,,3,3,0,0,3,22,19,13,,,12,,,,2,1,2,,1,1,4,4,1,0,0,,,1,3,0,,3,1,0,,8,4,8,,,2,2,,1,33,4,4,3,4,0.00
Public Method,"CalendarUtils.getCalendarIterator.(Anon_1).hasNext",,,,,,,,,,,,,,3,3,2,2,0,2,1,1,0,,,,0,,,,,,,,,,,,,1,0,0,0,1,1,1,1,1,1,,,0,0,,1,1,1,1,0.00
Public Method,"CalendarUtils.getCalendarIterator.(Anon_1).next",,,,,,,,,,,,,,7,7,5,4,0,5,2,2,0,,,,0,,,,,,,,,,,,,2,0,0,0,2,3,1,4,2,1,,,0,1,,2,2,1,2,0.00
Public Method,"CalendarUtils.getCalendarIterator.(Anon_1).remove",,,,,,,,,,,,,,3,3,2,0,0,2,1,1,0,,,,0,,,,,,,,,,,,,0,0,0,0,1,1,1,1,1,1,,,0,0,,1,1,1,1,0.00
File,"CalendarUtils.java",4,2,0,5,,2,9,,3,,0,1,14,469,300,228,,,223,,,,25,12,,,4,5,25,19,,,12,15,15,1,15,0,,33,64,137,,157,61,162,,,25,35,,6,,74,85,35,65,0.46
Private Static Method,"CalendarUtils.modify",,,,,,,,,,,,,,74,54,40,4,2,41,14,15,8,,,,5,,,,,,,,,,,,,14,1,6,19,33,28,8,33,13,4,,,7,6,,14,15,4,13,0.35
Public Static Method,"CalendarUtils.parse",,,,,,,,,,,,,,6,3,1,3,0,2,1,1,0,,,,0,,,,,,,,,,,,,2,0,1,3,1,1,1,1,1,1,,,0,0,,1,1,1,1,1.00
Public Static Method,"CalendarUtils.parse",,,,,,,,,,,,,,109,86,71,18,2,75,25,35,29,,,,19,,,,,,,,,,,,,13,5,12,18,67,50,15,60,25,12,,,22,4,,25,35,12,25,0.21
Public Static Method,"CalendarUtils.round",,,,,,,,,,,,,,9,6,4,4,0,5,1,1,0,,,,0,,,,,,,,,,,,,4,0,2,3,1,4,2,3,1,1,,,0,0,,1,1,1,1,0.50
Public Static Method,"CalendarUtils.round",,,,,,,,,,,,,,12,5,3,3,0,4,1,1,0,,,,0,,,,,,,,,,,,,3,0,2,7,1,3,2,2,1,1,,,0,0,,1,1,1,1,1.40
Public Static Method,"CalendarUtils.round",,,,,,,,,,,,,,13,9,6,4,0,6,3,3,2,,,,2,,,,,,,,,,,,,2,0,1,4,3,3,1,5,3,3,,,2,1,,3,3,3,3,0.44
Public Static Method,"CalendarUtils.trunc",,,,,,,,,,,,,,9,6,4,4,0,5,1,1,0,,,,0,,,,,,,,,,,,,4,0,2,3,1,4,2,3,1,1,,,0,0,,1,1,1,1,0.50
Public Static Method,"CalendarUtils.trunc",,,,,,,,,,,,,,12,5,3,3,0,4,1,1,0,,,,0,,,,,,,,,,,,,3,0,2,7,1,3,2,2,1,1,,,0,0,,1,1,1,1,1.40
Public Static Method,"CalendarUtils.trunc",,,,,,,,,,,,,,13,9,6,4,0,6,3,3,2,,,,2,,,,,,,,,,,,,2,0,1,4,3,3,1,5,3,3,,,2,1,,3,3,3,3,0.44
Public Class,"CalendarUtilsTest",1,1,1,3,1,,0,,8,14,0,3,9,312,228,192,,,132,,,,3,1,2,,1,1,20,15,1,0,6,,,3,14,2,,34,33,50,,111,33,99,,,3,3,,1,73,20,20,14,20,0.22
Public Constructor,"CalendarUtilsTest.CalendarUtilsTest",,,,,,,,,,,,,,3,3,1,1,0,2,1,1,0,,,,0,,,,,,,,,,,,,1,0,1,0,1,1,1,1,1,1,,,0,0,,1,1,1,1,0.00
Public Static Method,"CalendarUtilsTest.assertEquals",,,,,,,,,,,,,,10,6,3,2,0,3,2,2,0,,,,0,,,,,,,,,,,,,8,0,1,4,2,1,1,2,2,1,,,0,1,,2,2,1,2,0.67
Private Static Method,"CalendarUtilsTest.assertWeekIterator",,,,,,,,,,,,,,10,5,3,3,0,4,1,1,0,,,,0,,,,,,,,,,,,,4,1,2,4,1,3,2,2,1,1,,,0,0,,1,1,1,1,0.80
Private Static Method,"CalendarUtilsTest.assertWeekIterator",,,,,,,,,,,,,,11,7,5,3,0,6,1,1,0,,,,0,,,,,,,,,,,,,4,1,3,3,1,5,3,3,1,1,,,0,0,,1,1,1,1,0.43
Private Static Method,"CalendarUtilsTest.assertWeekIterator",,,,,,,,,,,,,,27,18,14,5,1,15,3,3,0,,,,0,,,,,,,,,,,,,6,2,4,7,4,12,4,11,3,1,,,0,1,,3,3,1,3,0.39
File,"CalendarUtilsTest.java",1,1,1,3,,1,0,,8,,0,3,9,342,235,192,,,139,,,,3,1,,,1,1,20,15,,,6,14,14,3,14,2,,38,40,69,,118,40,99,,,3,3,,1,,20,20,14,20,0.29
Public Static Method,"CalendarUtilsTest.main",,,,,,,,,,,,,,3,3,1,2,0,2,1,1,0,,,,0,,,,,,,,,,,,,0,0,1,0,1,1,1,1,1,1,,,0,0,,1,1,1,1,0.00
Protected Method,"CalendarUtilsTest.setUp",,,,,,,,,,,,,,8,6,4,5,0,5,1,1,0,,,,0,,,,,,,,,,,,,1,2,1,0,1,4,1,4,1,1,,,0,0,,1,1,1,1,0.00
Public Static Method,"CalendarUtilsTest.suite",,,,,,,,,,,,,,5,5,3,2,0,4,1,1,0,,,,0,,,,,,,,,,,,,2,0,2,0,1,3,2,2,1,1,,,0,0,,1,1,1,1,0.00
Protected Method,"CalendarUtilsTest.tearDown",,,,,,,,,,,,,,3,3,1,1,0,2,1,1,0,,,,0,,,,,,,,,,,,,0,0,1,0,1,1,1,1,1,1,,,0,0,,1,1,1,1,0.00
Public Method,"CalendarUtilsTest.testMonthIterator",,,,,,,,,,,,,,24,18,16,2,0,9,1,1,0,,,,0,,,,,,,,,,,,,4,3,2,3,1,8,2,7,1,1,,,0,0,,1,1,1,1,0.17
Public Method,"CalendarUtilsTest.testParse",,,,,,,,,,,,,,59,39,35,5,1,27,3,3,2,,,,0,,,,,,,,,,,,,4,7,2,13,4,24,2,25,3,1,,,0,1,,3,3,1,3,0.33
Public Method,"CalendarUtilsTest.testRound",,,,,,,,,,,,,,47,44,42,4,0,15,1,1,0,,,,0,,,,,,,,,,,,,10,0,1,3,1,14,1,14,1,1,,,0,0,,1,1,1,1,0.07
Public Method,"CalendarUtilsTest.testTrunc",,,,,,,,,,,,,,48,44,42,4,0,15,1,1,0,,,,0,,,,,,,,,,,,,10,1,1,3,1,14,1,14,1,1,,,0,0,,1,1,1,1,0.07
Public Method,"CalendarUtilsTest.testWeekIterator",,,,,,,,,,,,,,27,22,19,6,0,19,2,2,1,,,,0,,,,,,,,,,,,,6,1,7,4,2,17,7,12,2,1,,,0,1,,2,2,1,2,0.18
File,"CallableBackgroundInitializer.java",1,1,0,8,,1,0,,4,,0,1,2,125,24,8,,,17,,,,2,1,,,1,1,12,4,,,0,4,4,1,4,1,,6,10,95,,11,9,8,,,2,2,,1,,5,5,4,5,3.96
File,"CallableBackgroundInitializerTest.java",1,1,0,4,,2,1,,5,,0,0,5,99,43,21,,,30,,,,2,1,,,1,1,10,6,,,0,5,5,1,5,0,,9,21,47,,21,19,11,,,2,2,,1,,7,7,5,7,1.09
File,"CharEncoding.java",3,3,0,18,,1,6,,0,,0,0,1,153,21,13,,,16,,,,3,3,,,3,3,29,11,,,1,1,1,0,1,0,,11,10,121,,12,10,6,,,3,3,,1,,3,3,3,3,5.76
File,"CharEncodingTest.java",1,1,0,1,,1,0,,7,,1,1,5,95,51,30,,,37,,,,2,1,,,1,1,8,6,,,0,7,7,0,7,0,,10,10,34,,26,10,27,,,2,2,,1,,10,10,7,10,0.67
File,"CharRange.java",2,1,0,6,,2,1,,15,,0,3,16,349,150,77,,,103,,,,6,4,,,2,2,13,6,,,4,19,19,7,19,0,,28,40,171,,63,37,66,,,6,9,,3,,39,46,24,39,1.14
File,"CharRangeTest.java",1,1,1,0,,1,0,,17,,0,0,17,383,300,253,,,272,,,,5,1,,,1,1,19,17,,,0,17,17,0,17,0,,49,79,34,,249,78,194,,,5,5,,1,,22,22,17,22,0.11
File,"CharSequenceTranslator.java",3,1,0,8,,1,0,,4,,0,0,5,132,53,29,,,41,,,,7,3,,,3,3,19,11,,,1,4,5,0,5,0,,10,15,70,,28,17,24,,,7,7,,4,,12,12,6,12,1.32
File,"CharSet.java",2,1,0,10,,1,7,,8,,0,0,7,300,103,59,,,79,,,,6,3,,,2,2,18,7,,,2,10,10,1,10,3,,23,36,174,,55,34,45,,,6,10,,2,,22,26,14,22,1.69
File,"CharSetTest.java",1,1,3,1,,1,0,,15,,0,0,15,456,350,303,,,334,,,,1,1,,,1,1,26,23,,,0,15,15,0,15,0,,73,51,61,,318,51,283,,,1,1,,0,,15,15,15,15,0.17
File,"CharSetUtils.java",2,1,0,14,,1,0,,1,,0,1,9,303,105,65,,,83,,,,5,5,,,2,3,24,10,,,9,10,10,0,10,0,,12,30,186,,55,33,50,,,5,7,,3,,27,36,18,27,1.77
File,"CharSetUtilsTest.java",1,1,2,0,,1,0,,10,,0,0,10,207,144,118,,,133,,,,1,1,,,1,1,15,13,,,0,10,10,0,10,0,,34,16,29,,122,16,117,,,1,1,,0,,10,10,10,10,0.20
File,"CharUtils.java",1,1,0,14,,1,5,,1,,0,0,23,560,145,78,,,90,,,,4,4,,,1,2,19,5,,,22,23,23,0,23,0,,31,32,384,,49,31,59,,,4,6,,1,,39,52,26,39,2.65
File,"CharUtilsPerfRun.java",2,1,0,0,,1,4,,6,,0,6,1,165,94,64,,,77,,,,4,1,,,2,2,12,11,,,1,7,7,0,7,0,,19,27,52,,62,33,44,,,4,5,,2,,16,17,7,16,0.55
File,"CharUtilsTest.java",2,1,0,0,,1,3,,24,,0,0,24,349,271,196,,,237,,,,3,1,,,2,2,11,10,,,0,24,24,0,24,0,,40,43,38,,185,56,181,,,3,8,,2,,51,64,24,51,0.14
File,"ClassUtils.java",3,2,0,12,,1,8,,1,,0,4,32,1052,459,285,,,321,,,,19,19,,,3,3,24,11,,,35,36,36,0,36,0,,66,87,527,,196,91,230,,,19,34,,4,,121,140,74,121,1.15
File,"ClassUtilsTest.java",1,1,1,0,,11,0,,51,,0,4,47,977,777,628,,,670,,,,2,1,,,1,1,16,14,,,0,51,51,0,51,0,,120,130,82,,601,122,548,,,2,2,,1,,59,59,51,59,0.11
File,"CodePointTranslator.java",2,1,0,4,,1,0,,2,,0,0,2,56,16,6,,,11,,,,2,1,,,2,2,13,9,,,0,1,2,0,2,0,,5,9,35,,8,8,3,,,2,2,,1,,2,2,1,2,2.19
File,"CompareToBuilder.java",4,2,0,16,,1,0,,23,,0,1,29,1047,421,257,,,308,,,,15,6,,,4,5,30,13,,,7,30,30,1,30,0,,39,59,589,,191,55,253,,,15,15,,3,,135,151,81,135,1.40
File,"CompareToBuilderTest.java",1,1,1,0,,4,0,,61,,0,2,59,1113,934,762,,,875,,,,3,3,,,1,1,16,15,,,0,61,61,3,61,0,,130,231,49,,781,248,627,,,3,4,,2,,92,94,65,92,0.05
File,"CompositeFormat.java",1,1,0,7,,1,1,,6,,0,0,6,118,32,8,,,22,,,,1,1,,,1,1,10,3,,,0,6,6,2,6,0,,11,18,75,,15,15,7,,,1,1,,0,,6,6,6,6,2.34
File,"CompositeFormatTest.java",1,1,0,1,,3,0,,7,,0,0,7,90,47,26,,,33,,,,1,1,,,1,1,9,7,,,0,7,7,0,7,0,,15,20,30,,25,22,11,,,1,1,,0,,7,7,7,7,0.64
File,"ConcurrentException.java",1,1,0,6,,1,1,,3,,0,0,2,70,13,4,,,9,,,,1,1,,,1,1,9,3,,,0,3,3,0,3,1,,4,6,53,,5,6,3,,,1,1,,0,,3,3,3,3,4.08
File,"ConcurrentUtils.java",1,1,0,5,,2,0,,7,,2,2,8,172,62,23,,,40,,,,3,1,,,1,1,10,4,,,5,12,12,1,12,0,,19,21,91,,21,20,20,,,3,4,,1,,17,20,12,17,1.47
File,"ConcurrentUtilsTest.java",1,1,0,3,,1,0,,14,,0,0,14,198,112,69,,,79,,,,2,1,,,1,1,10,7,,,0,14,14,0,14,0,,17,32,69,,56,31,48,,,2,2,,1,,22,22,14,22,0.62
File,"ConstructorUtils.java",2,1,0,14,,1,0,,1,,0,0,11,342,127,63,,,75,,,,6,1,,,2,2,25,10,,,10,11,11,0,11,0,,15,45,201,,47,30,45,,,6,7,,4,,28,30,11,28,1.58
File,"ConstructorUtilsTest.java",1,1,0,0,,3,0,,19,,0,3,15,224,177,115,,,99,,,,4,1,,,1,1,8,8,,,0,19,19,2,19,1,,26,39,21,,73,34,65,,,4,4,,1,,23,23,19,23,0.12
File,"ContextedException.java",1,1,0,6,,1,1,,10,,0,0,10,191,46,19,,,33,,,,2,1,,,1,1,10,3,,,0,10,10,1,10,0,,13,16,132,,21,15,18,,,2,2,,1,,11,11,10,11,2.87
File,"ContextedExceptionTest.java",1,1,0,0,,2,3,,10,,0,0,10,153,105,74,,,82,,,,1,1,,,1,1,9,9,,,0,10,10,1,10,0,,27,34,21,,70,33,49,,,1,1,,0,,10,10,10,10,0.20
File,"ContextedRuntimeException.java",1,1,0,6,,1,1,,10,,0,0,10,192,46,19,,,33,,,,2,1,,,1,1,10,3,,,0,10,10,1,10,0,,13,16,133,,21,15,18,,,2,2,,1,,11,11,10,11,2.89
File,"ContextedRuntimeExceptionTest.java",1,1,0,0,,1,2,,9,,0,0,9,143,98,72,,,78,,,,1,1,,,1,1,10,9,,,0,9,9,1,9,0,,24,30,21,,68,30,48,,,1,1,,0,,9,9,9,9,0.21
File,"DateFormatUtils.java",1,1,0,8,,1,9,,1,,0,0,17,320,78,28,,,51,,,,1,1,,,1,1,11,3,,,16,17,17,0,17,0,,29,43,213,,33,34,17,,,1,1,,0,,17,17,17,17,2.73
File,"DateFormatUtilsTest.java",1,1,1,0,,1,0,,10,,0,0,10,252,167,138,,,134,,,,1,1,,,1,1,17,15,,,0,10,10,0,10,0,,33,52,52,,123,47,87,,,1,1,,0,,10,10,10,10,0.31
File,"DateFormatter.java",26,12,6,22,,1,0,,0,,0,0,1,160,100,75,,,87,,,,26,12,,,26,36,119,91,,,1,1,1,0,1,0,,10,21,50,,60,24,63,,,26,36,,4,,26,36,12,26,0.50
File,"DateFormatterTest.java",5,1,7,11,,1,0,,1,,0,0,2,255,182,167,,,134,,,,9,1,,,5,5,105,87,,,1,2,2,0,2,0,,19,10,54,,122,10,124,,,9,9,,1,,11,11,2,11,0.30
File,"DateUtils.java",2,1,0,17,,2,16,,5,,1,7,48,1777,561,366,,,390,,,,24,6,,,2,3,27,9,,,51,56,56,2,56,0,,90,130,1127,,262,123,267,,,25,32,,6,,148,171,75,126,2.01
File,"DateUtilsFragmentTest.java",1,1,0,0,,1,6,,53,,0,0,52,497,397,282,,,268,,,,6,1,,,1,1,7,7,,,0,53,53,2,53,1,,78,115,28,,194,114,154,,,6,6,,1,,73,73,53,73,0.07
File,"DateUtilsRoundingTest.java",1,1,2,8,,1,0,,26,,0,0,22,705,357,263,,,329,,,,1,1,,,1,1,23,12,,,0,26,26,14,26,4,,87,111,261,,302,110,219,,,1,1,,0,,26,26,26,26,0.73
File,"DateUtilsTest.java",2,1,2,1,,1,1,,36,,1,5,33,1564,1299,1182,,,834,,,,9,1,,,2,2,35,31,,,4,40,40,31,40,1,,150,173,124,,743,172,662,,,9,9,,2,,90,90,40,90,0.10
File,"DefaultExceptionContext.java",2,1,0,6,,1,1,,4,,0,0,4,124,59,33,,,45,,,,7,1,,,2,2,19,12,,,0,4,4,1,4,0,,11,16,54,,33,17,28,,,7,7,,4,,10,10,4,10,0.92
File,"DefaultExceptionContextTest.java",1,1,0,0,,1,0,,6,,0,0,6,87,50,30,,,37,,,,1,1,,,1,1,7,7,,,0,6,6,1,6,0,,15,14,22,,30,13,24,,,1,1,,0,,6,6,6,6,0.44
File,"DefaultToStringStyleTest.java",1,1,0,0,,1,0,,11,,0,0,9,127,85,54,,,71,,,,1,1,,,1,1,6,6,,,0,11,11,2,11,2,,19,28,23,,59,26,45,,,1,1,,0,,11,11,11,11,0.27
File,"DurationFormatUtils.java",4,1,1,9,,2,8,,9,,8,0,12,668,367,254,,,279,,,,21,6,,,4,4,28,17,,,11,20,20,2,20,0,,56,86,246,,199,80,199,,,21,23,,5,,93,97,29,86,0.67
File,"DurationFormatUtilsTest.java",1,1,2,2,,1,0,,19,,0,4,15,571,414,360,,,327,,,,4,1,,,1,1,26,21,,,0,19,19,1,19,0,,72,59,87,,300,65,262,,,4,4,,3,,26,26,19,26,0.21
File,"EntityArrays.java",1,1,0,0,,1,10,,0,,0,0,11,379,293,277,,,40,,,,2,1,,,1,1,2,1,,,11,11,11,0,11,0,,14,286,324,,27,25,15,,,2,2,,1,,12,12,11,12,1.11
File,"EntityArraysTest.java",1,1,0,0,,1,0,,1,,0,0,1,30,7,1,,,5,,,,1,1,,,1,1,3,3,,,0,1,1,0,1,0,,4,4,19,,3,4,1,,,1,1,,0,,1,1,1,1,2.71
File,"EnumUtils.java",1,1,0,8,,1,0,,1,,0,0,5,104,35,14,,,25,,,,2,1,,,1,1,13,5,,,4,5,5,0,5,0,,8,13,61,,15,14,11,,,2,2,,1,,8,8,5,8,1.74
File,"EnumUtilsTest.java",1,1,0,0,,2,0,,7,,0,0,7,72,43,24,,,35,,,,1,1,,,1,1,5,4,,,0,7,5,3,7,0,,10,14,19,,28,13,22,,,1,1,,0,,7,7,7,7,0.44
File,"EqualsBuilder.java",3,2,0,11,,1,0,,23,,0,1,28,848,373,228,,,279,,,,14,6,,,3,4,24,12,,,7,30,30,1,30,1,,37,52,438,,170,55,224,,,14,15,,3,,108,134,74,108,1.17
File,"EqualsBuilderTest.java",1,1,0,0,,11,0,,72,,0,0,72,994,811,591,,,729,,,,4,4,,,1,1,11,10,,,0,72,72,11,72,0,,112,232,77,,612,236,493,,,4,6,,2,,106,112,84,106,0.09
File,"ExceptionContext.java",0,0,0,0,,1,0,,4,,0,0,4,68,8,0,,,7,,,,0,0,,,0,0,0,0,,,0,0,4,0,4,0,,7,7,53,,6,7,0,,,0,0,,0,,0,0,0,0,6.62
File,"ExceptionUtils.java",2,1,0,14,,1,2,,1,,2,2,21,712,256,150,,,184,,,,9,8,,,2,2,23,8,,,24,25,25,0,25,0,,35,90,421,,122,81,103,,,9,10,,3,,67,73,43,67,1.64
File,"ExceptionUtilsTest.java",1,1,0,0,,4,0,,40,,0,2,37,512,366,250,,,307,,,,5,5,,,1,1,9,8,,,0,40,40,6,40,1,,78,91,71,,253,86,221,,,5,5,,2,,50,50,44,50,0.19
File,"ExtendedMessageFormat.java",2,2,0,6,,1,7,,19,,0,9,10,481,281,188,,,203,,,,11,6,,,3,3,19,13,,,0,19,19,2,19,0,,25,82,175,,153,77,126,,,12,12,,4,,61,69,47,56,0.62
File,"ExtendedMessageFormatTest.java",1,1,0,2,,6,2,,21,,0,5,15,397,218,136,,,185,,,,3,1,,,1,1,11,8,,,0,21,21,1,21,1,,33,90,146,,150,90,95,,,3,3,,2,,33,33,21,33,0.67
File,"FastDateFormat.java",1,1,0,6,,18,16,,80,,18,2,73,1757,832,471,,,582,,,,12,7,,,2,2,13,7,,,19,96,99,29,99,6,,159,253,790,,402,243,339,,,31,31,,4,,195,215,115,175,0.95
File,"FastDateFormatTest.java",1,1,1,1,,1,0,,15,,0,0,15,327,187,142,,,159,,,,1,1,,,1,1,14,11,,,0,15,15,0,15,0,,40,74,108,,138,71,88,,,1,1,,1,,15,15,15,15,0.58
File,"FieldUtils.java",2,1,0,10,,1,0,,1,,0,0,29,599,233,128,,,153,,,,10,5,,,2,2,18,7,,,28,29,29,0,29,0,,34,58,332,,90,54,99,,,10,10,,4,,63,65,36,63,1.42
File,"FieldUtilsTest.java",3,1,0,2,,1,6,,30,,0,0,29,909,765,611,,,552,,,,9,1,,,3,3,27,24,,,0,30,30,4,30,1,,45,64,99,,443,63,489,,,9,9,,1,,108,108,30,108,0.13
File,"Foo.java",0,0,0,0,,1,1,,0,,0,0,0,25,4,1,,,3,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,1,3,20,,2,3,0,,,0,0,,0,,0,0,0,0,5.00
File,"FormatFactory.java",0,0,0,0,,1,0,,1,,1,0,0,43,6,0,,,5,,,,0,0,,,0,0,0,0,,,0,0,1,0,1,0,,4,5,33,,4,5,0,,,0,0,,0,,0,0,0,0,5.50
File,"Fraction.java",3,1,0,11,,1,13,,24,,0,7,27,952,437,296,,,305,,,,10,6,,,3,3,22,12,,,10,34,34,5,34,0,,51,112,484,,204,103,202,,,10,13,,3,,110,127,54,110,1.11
File,"FractionTest.java",3,1,8,2,,1,1,,26,,0,0,26,1338,1008,946,,,911,,,,15,1,,,3,3,49,38,,,0,26,26,0,26,0,,260,68,86,,808,72,839,,,15,15,,3,,102,102,26,102,0.09
File,"GenericParent.java",0,0,0,0,,1,0,,0,,0,0,0,26,3,0,,,2,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,2,2,21,,1,2,0,,,0,0,,0,,0,0,0,0,7.00
File,"GenericTypeHolder.java",0,0,0,0,,1,0,,0,,0,0,0,31,8,0,,,7,,,,0,0,,,0,0,0,0,,,0,0,0,4,0,0,,2,7,21,,6,7,0,,,0,0,,0,,0,0,0,0,2.62
File,"HashCodeBuilder.java",2,1,0,14,,2,1,,24,,4,1,31,984,277,155,,,200,,,,11,1,,,2,2,21,7,,,13,37,37,2,37,1,,49,58,658,,122,63,137,,,11,11,,4,,76,81,37,76,2.38
